"id","nodesid","language","pertainsto","description"
"22646","19991","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Turun piispa Maunu Tavast hankki Kulhuan autiotilan 1400-luvun alussa majapaikakseen. Piispat k&auml;yttiv&auml;t sit&auml; y&ouml;pyess&auml;&auml;n matkoillaan viel&auml; vuonna 1556.  "
"22647","19992","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Kolme loimaalaista is&auml;nt&auml;&auml; olivat vuonna 1645 matkalla kotiin Turusta, kun he pys&auml;htyiv&auml;t krouviin Raatikaisen ja Haverinkyl&auml;n v&auml;lill&auml;. Sijainti t&auml;sm&auml;isi Vauranojan kyl&auml;&auml;n. "
"22648","19993","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Kolisevaan perustettiin kestikievari viimeist&auml;&auml;n 1600-luvulla. "
"22650","19995","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Mats van Kleven piti kestikievaria Kortelassa vuonna 1584. "
"22651","19996","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Lapin nimismiehet ovat asuneet (Iso)Korven kyl&auml;ss&auml; 1500-luvun alussa, jolloin todenn&auml;k&ouml;isesti ovat my&ouml;s pit&auml;neet kievaria. Korpi oli t&auml;rke&auml; solmukohta Hinnerjoen ja Lapin kirkon v&auml;liss&auml;, sill&auml; se sijaitsi n&auml;m&auml; yhdist&auml;v&auml;n talvitien varrella. "
"22248","19647","deu","toll","Beigeleitsstelle von Coburg. Die Einnahmen des Zolles sind ab 1484 verzeichnet und weisen ein hohes Verkehrsaufkommen in K&ouml;nigsberg auf."
"22239","7249","deu","settlement","Ersterw&auml;hnung 830-850."
"5380","3411","deu","toll","1316 wird ein Zoll der Herren von Lobdeburg in Jena erw&auml;hnt. 1352 brachte die Stadt das M&uuml;nz-, Zoll- und Geleitsrecht an sich. Der Zoll war zu entrichten von Wagen und Karren, um die Stra&szlig;en um Jena herum instand zu halten. Es gab weiterhin einen Wasserzoll von Fl&ouml;&szlig;en auf dem Fluss, von dem nur die Geb&uuml;hren bekannt sind."
"6720","3048","deu","toll","Zollstation des Amtes Heldburg, die fr&uuml;heste Rechnung datiert von 1546. Eine Zoll- und Geleitsordnung f&uuml;r Hildburghausen von 1570 ist &uuml;berliefert."
"22242","19639","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert. Eine Zoll- und Geleitsordnung f&uuml;r Hildburghausen (die Veilsburg und Harras mit einschlie&szlig;t) ist von 1570 &uuml;berliefert."
"22642","19987","deu","bridge","Urspr&uuml;nglich eine Unstrutfurt. Eine Br&uuml;cke wurde an dieser Stelle vermutlich im 13. Jahrhundert errichtet."
"22247","12427","deu","toll","Wagenzoll des Doppelgeleits Jena-Burgau, der in einer Rechnung des Jahres 1481 erstmals erw&auml;hnt wird."
"22250","12425","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert."
"22255","6505","deu","settlement","Die Siedlung wird erstmals 800 erw&auml;hnt."
"22256","19640","deu","settlement","Erstmals 1130 erw&auml;hnt."
"22262","19660","deu","settlement","Ersterw&auml;hnung 1317."
"7668","6505","deu","fair","1498 werden R&ouml;mhild durch Kaiser Maximilian drei bereits Jahrm&auml;rkte best&auml;tigt, deren Daten verschoben werden von Walpurgistag auf den anderen Pfingsttag und St. Burkhardt und vom anderen Pfingsttag auf den Montag nach Letare. Ein Wochenmarkt wird auf Montag festgelegt. Es ist unbekannt wie alt das urspr&uuml;ngliche Marktrecht war."
"22263","19662","deu","fair","Kaiser Maximilian verlieh Hendungen 1498 das Recht, drei Jahrm&auml;rkte am Fasnacht, St. Peter und Paul und am Sonntag vor St. Burkhard abzuhalten."
"22264","3135","deu","settlement","Ersterw&auml;hnung 1313."
"1650","7167","deu","settlement","Ersterw&auml;hnung 1059-1072 im Urkundenbuch des Kosters Hersfeld. 1128 Best&auml;tigung Erzbischof Adalberts von Mainz an das Stift Jechaburg &uuml;ber den Zehnten unter anderem aus dem Dorf &quot;Sidendorph&quot;."
"7610","10547","deu","settlement","Ersterw&auml;hnung 899. Herrensitz mit Burgflecken in der Karolingerzeit."
"21069","16865","nld","fair","In 1567 (8 apr.) verkreeg Middelharnis van koning Filips II het recht op een jaarmarkt van 8 dagen, te beginnen op de tweede dag na St. Laurens (10 aug.) en een vrije weekmarkt op zaterdag. Een goede haven wordt dan ook genoemd. In 1569 (26 juni) worden aan &#039;de heeren en heerschappen van Sinte Michiels in Putte dat men noempt Middelhernisse&#039; deze rechten namens de koning verleend maar de jaarmarkt dan op de zaterdag na St. Laurensdag gedurende 8 dagen."
"22259","19638","deu","settlement","Ersterw&auml;hnug der Siedlung Veilsdorf 802-817. 1189 wird erstmals ein Benediktinerinnenkloster beim Dorf erw&auml;hnt, das 1449 in ein M&ouml;nchskloster umgewandelt wurde. Nach dem Bauernkrieg wurde das Kloster aufgehoben und wurde Sitz eines Amtes."
"22265","1265","deu","settlement","Ersterw&auml;hnung 1312."
"22254","4956","deu","settlement","Ersterw&auml;hnung 784 als die &Auml;btissin Ermhilt ihrem Kloster im Dorf Milz Besitzungen aus ihrem Erbe in vielen Ortschaften &uuml;bergab. 799-800 wurde das Kloster dem Kloster in Fulda unterstellt. Im Dorf wurden seit unbekannten Zeiten M&auml;rkte abgehalten."
"8584","10021","deu","settlement","Ersterw&auml;hnung im Hersfelder G&uuml;terverzeichnis vor 775/786. 972 wird die dort gelegene ottonische Kaiserpfalz erstmalig genannt. Die Pfalz wurde vermutlich um 1200 allm&auml;hlich von den Bewohnern verlassen. Sp&auml;tere Adelsgeschlechter hatten ihren Sitz im Dorf am Fu&szlig;e des Pfalzplateaus."
"22269","19663","fin","settlement","Kemijoen suun vanhimman kauppapaikan on katsottu sijainneen l&auml;hell&auml; Valmarinnieme&auml;. jossa Kemin varhaisin kirkko sijaitsi. Kemi mainitaan ensimm&auml;isen kerran 1329, jolloin se on ollut Saloisten tavoin Peders&ouml;ren kappeli.  Valmarinniemen hautauksista polttohaudat ajoittuvat 1050-luvulta 1300-luvun lopulle, ruumishaudat 1300-luvun alusta 1400-luvun j&auml;lkipuolelle. Kirkko siirrettiin Keminmaalle mahdollisesti jo 1450-luvulla, mutta viimeist&auml;&auml;n 1517, jolloin my&ouml;s markkinapaikka on sijainnut Haminasaaressa."
"22430","19841","fin","bridge","Viipurin ja Saviniemen v&auml;lisell&auml; tiell&auml; Viipurin pit&auml;j&auml;ss&auml; sijainnutta Jutilan eli Saarelan siltaa oli vanhastaan yll&auml;pit&auml;nyt Rannan kihlakunta, mutta kun tulva vei sillan 1599, J&auml;&auml;sken kihlakunta m&auml;&auml;r&auml;ttiin apuun. J&auml;&auml;ski valitti asiasta 1645, mutta J&auml;&auml;ski, Antrea ja Kirvu yll&auml;pitiv&auml;t siltaa viel&auml; 1800-luvun lopulla. Silta on merkitty vuoden 1655 karttaan Viipurin kaupungin ymp&auml;rist&ouml;st&auml;."
"22244","19642","fin","settlement","&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhousen perusti vuonna 1638 Nousiaisten Kasilan kyl&auml;&auml;n postitalon."
"22245","19644","fin","settlement","&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Pernajaan Serkeleen kyl&auml;&auml;n."
"22240","17453","deu","fair","1565 wurde ein Jahrmarkt verliehen."
"22241","19638","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert. Eine Zoll- und Geleitsordnung f&uuml;r Hildburghausen (die Veilsburg und Harras mit einschlie&szlig;t) ist von 1570 &uuml;berliefert."
"22432","19842","fin","bridge","Suurella Rantatiell&auml; Vehkalahden pit&auml;j&auml;ss&auml; Salmenvirran ylitt&auml;nyt Salmen silta mainitaan ensimm&auml;isen kerran 1555, jolloin Jakob Teitt merkitsi sen Kymijoen suuhaarojen silloista laatimaansa karttaan. Varhaisin silta saattaa takautua jo Suuren Rantatien yll&auml;pidon j&auml;rjest&auml;misen aikaan 1340- ja 1360-luvuille. Vuonna 1904 valmistunut nykyinen (2025) silta valittiin tiemuseokohteeksi 1982."
"22251","19645","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert."
"22257","19643","deu","settlement","Ersterw&auml;hnung 912."
"22260","19645","deu","settlement","Ersterw&auml;hnung 1191."
"1540","6540","deu","settlement","Ersterw&auml;hnung 996. 1341 erwerben die Grafen von Stolberg Ro&szlig;la."
"7684","10547","deu","fair","1456 wurden zwei dreit&auml;tige Jahrm&auml;rkte an Pfingsten und in der ersten Oktoberh&auml;lfte best&auml;tigt, welche also schon vorher bestanden. Jeweils drei Tage vorher fand ein Viehmarkt statt. 1729 wurde ein dritter Jahrmarkt genehmigt."
"21235","17401","deu","settlement","Nahlendorf und Lunst&auml;dt werden erstmals im Hersfelder Zehntverzeichnis vom Ende des 9. Jahrhunderts erw&auml;hnt. Die D&ouml;rfer waren kaum zu trennen und k&ouml;nnen von daher als ein Doppeldorf gelten. 1937 wurde Nahlendorf in Lunst&auml;dt eingemeindet (welches wiederum 1950 in Ro&szlig;bach eingemeindet wurde)."
"22266","13111","nld","ferry","Vroegste vermelding in 1590. Het veer over de Mark bediende het verkeer van en naar Holland en speelde een rol in de Nederlandse Opstand. Het veer is ook op een kaart van Brabant door C.J. Visser uit 1656 te zien."
"20371","16663","nld","settlement","Oudste vermelding uit 1196-1198."
"22270","19663","fin","fair","Valmarinniemen alueen markkinapaikan markkinajoista ei ole tietoa, mutta sesonki lienee sijoittunut lohen nousuaikaan keskikes&auml;st&auml; elokuun alkuun."
"22249","19636","deu","toll","In einer Zollrechnung des Jahres 1506-1507 als Zollstelle erw&auml;hnt. F&uuml;r die Jahren 1529-1539 sind Einnahmen bekannt."
"22640","19979","fin","settlement","&lt;b&gt;Naantalin birgittalaisluostari: &lt;/b&gt; Ruotsin valtaneuvosto perusti 1438 Suomeen birgittalaisluostarin, jonka paikka vakiintui Maskun Karinkyl&auml;ss&auml; sijainneen Stenbergan (1438&ndash;41) ja Perni&ouml;n Pyh&auml;joen (1441) j&auml;lkeen 1442 Raision Ailoisiin, jossa omistamansa tilan ritari Henrik Klasson (Djekn) ja h&auml;nen vaimonsa Lucia Olofsdotter (Skelge) lahjoittivat luostarille. Kuningas Kristoffer Baijerilainen vahvisti luostarin siirron 1443. Luostarin toiminta alkoi viimeist&auml;&auml;n 1444 ja se vihittiin k&auml;ytt&ouml;&ouml;n 1462. Luostarin ruotsinkielinen nimi mainitaan 1440 (Naadhennedal), latinankielinen Vallis Gracie 1444.  Luostarin maaomaisuus peruutettiin 1557, mutta sen toiminta jatkui joiltakin osin vuoteen 1591. Kuningas Kaarle IX m&auml;&auml;r&auml;si luostarirakennukset purettaviksi 1608. Kaupungin tonttimaan ulkopuolella olleen luostarin ja kaupungin v&auml;lill&auml; ollut silta mainitaan 1452. Naantalin ja Raision v&auml;lill&auml; oli 1454 tie."
"22657","20002","fin","bridge","Paikalla on todenn&auml;k&ouml;isesti ollut silta jo keskiajalla, mutta vasta vuoden 1777 kartassa mainitaan Krogbro (&quot;Kievarisilta&quot;). Nimi tulee l&auml;heisest&auml; Garpg&aring;rdin kievarista. Paikalla nyky&auml;&auml;n oleva silta on rakennettu pian vuoden 1875 j&auml;lkeen. "
"22655","20000","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Noormarkkuun perustettiin vuonna 1642 kestikievari, jonka is&auml;nn&auml;ksi nimitettiin Heikki Matinpoika."
"6848","6783","deu","settlement","Erstmals genannt im Jahre 1241. Der Ort war im Besitz des Ritterguts zu Kosch. "
"22652","19997","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Eurajoen nimismiehet pitiv&auml;t kestikievaria Irjanteen kyl&auml;ss&auml;. Ensimm&auml;inen Irjanteen nimismies oli Antti Antinpoika Kauppi, joka mainitaan toimessa vuonna 1582. Vuonna 1631 kievarinpit&auml;j&auml;ksi valittiin nimismies Fallentin Martinpoika l&auml;heisest&auml; Mullilan kyl&auml;st&auml;, mutta h&auml;nen j&auml;lkeens&auml; kievari palautui Irjanteen Kaupin talon is&auml;nn&auml;lle Eskil Tuomaanpojalle. Vuonna 1659 kievari siirtyi kirkonkyl&auml;&auml;n Niilo Antinpojalle Astalan taloon, jossa se pysyi kahdenkymmenen vuoden ajan. Vuonna 1679 kievari siirtyi Tarvolaan Antti Simonpoika Isopereen luo, ja Tarvola pysyi kestikievarikyl&auml;n&auml; viel&auml; 1700-luvulla. "
"23033","19795","fin","settlement","Pyht&auml;&auml;n (r. Pyttis) ja It&auml;-Uudenmaan rannikon pysyv&auml; maanviljelysasutus syntyi aiemman H&auml;meest&auml; alueelle suuntautuneen er&auml;nk&auml;ynti- ja maanviljelysasutuksen sekaan ruotsalaisen kolonisaation seurauksena 1200-luvun puolenv&auml;lin j&auml;lkeen. Alueen kirkkopit&auml;j&auml;t j&auml;rjestettiin viimeist&auml;&auml;n 1310-luvun lopulla, Pyht&auml;&auml; viimeist&auml;&auml;n 1300-luvun puolimaissa. Itsen&auml;inen kirkkopit&auml;j&auml; viimeist&auml;&auml;n 1380. Kivikirkko 1460-luvulla. Turun rauhan j&auml;lkeen Ruotsin ja Ven&auml;j&auml;n raja sijaitsi 1743&ndash;1809 Kymijoen Ahvenkoskella. &lt;b&gt;Tesjoen (r. Tessj&ouml;) kuninkaankartano&lt;/b&gt; eli Holmg&auml;rd perustettiin rannikon kolonisaatioasutuksen tueksi Taasianjoen (r. Tessj&ouml;&aring;n) suualueella olleelle saarelle 1200-luvun lopulla tai 1300-luvun alussa. Strategisella paikalla sijainnut kartano sijaitsi 1340- ja 60-luvuilla yleiseksi tieksi muodostetun Suuren Rantatien varrella ja valvoi saaren molemmin puolin olleita siltoja. Kuningas Magnus Eriksson luovutti 1351 kuninkaankartanon Turun piispalle osana Padisten sisterssil&auml;isluostarille annetun Porvoon pit&auml;j&auml;n patronaatin j&auml;rjestelyit&auml;. Kartano peruutettiin takaisin kruunulle 1360-luvun alussa ja oli r&auml;lssin hallinnassa viimeist&auml;&auml;n 1400-luvun alkupuolella, mutta viel&auml; 1528 kruunun omistuksessa ja l&auml;&auml;nitettyn&auml;. 

&lt;b&gt;Kievari:&lt;/b&gt; Kuninkaan- ja piispankartanoita k&auml;ytettiin kruunun ja hiippakunnan asioissa liikkuneiden majapaikkoina. Tesjoelle perustettiin virallinen kestikievari vuonna 1621. 

&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Pyht&auml;&auml;n Tesjoen kyl&auml;&auml;n. Tesjoki tunnetaan tutkimuskirjallisuuden mukaan perinteikk&auml;&auml;n&auml; Rantatien varren postitalokyl&auml;n&auml;"
"1832","8304","deu","settlement","Erstmals zwischen 826 und 876 erwähnt. "
"15176","8488","nld","settlement","Vroegste vermelding in de elfde eeuw, in een kopie uit 1493"
"23042","20533","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Juhana-herttua omisti Penttil&auml;n talon Pirkkalassa, joten h&auml;n y&ouml;pyi siell&auml; matkallaan vuonna 1556. "
"22252","19643","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert."
"22258","19639","deu","settlement","Unsichere Ersterw&auml;hnung 1319. Gesicherte Ersterw&auml;hnung 1340."
"22261","19657","deu","settlement","Ersterw&auml;hnung 1169."
"8670","5140","deu","settlement","Nahlendorf und Lunst&auml;dt werden erstmals im Hersfelder Zehntverzeichnis vom Ende des 9. Jahrhunderts erw&auml;hnt. Die D&ouml;rfer waren kaum zu trennen und k&ouml;nnen daher als ein Doppeldorf gelten. 1937 wurde Nahlendorf in Lunst&auml;dt eingemeindet (welches wiederum 1950 in Ro&szlig;bach eingemeindet wurde)."
"20339","16751","nld","settlement","In de eerste helft van de 12e-eeuw doneerde Arnulfus de Brabander een allodium aan de abdij van Tongerlo. Later doneerde zijn zoon het recht op tweederde van de tienden binnen de parochies van Nispen en Zundert. Beide giften werden bevestigd en erkend in een oorkonde van de bisschop van Luik uit 1157, waarin we de vroegste vermelding van Nispen vinden."
"22286","13967","deu","settlement","Erstmals 1270 erw&auml;hnt."
"22433","11964","nld","staple","Een haring- en visstapel werd in 1355 (2 augustus) door graaf Lodewijk van Vlaanderen verleend, gedurende de haringtijd vanaf 14 dagen voor St. Bavo (1 oktober)."
"22274","19665","fin","fair","Iin Haminan vuotuismarkkinoiden p&auml;iviksi vahvistettiin 1622 uudenvuoden (1.1.) j&auml;lkeinen aika ja Juhannusaika (24.6.). Vuonna 1660 markkinat alkoivat Pietarinp&auml;iv&auml;st&auml; (29.6.) ja jatkuivat 14 p&auml;iv&auml;n ajan."
"21589","17847","nld","ferry","In 1236 worden in beide Krimpens (Krimpen op den IJssel en de Lek) voor het eerst veren gevonden. In 1448 worden in Krimpen aan den Lek twee veren gevonden, waarschijnlijk een naar Elshout over de Lek (nu Kinderdijk) en een naar Slikkerveer over de Merwede. In 1370 wordt een veer naar Ridderkerk genoemd als deel van de heerlijkheid de Lek, het is onzeker of dit hetzelfde veer als in Krimpen is."
"22276","12441","deu","toll","Beigeleitsstelle von Eckartsberga, wie in einer detaillierten Geleitsordnung von 1550 erw&auml;hnt."
"8108","11545","deu","bridge","Die Br&uuml;cke &uuml;ber die Wethau im Ort Wethau, vorher als Zeitzische Br&uuml;cke bekannt, war im Besitz des Rates von Naumburg und in den Naumburger Annalen hei&szlig;t es, dass die Br&uuml;cke mehrfach gebaut und ausgebessert werden musste, unter anderem 1402, 1454, 1470, 1499, 1503, 1508 und 1510. In der Geleitsordnung f&uuml;r Eckartsberga ist die Br&uuml;cke als Geleitsgrenze zwischen Eckartsberga und Wei&szlig;enfels bezeichnet."
"18331","12626","nld","ferry","Het veer van Kralingen naar IJsselmonde wordt voor het eerst in 1333 vermeld. In 1668 kocht Rotterdam de heerlijkheid Kralingen met daarbij het halve veer, de andere helft bleef aan IJsselmonde."
"22280","18135","fin","fair","Tornionjoen suun markkinap&auml;iv&auml; oli jo keskiajalla juhannus (24.6.), mutta 1649 kaupungin porvarit anoivat sen siirtoa kahdeksanteen p&auml;iv&auml;&auml;n ennen juhannusta. Markkinapaikka oli kaupungin vanhimman torin kohdalla, jonne se oli siirretty Pirkki&ouml;st&auml; 1420-luvulla."
"22272","19664","fin","toll","Kruunu alkoi ker&auml;t&auml; tullia t&auml;rkeimpien Pohjanlahden jokisuihin j&auml;rjest&auml;milt&auml;&auml;n kauppapaikoilta 1420-luvulla. Haminasaaren markkinapaikalla ker&auml;ttiin vuodesta 1622 l&auml;htien k&auml;ytt&ouml;&ouml;notettua pikkutullia (1/32-osa maaseudun asukkaiden markkinoille tuomien myyt&auml;v&auml;ksi tarkoitetun tavaroiden arvosta)."
"22282","17574","nld","settlement","Graaft Robrecht de Fries van Vlaanderen bekrachtigde in 1072 de stichting van de Sint-Pieterskerk op de oostelijke uitloper van het eiland Testerep voor de Vlaamse kust."
"22658","20006","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; K&ouml;&ouml;rtil&auml;ss&auml; on voinut olla taverna jo keskiajalla. Vuonna 1589 kyl&auml;n asukkaat valittivat asuvansa vilkkaasti liikenn&ouml;ityjen kes&auml;- ja talviteiden varrella, mist&auml; aiheutui heille kohtuutonta rasitusta kestityksen ja kyydityksen j&auml;rjest&auml;misess&auml;."
"22283","17574","nld","city","Na de inpoldering van de kustvlakte in de 12e eeuw ontwikkelde Oostende zich in de 13e eeuw tot stad. Het verkreeg in 1267 voorrechten, een marktplaats en vishal. De stad had sterk te lijden onder stormvloeden en werd in 1397 verder landinwaarts verlegd. Tijdens de Nederlandse Opstand kreeg Oostende het zwaar te verduren: ze werd in 1572 door de Geuzen ingenomen en na een lange belegering in 1604 door de Spanjaarden heroverd, waarbij de stad grotendeels werd verwoest en het omliggende land door overstroming grondig veranderde. In de 17e eeuw werd de stad herbouwd en floreerde als havenstad, onder andere vanwege de aanleg van een kanaal naar Brugge."
"22287","19671","nld","lock","In Plassendale bevond zich een overdracht, die scheepvaart tussen de haven van Oostende (aangelegd in 1445-1446) en de Ieperlee tussen Brugge en Ieper mogelijk maakte. Met de overdracht konden schepen met behulp van windassen over de dam tussen beide vaarten worden getrokken. Toen in 1623 een nieuwe vaart tussen Plassendale en Oostende werd gegraven, werd de overdracht door een grote zeesluis vervangen."
"22436","19843","fin","bridge","Suurella Rantatiell&auml; Kymijoen Pyht&auml;&auml;nhaaran ylitt&auml;nyt Pyht&auml;&auml;n Kirkonkyl&auml;n silta mainitaan ensimm&auml;isen kerran 1555, jolloin Jakob Teitt merkitsi sen Kymijoen suuhaarojen silloista laatimaansa karttaan. Varhaisin silta saattaa takautua jo Suuren Rantatien yll&auml;pidon j&auml;rjest&auml;misen aikaan 1340- ja 1360-luvuille. Silta kuului Ahvenkosken Isosillan, Sutelan Isonsillan ja Kymin Kantinsillan (Huumanhaara) kanssa 1600-luvun lopulla nk. penninkisiltoihin, joiden yll&auml;pitoa varten ker&auml;ttiin veroa Viipurin linnan alaisista kihlakunnista ja Porvoon kihlakunnasta."
"23043","20535","nld","ferry","Een veer naar Kralingen wordt voor het eerst gevonden in 1333. In 1668 koopt Rotterdam de heerlijkheid Kralingen met daarbij het halve veer, de andere helft bleef aan IJsselmonde."
"23044","20536","nld","ferry","Veren in beide Krimpens (aan den IJssel en aan den Lek) over de Hollandse IJssel en Lek worden in 1236 voor het eerst gevonden. In 1561 wordt van het veer op Keten (Capelle-West) gesproken. Mogelijk bestond er ook een veer naar de Stormpolder, maar die werd pas in de jaren 1287-1300 bedijkt en kan dus niet al in 1236 hebben bestaan."
"23046","16915","nld","ferry","Een veer naar Dordrecht, voor het eerst in 1332 vermeld, werd in 1543 door een brug over de Waal vervangen met toestemming van keizer Karel V."
"23048","16915","nld","settlement","Vroegste vermelding met parochiekerk in 1336."
"22275","19665","fin","toll","Kruunu alkoi 1420 kert&auml;t&auml; tullia Per&auml;pohjan laillisiksi satamapaikoiksi m&auml;&auml;ritellyilt&auml; kauppapaikoilta. Iin Haminan markkinapaikalla ker&auml;ttiin vuodesta 1622 l&auml;htien k&auml;ytt&ouml;&ouml;notettua pikkutullia (1/32-osa maaseudun markkinoille myyt&auml;v&auml;ksi tarkoitetun tavaran arvosta)."
"22253","19640","deu","toll","Zollstelle des Amtes Heldburg, dessen &auml;lteste Rechnung von 1546 datiert."
"22267","16798","nld","settlement","Vroegste vermelding in 1179, in een dertiende-eeuwse kopie. Met het naburige Aarle samengevoegd als Aarle-Rixtel in de twintigste eeuw."
"22277","19666","deu","bridge","In der Geleitsordnung von Eckartsberga von 1550 wird ein &quot;M&uuml;hlbr&uuml;cklein im Dorf Altenbergk, welch Brucklein uber den Flus gehet, der die Mulreder aus den Klosters Pforten Teich treibet&quot; genannt. An der Br&uuml;cke befand sich die Geleitsgrenze zwischen Naumburg und Eckartsberga/Auerstedt."
"22281","18135","fin","toll","Kruunu alkoi ker&auml;t&auml; tullia t&auml;rkeimpien Pohjanlahden jokisuihin j&auml;rjest&auml;milt&auml;&auml;n kauppapaikoilta 1420-luvulla. Tornion kaupungin rajalla ker&auml;ttiin vuodesta 1622 l&auml;htien maaseudulta kaupunkiin ja markkinoille tuoduista tavaroista pikkutullia (1/32-osa tavaran arvosta)."
"22284","19669","nld","harbour","In 1445-1446 gaf Filips de Goede toestemming om in het restant van de oude geul die het voormalige eiland Testerep van het vasteland scheidde een haven aan te leggen. Deze was vanuit het westen toegankelijk. Doordat tijdens de bouw van vestingwerken tijdens de Nederlandse Opstand en het beleg van Oostende (1601-1604) de dijken waren doorgestoken, onstond ten oosten van de stad een nieuwe haven."
"22288","19671","nld","settlement","Nadat Oostende in 1572 door de Geuzen was ingenomen, bouwden de Spanjaarden rond de overdracht in Plassendale in 1585 de vesting &quot;Sterckte van Plassendale&quot;. Hier ontwikkelde zich een kleine nederzetting, met onder anderen een garnizoen, een sluismeester en zijn knechten, en een brouwerij."
