polity_name,truhart_id,dynasty,dynasty_id,ruler,duration,start_year,end_year,deposed,previous_duration,military_slave_corps,dynastic_order,parliament,son,father_to_son,IACW,core,core_latitude,core_longitude,core_region,state_hist,GRID_ID_250k,GRID_ID_500k,GRID_ID_1000k
Bukhara,10.143,Shaybanids,305,Pir Muhammad II,0,1598,1598,0,15,0,11,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,20,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Baqi Muhammad,7,1598,1605,0,0,0,1,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,20,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Wali Muhammad (Balkh; Bukhara 1605),10,1598,1608,1,7,0,1,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,20,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Imam Quli,42,1608,1650,0,10,0,2,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,21,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Nadir Muhammad,11,1640,1651,1,42,0,3,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,21,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Abdul-Aziz,33,1647,1680,0,11,0,4,0,1,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,21,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Subhan Quli (Balkh; Bukhara 1680),45,1657,1702,0,33,0,5,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,21,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Ubaidullah I (Bukhara),3,1702,1705,1,45,0,6,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Makim Khan (Balkh),5,1702,1707,0,3,0,6,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Abul-Faid,42,1705,1747,0,5,0,7,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Abdul-Mumin,4,1747,1751,0,42,0,8,0,1,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Ubaidullah II,2,1751,1753,0,4,0,9,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Muhammad Rahim,5,1753,1758,0,2,0,10,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Bukhara,10.143,Janids (Ashtrakhanids),31,Abul-Ghazi ,27,1758,1785,0,5,0,11,0,0,0,2,"Bukhoro, Uzbekistan",40.012587,63.875724,Inner_Asia,22,S-22,N-16,J-12
Qarakhanids,10.172,Qara-Khanids,263,Mansur Arslan Khan,9,1015,1024,,17,0,5,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ali Tigin,14,1020,1034,,0,0,2,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ahmad Toghan Khan,2,1024,1026,,9,0,6,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Yusuf Qadir Khan,6,1026,1032,,2,0,7,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Sulayman Arslan Khan,24,1032,1056,,6,0,8,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ain-ud-Dawlah Muhammad I,11,1041,1052,,14,0,3,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ibrahim I Bori Tigin Tamgach Khan,16,1052,1068,,11,0,4,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Muhammad Khan I,1,1056,1057,,24,0,9,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ibrahim Khan I,2,1057,1059,,1,0,10,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Mahmud Khan,15,1059,1074,,2,0,11,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Shams-ud-Mulk Nasr Khan II,12,1068,1080,,16,0,5,0,1,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Umar Khan,1,1074,1075,,15,0,12,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Harun Bughra Khan,28,1075,1103,,1,0,13,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Khidr Khan,1,1080,1081,,12,0,6,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ahmad Khan,8,1081,1089,,1,0,7,0,1,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Yaqub Tigin,6,1089,1095,,8,0,8,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Masud Khan I,2,1095,1097,,6,0,9,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Sulayman Khan,0,1097,1097,,2,0,10,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Mahmud Tigin I,2,1097,1099,,0,0,11,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Harun Khan,3,1099,1102,,2,0,12,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,3,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Muhammad II Arslan Khan,27,1102,1129,,3,0,13,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ahmad Arslan Khan,25,1103,1128,,28,0,14,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ibrahim Khan II,30,1128,1158,,25,0,15,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Nasr Khan III,0,1129,1129,,27,0,14,0,1,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qarakhanids,10.172,Qara-Khanids,263,Ahmad Qadir Khan,1,1129,1130,,0,0,15,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Te-Tsung,20,1124,1144,1,0,0,1,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Kan-Tien Hou,7,1144,1151,0,20,0,2,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Jen-Tseng,12,1151,1163,0,7,0,3,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Cheng-Tien Hou,15,1163,1178,1,12,0,4,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Mo-Chu,33,1178,1211,1,15,0,5,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,4,U-22,O-15,K-11
Qara Qitay,10.1722,Khitan,165,Kuchlug Khan Naiman,7,1211,1218,0,33,0,6,0,0,0,2,"Chuy, Kyrgyzstan",42.614032,74.113474,Inner_Asia,5,U-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Orda,54,1226,1280,0,0,0,1,0,0,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,0,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Kochu,22,1280,1302,0,54,0,2,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,0,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Bayan,7,1302,1309,1,22,0,3,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Sasibuqa,6,1309,1315,0,7,0,4,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Ilbasan,5,1315,1320,0,6,0,5,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Mubarak Khoja,24,1320,1344,0,5,0,6,0,0,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Chimtai,17,1344,1361,0,24,0,7,0,0,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Urus,14,1361,1375,0,17,0,8,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Tuqtaqiya,0,1375,1375,0,14,0,9,0,1,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Timur Malik,1,1375,1376,1,0,0,10,0,0,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (White Horde),10.533,Chinggisids,70,Tokhtamish,22,1376,1398,1,1,0,11,0,0,0,2,"Sozak, Kazakhstan",44.133333,68.466667,Inner_Asia,1,T-22,O-15,K-11
Mongols (Chagatai),10.178,Chinggisids,70,Chaghatai,15,1227,1242,0,0,0,1,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Qara Hulegu,5,1242,1247,1,15,0,2,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Yesu Monke,5,1247,1252,0,0,0,3,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Qara-Hulegu,0,1252,1252,0,5,0,4,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Orqina Khatun,9,1252,1261,0,5,0,5,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Alughu,5,1261,1266,0,0,0,6,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Mubarak Shah,0,1266,1266,1,9,0,7,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Baraq,5,1266,1271,1,5,0,8,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Negubai,1,1271,1272,0,5,0,9,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Tuqa Timur,10,1272,1282,1,1,0,10,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Duwa,24,1282,1306,0,10,0,11,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,7,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Konchek,2,1306,1308,1,24,0,12,0,1,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Taliqu,1,1308,1309,1,0,0,13,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Kebek,0,1309,1309,0,2,0,14,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Esen Buqa,9,1309,1318,0,1,0,15,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Kebek,8,1318,1326,0,0,0,16,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Eljigidei,0,1326,1326,1,9,0,16,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Duwa Timur,0,1326,1326,1,8,0,17,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Ala-ud-Din Tarmashirin,8,1326,1334,0,0,0,18,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Changshi,0,1334,1334,0,0,0,19,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Buzan,4,1334,1338,1,8,0,20,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Yesun Timur,4,1338,1342,1,4,0,21,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Muhammad,1,1342,1343,1,4,0,22,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Qazan,3,1343,1346,0,1,0,23,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Danishmenji,2,1346,1348,1,3,0,24,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Bayan Quli,11,1348,1359,0,0,0,25,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Shah Timur,0,1359,1359,1,2,0,26,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Tughluq Timur,4,1359,1363,0,11,0,27,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Ilyas Khoja,5,1363,1368,,4,0,27,0,1,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Qamar-ud-Din ,24,1368,1392,,5,0,27,0,,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Khidr Khoja,10,1389,1399,,24,0,28,0,0,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mongols (Chagatai),10.178,Chinggisids,70,Shams-i-Jahan,9,1399,1408,,10,0,28,0,1,0,2,"Huocheng, Ili, Xinjiang, China",44.196415,80.418183,Inner_Asia,8,W-21,Q-15,L-12
Mogholistan,10.191,Dughlat,86,Muhammad Khan,7,1408,1415,,9,0,1,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Naqsh-i-Jahan,3,1415,1418,,7,0,2,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Uwais Khan,3,1418,1421,,3,0,3,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Shir Muhammad,4,1421,1425,,3,0,4,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Uwais Khan,4,1425,1429,,4,0,5,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Esen Buqa,33,1429,1462,,4,0,6,0,1,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Yunus Khan,25,1462,1487,,33,0,7,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Mahmud Khan,21,1487,1508,,25,0,8,0,1,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,9,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Mansur Khan,35,1508,1543,,21,0,9,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,10,W-22,P-16,L-12
Mogholistan,10.191,Dughlat,86,Said Khan,19,1514,1533,,35,0,10,0,0,0,2,"Aksu, China",41.185,80.2904,Inner_Asia,10,W-22,P-16,L-12
Ladakh,10.246,rNam-gyal,284,bKra-sis-rnam-rgyal,20,1555,1575,,0,0,1,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,7,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Ts’e-dban-rnam-rgyal,20,1575,1595,,20,0,2,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,7,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,rNam-rgyal-mgon-po,5,1595,1600,,20,0,3,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,7,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,’Jam-dbyangs-rnam-rgyal,21,1595,1616,,5,0,4,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,7,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Seng-ge-rnam-rgyal,7,1616,1623,,21,0,5,0,1,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,8,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Nor-bu-rnam-rgyal,1,1623,1624,,7,0,6,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,8,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Seng-ge-rnam-rgyal,18,1624,1642,,1,0,7,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,8,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,bDe-ldan-rnam-rgyal,52,1642,1694,,18,0,8,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,8,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Nyi-ma-rnam-rgyal,35,1694,1729,,52,0,9,0,0,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,8,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,bDe-skyong-rnam-rgyal,10,1729,1739,,35,0,10,0,1,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,9,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,P’un-tsogs-rnam-rgyal,14,1739,1753,,10,0,11,0,1,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,9,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Ts’e-dbang-rnam-rgyal,29,1753,1782,,14,0,12,0,1,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,9,V-24,P-17,L-13
Ladakh,10.246,rNam-gyal,284,Ts’e-brtan-rnam-rgyal,20,1782,1802,,29,0,13,0,1,1,0,"Leh, India",34.164167,77.584722,Indian_Subcontinent,9,V-24,P-17,L-13
China (Song),10.313,Song,317,Jen Tsung,41,1022,1063,0,0,0,4,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,30,AE-24,V-17,P-13
China (Song),10.313,Song,317,Ying Tsung,4,1063,1067,0,41,0,5,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,30,AE-24,V-17,P-13
China (Song),10.313,Song,317,Shen Tsung,18,1067,1085,0,4,0,6,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,30,AE-24,V-17,P-13
China (Song),10.313,Song,317,Che Tsung,15,1085,1100,0,18,0,7,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,30,AE-24,V-17,P-13
China (Song),10.313,Song,317,Hui Tsung,26,1100,1126,0,15,0,8,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Chin Tsung,1,1126,1127,0,26,0,9,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Kao Tsung,35,1127,1162,0,1,0,10,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Hsiao Tsung,27,1162,1189,0,35,0,11,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Kuang Tsung,5,1189,1194,0,27,0,12,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Ning Tsung,30,1194,1224,0,5,0,13,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,31,AE-24,V-17,P-13
China (Song),10.313,Song,317,Li Tsung,40,1224,1264,0,30,0,14,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,32,AE-24,V-17,P-13
China (Song),10.313,Song,317,Tu Tsung,10,1264,1274,0,40,0,15,0,0,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,32,AE-24,V-17,P-13
China (Song),10.313,Song,317,Kung Ti,2,1274,1276,0,10,0,16,0,1,1,0,"Kaifeng, China",34.618738,114.489446,East_Asia,32,AE-24,V-17,P-13
Jin,10.314,Jurchen,149,Tai Tsu ,8,1115,1123,0,0,0,1,0,0,0,2,"Acheng, China",45.556372,126.974487,Inner_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Tai Tsung,12,1123,1135,0,8,0,2,0,0,0,2,"Acheng, China",45.556372,126.974487,Inner_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Hsi Tsung,15,1135,1150,1,12,0,3,0,0,0,2,"Acheng, China",45.556372,126.974487,Inner_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Hai-ling Wang,11,1150,1161,1,15,0,4,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Shih Tsung,28,1161,1189,0,11,0,5,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Chang Tsung,19,1189,1208,0,28,0,6,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,2,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Wei-shao Wang,5,1208,1213,1,19,0,7,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,3,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Hsuan Tsung,11,1213,1224,0,5,0,8,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,3,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Ai Tsung,10,1224,1234,1,11,0,9,0,1,0,2,"Acheng, China",45.556372,126.974487,East_Asia,3,AH-21,X-15,Q-11
Jin,10.314,Jurchen,149,Mo Ti ,0,1234,1234,0,10,0,10,0,0,0,2,"Acheng, China",45.556372,126.974487,East_Asia,3,AH-21,X-15,Q-11
China (Yuan),10.315,Yuan,367,Qaishan,4,1307,1311,0,13,0,1,0,,0,1,"Beijing, China",39.937967,116.417592,East_Asia,21,AE-22,W-16,P-12
China (Yuan),10.315,Yuan,367,Ayurbarwada,9,1311,1320,0,4,0,2,0,,0,1,"Beijing, China",39.937967,116.417592,East_Asia,21,AE-22,W-16,P-12
China (Yuan),10.315,Yuan,367,Shidebala,3,1320,1323,1,9,0,3,0,,0,1,"Beijing, China",39.937967,116.417592,East_Asia,21,AE-22,W-16,P-12
