city_id,region_id,name,name_alt,name_foreign,nat,latitude,longitude,author
12121,12,Sulingen,Sulingen,,,52.681946,8.8011112,Dr. Rudolf Grieser; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12122,12,Syke,Syke,,,52.914444,8.8161116,Nolte; Dr. Carl Haase; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12123,12,Uelzen,Uelzen,,,52.964722,10.560555,Erich Woehlkens; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12124,12,Uslar,Uslar,,,51.65889,9.6344442,Dr. Theodor Ulrich; Dr. Alfred Brachwitz; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12125,12,Varel,Varel,,,53.394722,8.1350002,Dr. Hermann Lübbing; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12126,12,Vechta,Vechta,,,52.727501,8.2847223,Dr. Georg Reinke; Südbeck; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12127,12,Verden,Verden (Aller),,,52.923332,9.2308331,Dr. Georg  Matthaei; Rosenbrock; Dr. Ingrid Mathiesen; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12128,12,Vienenburg,Vienenburg,,,51.950554,10.563889,Walter Cramm; Stadtverwaltung Vienenburg; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12129,12,Visselhoevede,Visselhoevede,,,52.985554,9.5802774,Wilhelm Fitschen; Dr. Carl Haase; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12130,12,Walsrode,Walsrode,,,52.860279,9.5950003,Erich Vogler; Erich; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12131,12,Weener,Weener (Ems),,,53.165279,7.3497224,Dr. Heinrich Reimers; Koolmann; Werner; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12132,12,Wildemann,Bergstadt Wildemann,,,51.827221,10.282778,M. Mittelhäusser; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12133,12,Wildeshausen,Wildeshausen,,,52.894444,8.4316664,Dr. Hermann Lübbing; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12134,12,Wilhelmshaven,Wilhelmshaven,,,53.521946,8.1075001,Karl Boch; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12135,12,Winsen,Winsen an der Luhe,,,53.364445,10.206944,Dr. Rudolf Grieser; Stadtverwaltung Winsen; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12136,12,Wittingen,Wittingen,,,52.728611,10.74,Dr. Rudolf Grieser; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12137,12,Wittmund,Wittmund,,,53.575279,7.7800002,Dr. Heinrich Reimers; Janssen; Onnen; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12138,12,Wolfenbuettel,Wolfenbuettel,,,52.162777,10.536111,Dr. Friedrich Thöne; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12139,12,Wolfsburg,Wolfsburg,,,52.421665,10.784722,Dr. Otto Grimm; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12140,12,Wunstorf,Wunstorf,,,52.425278,9.4241667,Heinrich Ohlendorf; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12141,12,Wustrow,Wustrow (Wendland),,,52.923889,11.119166,Dr. Rudolf Grieser; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
12142,12,Zeven,Zeven,,,53.295555,9.2786112,Dr. Martin Granzin; 2: Dr. J. Mathiesen; 7: Dr. B. Martin; 8c: Dr. J. Mathiesen; 8d: Dr. J. Mathiesen; 13a: Dr. W. Jesse
13001,13,Ahaus,Ahaus,,,52.075832,7.0050001,Dr. Gerhard Schrader; Johannes Schmitz; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13002,13,Ahlen,Ahlen,,,51.762779,7.8897223,Dr. Gerhard Schrader; Stadtverwaltung Ahlen; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13003,13,Altena,Altena (Westfalen),,,51.298054,7.668889,Dr. Gerhard Schrader; Ferdinand Schmidt; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13004,13,Anholt,Anholt,,,51.846111,6.4274998,Dr. Max Zelzner; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13005,13,Arnsberg,Arnsberg,,,51.395557,8.0647221,Dr. Gerhard Schrader; Ferdinand Menne; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13006,13,Attendorn,Attendorn,,,51.125,7.9050002,Dr. Gerhard Schrader; Karl Boos; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13007,13,Balve,Balve,,,51.330276,7.8641667,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13008,13,Barntrup,Barntrup,,,51.990002,9.1158333,Johannes Franzmeier; Louis Kneese; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13009,13,Beckum,Beckum,,,51.755554,8.0424995,Dr. Gerhard Schrader; Stadtverwaltung Beckum; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13010,13,Belecke,Belecke (Sauerland),,,51.481945,8.332778,Dr. Walter Dalhoff; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13011,13,Berleburg,Bad Berleburg,,,51.050278,8.3927774,Dr. Gerhard Schrader; Wilhelm Belz; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13012,13,Bevergern,Bevergern,,,52.272499,7.5819445,Dr. Gerhard Schrader; Stadtverwaltung Bevergern; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13013,13,Beverungen,Beverungen,,,51.662777,9.3725004,Dr. Gerhard Schrader; Dr. Alfred Schellenberg; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13014,13,Bielefeld,Bielefeld,,,52.020557,8.5319443,Dr. Gustav Engel; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13015,13,Billerbeck,Billerbeck,,,51.977501,7.2908335,Dr. Gerhard Schrader; Carl Knüppel; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13016,13,Blankenstein,Blankenstein,,,51.405834,7.2261109,Dr. Richard Borgmann; Amtsverwaltung Blankenstein; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13017,13,Blomberg,Blomberg,,,51.943333,9.0908337,E. Thelemann; Helmut Riemann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13018,13,Bocholt,Bocholt,,,51.837776,6.6155558,Dr. Anton Schmeddinghoff; Dr. Klemens Becker; Dr. Elisabeth Bröker; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13019,13,Bochum,Bochum,,,51.482498,7.2169442,Bernhard Kleff; Dr. Höfken; Albert Lassek; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13020,13,Borgentreich,Borgentreich,,,51.571388,9.2402782,Dr. Gerhard Schrader; Dr. Mürmann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13021,13,Borgholz,Borgholz,,,51.621666,9.2591667,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13022,13,Borgholzhausen,Borgholzhausen,,,52.101665,8.3005552,Dr. Gerhard Schrader; Amtsverwaltung Borgholzhausen; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13023,13,Borghorst,Borghorst,,,52.125,7.395,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13024,13,Borken (Westfalen),Borken,,,51.843887,6.855,Dr. Anton Schmeddinghoff; Dr. Bernhard Siepe; Dr. Herbert Eckelt; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13025,13,Bottrop,Bottrop,,,51.523613,6.9297223,Bernhard  Grünewald; Dr. R. Schetter; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13026,13,Brakel,Brakel,,,51.716667,9.1841669,Dr. Gerhard Schrader; Johannes Junker; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13027,13,Breckerfeld,Breckerfeld,,,51.261391,7.4650002,Dr. Gerhard Schrader; Emil Kritzler; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13028,13,Bredenborn,Bredenborn,,,51.810555,9.1822224,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13029,13,Brilon,Brilon,,,51.395279,8.5680552,Dr. Gerhard Schrader; Kannengießer; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13030,13,Buende,Buende,,,52.197498,8.5836115,Dr. Gerhard Schrader; Dr. Erich Sandow; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13031,13,Bueren,Bueren,,,51.553612,8.5591669,Dr. Gerhard Schrader; Dr. Otto Schnettler; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13032,13,Burgsteinfurt,Burgsteinfurt,,,52.147778,7.3394446,Dr. K.  Döhmann; Fritz Hilgemann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13033,13,Castrop-Rauxel,Castrop-Rauxel,,,51.555557,7.3125,Dr. Richard Borgmann; Dr. Karl Hartung; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13034,13,Coesfeld,Coesfeld,,,51.944721,7.1666665,Dr. Hans Hüer; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13035,13,Datteln,Datteln,,,51.653057,7.3425002,Dr. Gerhard Schrader; Dr. Grochtmann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13036,13,Delbrueck,Delbrueck,,,51.764999,8.5625,Dr. Gerhard Schrader; Schniedertüns; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13037,13,Detmold,Detmold,,,51.935276,8.8786116,Ludwig Betz; Rössel; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13038,13,Dorsten,Dorsten,,,51.660831,6.9644446,Dr. Gerhard Schrader; Dr. Franz Wünsch; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13039,13,Dortmund,Dortmund,,,51.514168,7.4638891,Dr. Luise von Winterfeld; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13040,13,Drensteinfurt,Drensteinfurt,,,51.796944,7.7413888,Dr. Gerhard Schrader; Stadtverwaltung Drensteinfurt; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13041,13,Bad Driburg,Bad Driburg,,,51.736111,9.0169449,Dr. Gerhard Schrader; Bernhard Bunne; Fritz Drese; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13042,13,Dringenberg,Dringenberg,,,51.670277,9.0550003,Dr. Gerhard Schrader; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13043,13,Drolshagen,Drolshagen,,,51.024723,7.7758331,Dr. Gerhard Schrader; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13044,13,Duelmen,Duelmen,,,51.828335,7.2788887,Dr. Gerhard Schrader; August Hölscher; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13045,13,Emsdetten,Emsdetten,,,52.171944,7.5275002,Bernhard Riesenbeck; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13046,13,Enger,Enger,,,52.139168,8.5591669,Dr. Gerhard Schrader; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13047,13,Ennepetal,Ennepetal,,,51.297501,7.356111,August Bartz; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13048,13,Erwitte,Erwitte,,,51.611389,8.3361111,Dr. Gerhard Schrader; Stadtverwaltung Erwitte; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13049,13,Eversberg,Eversberg,,,51.366943,8.3347225,Dr. Gerhard Schrader; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13050,13,Freckenhorst,Freckenhorst,,,51.920277,7.9661112,Dr. Gerhard Schrader; Dr. Wilhelm Sandforth; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13051,13,Fredeburg,Bad Fredeburg,,,51.191387,8.3105555,Dr. Gerhard Schrader; Bernhard  Greiff; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13052,13,Freienohl,Freienohl,,,51.375,8.1711111,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13053,13,Freudenberg,Freudenberg,,,50.90139,7.8827777,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13054,13,Gehrden (Brakel,Gehrden ,,,51.654999,9.1183329,Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13055,13,Gelsenkirchen,Gelsenkirchen,,,51.511112,7.1005554,Dr. Richard Borgmann; Walter Wehrenpfennig; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13056,13,Gemen,Gemen,,,51.859444,6.8644443,Dr. Anton Schmeddinghoff; Dr. Helmut Richtering; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13057,13,Geseke,Geseke,,,51.639721,8.5086107,Franz Schmidt; Heimatverein Geseke; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13058,13,Gevelsberg,Gevelsberg,,,51.324165,7.3372221,Dr. Bruno Zierenberg; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13059,13,Gladbeck,Gladbeck,,,51.573334,6.9924998,Dr. Ludwig Bette; Dr. Herbert Kösters; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13060,13,Greven,Greven,,,52.092499,7.6130557,Dr. Josef Prinz; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13061,13,Gronau in Westfalen,Gronau (Westf.),,,52.212223,7.018889,Heinrich Bremer; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13062,13,Guetersloh,Guetersloh,,,51.909443,8.3808336,Dr. Gerhard Schrader; Hermann Schumann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13063,13,Hagen,Hagen (Westf.),,,51.360001,7.4672222,Dr. Friedrich Schemann; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13064,13,Halle,Halle (Westf.),,,52.060833,8.3619442,Dr. Gerhard Schrader; Stadtverwaltung Halle; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13065,13,Hallenberg,Hallenberg,,,51.111946,8.6211109,Dr. Gerhard Schrader; Schlüter; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13066,13,Haltern,Haltern,,,51.74361,7.1869445,Philipp Schaefer; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13067,13,Hamm,Hamm (Westf.),,,51.678055,7.8169446,Ludwig Bänfer; A. Schillupp; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13068,13,Harsewinkel,Harsewinkel,,,51.963055,8.2275,Dr. Gerhard Schrader; Theodor Markfort; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13069,13,Hattingen,Hattingen,,,51.398888,7.1838889,Dr. Richard Borgmann; Paul Freisewinkel; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
13070,13,Hausberge,Hausberge,,,52.238888,8.9263887,Dr. Gerhard Schrader; Amtsverwaltung Hausberge; 2: Bundesanstalt für Landeskunde; 7: Dr. Bernhard Martin; 8c: Bundesanstalt für Landeskunde; 8d: Bundesanstalt für Landeskunde; 12: Dr. Otto Korn; 13a: Dr. Karl Kennepohl
