id,name_orig,year,start,end,start_orig,end_orig,locid,name,name_detail,type_detail,country,country_ISO3,country_ISO2,LangCode,lat,lon,lat_min,lon_min,lat_max,lon_max,status,mode,remark,doublecount,authors,type,decade,century,bbox_diag_km
3437,Beirut,1826,604782,604787,621619,621624,321,Beirut,"Beirut, LBN",City,Lebanon,LBN,LB,ENG,33.8961,35.5068,33.8641,35.4748,33.9281,35.5388,exact,auto,,,Lacheze,Place,1820-1829,19,9.248634451071183
3438,Konstantinopel,1826,604823,604836,621670,621683,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,,Place,1820-1829,19,35.381630714057465
3439,Burgas,1826,604854,604859,621701,621706,622,Burgas,"Burgas, BGR",City,Bulgaria,BGR,BG,ENG,42.5048,27.4626,42.4391,27.3581,42.6139,27.5459,exact,auto,,,,Place,1820-1829,19,24.791753611493636
3440,Bukarest,1826,604873,604880,621720,621727,776,Bucharest,"Bucharest, ROU",City,Romania,ROU,RO,ENG,44.4343,26.103,44.3173,25.986,44.5513,26.22,exact,auto,,,,Place,1820-1829,19,31.97205479432829
3441,Arabien,1826,604890,604896,621737,621743,177,Saudi Arabia,Saudi Arabia,Country,Saudi Arabia,SAU,SA,ENG,24.1214,44.5488,14.9074,35.3348,33.3354,53.7628,exact,auto,,,,Country,1820-1829,19,2764.542194090294
3442,Alexandrien,1826,604902,604912,621749,621759,265,Alexandria,"Alexandria, EGY",City,Egypt,EGY,EG,ARA,31.2001,29.9187,31.1173,29.8234,31.3309,30.0864,exact,auto,,,,Place,1820-1829,19,34.48950189716837
3443,Morea,1826,605093,605097,621941,621945,448,Peloponnese,Peloponnese,Colloquial Area,Greece,GRC,GR,GRE,37.6273,22.4396,36.7083,21.5206,38.5463,23.3586,exact,auto,,,"Grassi, Gosse",Region,1820-1829,19,260.6973334624126
3444,Trapezunt,1827,605582,605590,622447,622455,561,Trabzon,"Trabzon, TUR",City,Turkey,TUR,TR,TUR,41.0027,39.7168,40.9735,39.6524,41.0124,39.8101,exact,auto,,,Tholozan,Place,1820-1829,19,13.924449989414756
3445,Konstantinopel,1827,605596,605609,622461,622474,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,Tholozan,Place,1820-1829,19,35.381630714057465
3446,Erzerum,1827,605656,605662,622521,622527,514,Erzurum,"Erzurum, TUR",City,Turkey,TUR,TR,TUR,39.9086,41.2769,39.8726,41.2409,39.9446,41.3129,exact,auto,,,Tholozan,Place,1820-1829,19,10.090127135925721
3447,Bukarest,1827,606035,606042,622912,622919,776,Bucharest,"Bucharest, ROU",City,Romania,ROU,RO,ENG,44.4343,26.103,44.3173,25.986,44.5513,26.22,exact,auto,,,,Place,1820-1829,19,31.97205479432829
3448,Navarino,1828,605420,605427,622268,622275,419,Pylos,"Pylos, GRC",City,Greece,GRC,GR,GRE,36.9131,21.6963,36.9045,21.6928,36.9195,21.7034,exact,auto,see https://en.wikipedia.org/wiki/Pylos,,"Grassi, Gosse",Place,1820-1829,19,1.9157537649300884
3449,Khoroni,1828,605430,605436,622278,622284,408,Koroni,"Koroni, GRC",City,Greece,GRC,GR,GRE,36.796,21.9584,36.7936,21.953,36.7999,21.9624,exact,auto,,,"Grassi, Gosse",Place,1820-1829,19,1.0914599323553507
3450,Modoni,1828,605439,605444,622287,622292,412,Methoni,"Methoni, GRC",City,Greece,GRC,GR,GRE,36.8199,21.7063,36.8116,21.7034,36.8272,21.7108,exact,auto,,,"Grassi, Gosse",Place,1820-1829,19,1.8554989149022634
3451,Aegina,1828,605461,605466,622309,622314,453,Aegina,"Aegina, GRC",Island,Greece,GRC,GR,GRE,37.7409,23.5014,37.6736,23.4174,37.775,23.5653,exact,auto,,,"Grassi, Gosse",Island,1820-1829,19,17.214435535409965
3452,Hydra,1828,605472,605476,622320,622324,435,Nisi Ydra,Nisi Ydra,Island,Greece,GRC,GR,GRE,37.3288,23.4717,37.2929,23.3632,37.3713,23.5793,exact,auto,,,"Grassi, Gosse",Island,1820-1829,19,21.00128725824348
3453,Bukarest,1828,606035,606042,622912,622919,776,Bucharest,"Bucharest, ROU",City,Romania,ROU,RO,ENG,44.4343,26.103,44.3173,25.986,44.5513,26.22,exact,auto,,,,Place,1820-1829,19,31.97205479432829
3454,Hansi,1828,606115,606119,622992,622996,229,Hansi,"Hansi, Hisar, Haryana, IND",City,India,IND,IN,ENG,29.0959,75.9679,29.0699,75.9419,29.1219,75.9939,exact,auto,,,"Hutcheson, Skenner",Place,1820-1829,19,7.678578014470333
3455,Kleinasien,1828,606195,606204,623093,623102,490,Turkey,Turkey,Country,Turkey,TUR,TR,ENG,39.0663,35.1423,32.7043,28.7803,45.4283,41.5043,exact,auto,,,,Country,1820-1829,19,1786.5396584173081
3456,Smyrna,1828,606210,606215,623108,623113,481,Izmir,"İzmir, Konak, İzmir, TUR",City,Turkey,TUR,TR,TUR,38.4262,27.1419,38.2802,26.9959,38.5722,27.2879,exact,auto,,,,Place,1820-1829,19,41.246082031974716
3457,Syrien,1828,606244,606249,623142,623147,345,Syria,Syria,Country,Syrian Arab Republic (the),SYR,SY,ENG,35.0128,38.5053,32.0708,35.5633,37.9548,41.4473,exact,auto,,,,Country,1820-1829,19,845.2885441829533
3458,Tripoli,1828,606265,606271,623163,623169,331,Tripoli,"Tripoli, LBN",City,Lebanon,LBN,LB,FRE,34.4362,35.8469,34.3982,35.8089,34.4742,35.8849,exact,auto,,,,Place,1820-1829,19,10.954233751575709
3459,Kaukasus,1828,606638,606645,623547,623554,623,Caucasus,"Caucasus, GEO",Mountain Range,,,,GEO,42.5,45,32.5,35,52.5,55,exact,auto,,,,Region,1820-1829,19,2743.1405844305864
3460,Kars,1828,607279,607282,624200,624203,533,Kars,"Kars, TUR",City,Turkey,TUR,TR,TUR,40.6013,43.0975,40.5701,43.0711,40.6233,43.1325,exact,auto,,,,Place,1820-1829,19,7.865663167132402
3461,Gori,1828,609077,609080,626015,626018,604,Gori,"Gori, GEO",City,Georgia,GEO,GE,ENG,41.9854,44.1084,41.964,44.0876,42.0183,44.1359,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,7.238114752238182
3462,Bajaset,1828,609870,609876,626808,626814,504,Dogubayazit,"Dogubayazit, Agri, TUR",City,Turkey,TUR,TR,TUR,39.5469,44.0842,39.4669,44.0042,39.6269,44.1642,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,22.46625941830526
3463,Ardahan,1828,610080,610086,627018,627024,569,Ardahan,"Ardahan, TUR",City,Turkey,TUR,TR,TUR,41.1129,42.7023,41.0998,42.6801,41.126,42.7281,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,4.965660008648316
3464,Gumri,1828,610214,610218,627152,627156,545,Gyumri,"Gyumri, Shirak, ARM",City,Armenia,ARM,AM,ARM,40.7942,43.8453,40.7542,43.8053,40.8342,43.8853,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,11.15729274264012
3465,Karaklissa,1828,610380,610389,627318,627327,547,Vanadzor,"Vanadzor, Լոռի, ARM",City,Armenia,ARM,AM,GER,40.8118,44.4957,40.7288,44.4127,40.8948,44.5787,exact,auto,see https://en.wikipedia.org/wiki/Vanadzor,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,23.149137933667262
3466,Armenien,1828,610477,610484,627415,627422,526,Armenia,Armenia,Country,Armenia,ARM,AM,ENG,40.2931,44.9402,38.8791,43.5262,41.7071,46.3542,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Country,1820-1829,19,395.43916833703764
3467,Gerger,1828,610647,610652,627585,627590,555,Gargar,"Gargar, Lori, ARM",City,Armenia,ARM,AM,ARX,40.9583,44.443,40.9153,44.4,41.0013,44.486,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,11.983279243542784
3468,Kulpa,1828,610880,610884,627818,627822,516,Tuzluca,"Tuzluca, Igdir, TUR",City,Turkey,TUR,TR,TUR,40.0415,43.6622,39.7975,43.4182,40.2855,43.9062,exact,auto,https://en.wikipedia.org/wiki/Tuzluca,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,68.33919005384918
3469,Achtarak,1828,610981,610988,627919,627926,525,Ashtarak,"Ashtarak, Aragatsotn, ARM",City,Armenia,ARM,AM,ARM,40.2907,44.3576,40.2437,44.3106,40.3377,44.4046,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,13.145942268889025
3470,Kochakelissa,1828,611057,611068,627995,628006,582,Zemo Arkevani,"Zemo Arkevani, Bolnisi, GEO",Village,Georgia,GEO,GE,GEX,41.4256,44.7293,41.4156,44.7193,41.4356,44.7393,exact,auto,see Geonames,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,2.779627004495244
3471,Braila,1828,613027,613032,630065,630070,828,Brăila,"Brăila, ROU",City,Romania,ROU,RO,RUM,45.2641,27.9688,45.2011,27.9058,45.3271,28.0318,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,17.132972433717427
3472,Varna,1828,614701,614705,631739,631743,649,Varna,"Varna, BGR",City,Bulgaria,BGR,BG,ENG,43.2063,27.9252,43.0733,27.7922,43.3393,28.0582,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,36.60110021723759
3473,Moldau,1828,616216,616221,633254,633259,1124,Moldavia,Moldavia,Historical Region,,,,,48.29,29.6,45.52,25.94,51.06,33.26,approximate,manual,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Region,1820-1829,19,819.4280528473842
3474,Jassy,1828,616224,616228,633262,633266,993,Iasi,"Iasi, ROU",City,Romania,ROU,RO,ENG,47.1594,27.5873,47.0694,27.4973,47.2494,27.6773,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,24.20373665802541
3475,Fokschany,1828,616234,616242,633272,633280,873,Focsani,"Focsani, Vrancea, ROU",City,Romania,ROU,RO,ENG,45.6961,27.184,45.6421,27.13,45.7501,27.238,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,14.648342652750031
3476,Bessarabien,1828,616299,616309,633337,633347,945,Bessarabia,Bessarabia,Historical Region,,,,,46.64,30.65,45.38,27.73,47.9,33.57,approximate,manual,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Region,1820-1829,19,526.3743322644683
3477,Kronstadt,1828,626184,626192,643314,643322,865,Brasov,"Brasov, ROU",City,Romania,ROU,RO,ENG,45.6427,25.5887,45.5327,25.4787,45.7527,25.6987,exact,auto,,,,Place,1820-1829,19,29.8485370642348
3478,Rothbach,1828,626799,626806,643929,643936,883,Rotbav,"Rotbav, Feldioara, Brasov, ROU",City,Romania,ROU,RO,RUM,45.8386,25.5564,45.8286,25.5464,45.8486,25.5664,exact,auto,see https://de.wikipedia.org/wiki/Rotbav,,,Place,1820-1829,19,2.7103892683386177
3479,Hansi,1829,606115,606119,622992,622996,229,Hansi,"Hansi, Hisar, Haryana, IND",City,India,IND,IN,ENG,29.0959,75.9679,29.0699,75.9419,29.1219,75.9939,exact,auto,,1,"Hutcheson, Skenner",Place,1820-1829,19,7.678578014470333
3480,Nordpersien,1829,611252,611262,628190,628200,364,North Persia,"North Persia, IRN",Colloquial Area,Iran (Islamic Republic of),IRN,IR,WEN,35.76,53.57,31.51,45.55,40.01,61.59,approximate,manual,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Region,1820-1829,19,1724.3867388765468
3481,Achalzick,1829,611307,611315,628245,628253,590,Akhaltsikhe,"Akhaltsikhe, GEO",City,Georgia,GEO,GE,GEX,41.6434,42.9934,41.6258,42.9592,41.6594,43.0404,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1820-1829,19,7.712757667550669
3482,Braila,1829,619389,619394,636427,636432,828,Brăila,"Brăila, ROU",City,Romania,ROU,RO,RUM,45.2641,27.9688,45.2011,27.9058,45.3271,28.0318,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,17.132972433717427
3483,Galaz,1829,619425,619429,636463,636467,845,Galati,"Galati, ROU",City,Romania,ROU,RO,RUM,45.45,28.05,45.416,28.016,45.484,28.084,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,9.236332438767123
3484,Fokschany,1829,619432,619440,636470,636478,873,Focsani,"Focsani, Vrancea, ROU",City,Romania,ROU,RO,ENG,45.6961,27.184,45.6421,27.13,45.7501,27.238,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,14.648342652750031
3485,Matschin,1829,619443,619450,636481,636488,827,Măcin,"Măcin, Tulcea, ROU",City,Romania,ROU,RO,RUM,45.2477,28.1344,45.1847,28.0714,45.3107,28.1974,exact,auto,https://www.peterhug.ch/lexikon/matschin/11_0344,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,17.134612010557678
3486,Hirsowa,1829,619453,619459,636491,636497,787,Hârșova,"Hârșova, Constanta, ROU",City,Romania,ROU,RO,RUM,44.6893,27.9457,44.6782,27.9309,44.6976,27.9773,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,4.255392567965409
3487,Tschernowoda,1829,619462,619473,636500,636511,769,Cernavodă,"Cernavodă, Constanta, ROU",City,Romania,ROU,RO,RUM,44.3373,28.0359,44.2713,27.9699,44.4033,28.1019,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,18.045636883763148
3488,Kalaraschi,1829,619476,619485,636514,636523,761,Calarasi,"Calarasi, ROU",City,Romania,ROU,RO,RUM,44.1966,27.3354,44.1156,27.2544,44.2776,27.4164,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,22.164891040514036
3489,Babadaga,1829,619488,619495,636526,636533,799,Babadag,"Babadag, Tulcea, ROU",City,Romania,ROU,RO,RUM,44.8906,28.7139,44.8066,28.6299,44.9746,28.7979,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,22.893694720095407
3490,Küstendschi,1829,619498,619508,636536,636546,760,Constanta,"Constanta, ROU",City,Romania,ROU,RO,RUM,44.1783,28.6511,44.0863,28.5591,44.2703,28.7431,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,25.177588634482397
3491,Mangalia,1829,619511,619518,636549,636556,726,Mangalia,"Mangalia, Constanta, ROU",City,Romania,ROU,RO,RUM,43.817,28.5825,43.763,28.5285,43.871,28.6365,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,14.808873954266845
3492,Pazardschik,1829,619521,619531,636559,636569,617,Pazardzhik,"Pazardzhik, BGR",City,Bulgaria,BGR,BG,ENG,42.1928,24.3336,42.1633,24.298,42.2143,24.3626,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,7.77729283712731
3493,Kertsch,1829,619704,619710,636742,636748,837,Kerch,"Kerch, Crimea, UKR",City,Ukraine,UKR,UA,ENG,45.3619,36.4703,45.2389,36.3473,45.4849,36.5933,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,33.43096500905129
3494,Odessa,1829,619930,619935,636968,636973,923,Odessa,"Odessa, Odesa, UKR",City,Ukraine,UKR,UA,ENG,46.4725,30.7371,46.3555,30.6201,46.5895,30.8541,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,31.59329788235258
3495,Bessarabien,1829,620327,620337,637365,637375,945,Bessarabia,Bessarabia,Historical Region,,,,,46.64,30.65,45.38,27.73,47.9,33.57,approximate,manual,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Region,1820-1829,19,526.3743322644683
3496,Jassy,1829,620489,620493,637527,637531,993,Iasi,"Iasi, ROU",City,Romania,ROU,RO,ENG,47.1594,27.5873,47.0694,27.4973,47.2494,27.6773,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,24.20373665802541
3497,Kischinew,1829,620496,620504,637534,637542,980,Kischinew,"Kischinew, Chişinău, MDA",City,Moldova (the Republic of),MDA,MD,MOL,47.0056,28.8575,46.9576,28.8095,47.0536,28.9055,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,12.9204766053071
3498,Bjeltzy,1829,620507,620513,637545,637551,1049,Balti,"Balti, MDA",City,Moldova (the Republic of),MDA,MD,DAN,47.7535,27.9072,47.6985,27.8522,47.8085,27.9622,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,14.738839813547653
3499,Nowoselica,1829,620583,620592,637621,637630,1106,Novoselitsa,"Novoselitsa, Novoselitskiy rayon, Chernivetska Oblast, UKR",City,Ukraine,UKR,UA,UKR,48.2193,26.2653,48.1963,26.2423,48.2423,26.2883,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,6.146331428922583
3500,Bargas,1829,621564,621569,638602,638607,622,Burgas,"Burgas, BGR",City,Bulgaria,BGR,BG,ENG,42.5048,27.4626,42.4391,27.3581,42.6139,27.5459,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,24.791753611493636
3501,Varna,1829,621572,621576,638610,638614,649,Varna,"Varna, BGR",City,Bulgaria,BGR,BG,ENG,43.2063,27.9252,43.0733,27.7922,43.3393,28.0582,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,36.60110021723759
3502,Silistria,1829,622812,622820,639850,639858,756,Silistra,"Silistra, BGR",City,Bulgaria,BGR,BG,BUX,44.1147,27.2672,44.0976,27.2254,44.1248,27.2841,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,5.577650401322772
3503,Krim,1829,622866,622869,639904,639907,831,Avtonomna Respublika Krym,"Avtonomna Respublika Krym, UKR",State or Province,Ukraine,UKR,UA,UKR,45.3125,34.3502,43.8095,32.8472,46.8155,35.8532,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Administrative Unit,1820-1829,19,408.5575238334848
3504,Adrianopel,1829,623192,623201,640230,640239,595,Edirne,"Edirne, TUR",City,Turkey,TUR,TR,TUR,41.6771,26.5557,41.6419,26.543,41.6959,26.6037,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1820-1829,19,7.840601268483195
3505,Eimalu,1830,611428,611433,628366,628371,544,Khndzorut,"Khndzorut, Lorri, ARM",City,Armenia,ARM,AM,ARM,40.7833,44.5333,40.7733,44.5233,40.7933,44.5433,exact,auto,"Eimalu is probably a typo/misreading for Elmalu, which is the former name of Khndzorut",,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,2.7894903022428514
3506,Kaukasus,1830,611513,611520,628451,628458,623,Caucasus,"Caucasus, GEO",Mountain Range,,,,GEO,42.5,45,32.5,35,52.5,55,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Region,1830-1839,19,2743.1405844305864
3507,Schirwan,1830,611543,611550,628481,628488,438,Shīrvān,"Shīrvān, Khorāsān-e Shomālī, IRN",City,Iran (Islamic Republic of),IRN,IR,WEN,37.3967,57.9295,37.3867,57.9195,37.4067,57.9395,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,2.8402851191709035
3508,Kekke,1830,611603,611607,628541,628545,459,Kerki,"Kerki, Lebap, TKM",City,Turkmenistan,TKM,TM,WEN,37.8357,65.2106,37.8157,65.1906,37.8557,65.2306,exact,auto,Kekke is probably a misspelling of Kerki (Atamyrat),,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,5.667654621485811
3509,Kizliar,1830,611631,611637,628569,628575,731,Kizlyar,"Kizlyar, Dagestan Republic, RUS",City,Russian Federation (the),RUS,RU,ENG,43.8464,46.7107,43.8134,46.6777,43.8794,46.7437,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,9.048342877397923
3510,Mesopotamien,1830,611817,611828,628755,628766,335,Mesopotamia,"Mesopotamia, IRQ",Historical Region,Iraq,IRQ,IQ,ARE,34.53,43.48,29.1,41.22,37.07,48.58,approximate,manual,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Region,1830-1839,19,1119.6696444572501
3511,Bagdad,1830,611834,611839,628772,628777,314,Bagdad,"Bagdad, Baghdad, IRQ",City,Iraq,IRQ,IQ,ENG,33.3152,44.3661,33.1883,44.156,33.4351,44.5558,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,46.188053873267414
3512,Kirmandschah,1830,611858,611869,628796,628807,328,Kermānshāh,"Kermānshāh, IRN",City,Iran (Islamic Republic of),IRN,IR,WEN,34.3142,47.065,34.2392,46.99,34.3892,47.14,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,21.632957301951933
3513,Hamadan,1830,611872,611878,628810,628816,342,Hamadān,"Hamadān, IRN",City,Iran (Islamic Republic of),IRN,IR,WEN,34.7992,48.5146,34.7532,48.4686,34.8452,48.5606,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,13.236990925673247
3514,Kurdistan,1830,611881,611889,628819,628827,384,Kurdistan,Kurdistan,Colloquial Area,,,,,36.41,44.39,34.45,41.28,37.37,46.33,approximate,manual,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Region,1830-1839,19,558.6705276654179
3515,Masenderan,1830,611892,611901,628830,628839,378,Mazandaran Province,"Mazandaran Province, Māzandarān, IRN",State or Province,Iran (Islamic Republic of),IRN,IR,WEN,36.25,52.3333,34.981,51.0643,37.519,53.6023,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Administrative Unit,1830-1839,19,362.5129617372692
3516,Asterabad,1830,611904,611912,628842,628850,411,Asterabad,"Asterabad, IRN",City,Iran (Islamic Republic of),IRN,IR,ENG,36.8177,54.4454,36.8077,54.4354,36.8277,54.4554,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,2.8487387849394397
3517,Rescht,1830,611915,611920,628853,628858,433,Resht,"Resht, Gīlān, IRN",City,Iran (Islamic Republic of),IRN,IR,WEN,37.2808,49.5832,37.2118,49.5142,37.3498,49.6522,exact,auto,,,"Tholozan, Karl Ritter, Czetyrkek, Dörbeck",Place,1830-1839,19,19.609678270985054
3518,Küstendschi,1830,621541,621551,638579,638589,760,Constanta,"Constanta, ROU",City,Romania,ROU,RO,RUM,44.1783,28.6511,44.0863,28.5591,44.2703,28.7431,exact,auto,,1,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1830-1839,19,25.177588634482397
3519,Adrianopel,1830,624544,624553,641582,641591,595,Edirne,"Edirne, TUR",City,Turkey,TUR,TR,TUR,41.6771,26.5557,41.6419,26.543,41.6959,26.6037,exact,auto,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Place,1830-1839,19,7.840601268483195
3520,Rumelien,1830,624651,624658,641689,641696,763,Rumelia,Rumelia,Historical Region,,,,,44.23,29.24,36.43,17.65,52.03,40.83,approximate,manual,,,"Petersen, Seidlitz, Tschernobajeff, Tschetyrkin, Wagner, Witt, Lorinser, Hecker, Dörbeck",Region,1830-1839,19,2513.156640134029
