cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop1200,pop1300,pop1400,pop1500,pop1600,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l1200,l1300,l1400,l1500,l1600,g_crash,g_recov
1953,Tielt,Belgium,51.0,3.32,43,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1954,Tienen,Belgium,50.8,4.95,56,land north sea,True,True,4000.0,5000.0,3000.0,9000.0,4000.0,0,0,1,0,0,1,0,8.294049640102028,8.517193191416238,8.006367567650246,9.104979856318357,8.294049640102028,-0.5108256237659923,1.098612288668111
1955,Tilburg,Netherlands,51.57,5.08,14,land north sea,True,True,1000.0,1000.0,1000.0,2000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,8.294049640102028,0.0,0.6931471805599454
1964,Toenning,Germany,54.32,8.93,2,north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,0,1,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,0.0,0.6931471805599454
1971,Tongeren,Belgium,50.78,5.47,107,river north sea,True,True,4000.0,5000.0,3000.0,8000.0,6000.0,1,0,0,0,0,1,0,8.294049640102028,8.517193191416238,8.006367567650246,8.987196820661973,8.699514748210191,-0.5108256237659923,0.9808292530117271
1974,Torgau,Germany,51.57,13.0,78,river north sea,True,True,2000.0,1000.0,2000.0,3000.0,6000.0,1,0,0,0,0,1,0,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,8.699514748210191,0.6931471805599454,0.4054651081081637
1975,Torhout,Belgium,51.07,3.1,17,land north sea,True,True,2000.0,2000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,6.907755278982137,-0.6931471805599454,0.0
1993,Tournai,Belgium,50.6,3.38,41,river north sea,True,True,17000.0,20000.0,40000.0,35000.0,20000.0,1,0,0,0,0,1,0,9.740968623038354,9.903487552536127,10.596634733096073,10.46310334047155,9.903487552536127,0.6931471805599454,-0.13353139262452274
2003,Trier,Germany,49.75,6.63,50,river north sea,True,True,13000.0,11000.0,10000.0,8000.0,5000.0,1,0,0,0,0,1,0,9.472704636443673,9.305650551780507,9.210340371976184,8.987196820661973,8.517193191416238,-0.09531017980432388,-0.2231435513142106
2014,Tuebingen,Germany,48.52,9.07,341,river north sea,True,True,1000.0,2000.0,1000.0,4000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,8.294049640102028,-0.6931471805599454,1.3862943611198908
2020,Turnhout,Belgium,51.32,4.95,30,land north sea,True,True,1000.0,2000.0,1000.0,2000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.294049640102028,-0.6931471805599454,0.6931471805599454
2029,Ulm,Germany,48.4,10.0,585,river black sea,True,True,2000.0,7000.0,9000.0,16000.0,21000.0,1,0,0,0,0,0,0,7.600902459542082,8.85366542803745,9.104979856318357,9.680344001221918,9.95227771670556,0.25131442828090655,0.5753641449035616
2032,Unna,Germany,51.53,7.68,100,land north sea,True,True,2000.0,2000.0,1000.0,3000.0,5000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,8.517193191416238,-0.6931471805599454,1.0986122886681091
2038,Utrecht,Netherlands,52.08,5.13,1,river north sea,True,True,3000.0,6000.0,13000.0,25000.0,30000.0,1,0,0,0,0,1,0,8.006367567650246,8.699514748210191,9.472704636443673,10.126631103850338,10.308952660644293,0.7731898882334818,0.6539264674066647
2062,Velbert,Germany,51.37,7.03,230,land north sea,True,True,2000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
2073,Venlo,Netherlands,51.4,6.17,21,river north sea,True,True,0.0,1000.0,1000.0,3000.0,5000.0,1,0,0,0,0,1,0,-inf,6.907755278982137,6.907755278982137,8.006367567650246,8.517193191416238,0.0,1.0986122886681091
2077,Verden,Germany,52.92,9.22,20,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.294049640102028,-0.6931471805599454,0.6931471805599454
2083,Verviers,Belgium,50.58,5.87,250,river north sea,True,True,1000.0,1000.0,1000.0,3000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,8.006367567650246,8.294049640102028,0.0,1.0986122886681091
2086,Veurne,Belgium,51.07,2.67,3,land north sea,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
2087,Vevey,Switzerland,46.47,6.85,383,river mediterranean,True,True,2000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.6931471805599454,0.6931471805599454
2096,Viersen,Germany,51.25,6.38,41,land north sea,True,True,0.0,1000.0,1000.0,2000.0,3000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,0.0,0.6931471805599454
2136,Vlaardingen,Netherlands,51.9,4.35,1,north sea + river,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,1,1,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
2158,Warburg,Germany,51.48,9.17,230,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.517193191416238,-0.6931471805599454,0.6931471805599454
2159,Waregem,Belgium,50.88,3.42,17,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
2165,Wavre,Belgium,50.72,4.62,20,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
2166,Weert,Netherlands,51.25,5.72,35,land north sea,True,True,1000.0,1000.0,1000.0,5000.0,5000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,8.517193191416238,8.517193191416238,0.0,1.6094379124341014
2167,Weimar,Germany,50.98,11.32,208,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.294049640102028,-0.6931471805599454,0.6931471805599454
2168,Weissenfels,Germany,51.2,11.97,100,river north sea,True,True,1000.0,2000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
2170,Wels,Austria,48.17,14.03,317,river black sea,True,True,2000.0,2000.0,1000.0,4000.0,5000.0,1,0,0,0,0,0,0,7.600902459542082,7.600902459542082,6.907755278982137,8.294049640102028,8.517193191416238,-0.6931471805599454,1.3862943611198908
2171,Werden,Germany,51.38,7.0,58,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
2172,Wesel,Germany,51.67,6.63,23,river north sea,True,True,2000.0,3000.0,6000.0,6000.0,6000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.699514748210191,8.699514748210191,8.699514748210191,0.6931471805599454,0.0
2175,Wetteren,Belgium,51.0,3.88,16,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
2176,Wetzlar,Germany,50.55,8.55,148,river north sea,True,True,4000.0,6000.0,4000.0,2000.0,3000.0,1,0,0,0,0,1,0,8.294049640102028,8.699514748210191,8.294049640102028,7.600902459542082,8.006367567650246,-0.4054651081081637,-0.6931471805599454
2180,Wien,Austria,48.22,16.33,170,river black sea,True,True,17000.0,20000.0,20000.0,20000.0,50000.0,1,0,0,0,0,0,0,9.740968623038354,9.903487552536127,9.903487552536127,9.903487552536127,10.819778284410283,0.0,0.0
2181,Wiener Neustadt,Austria,47.82,16.25,265,land black sea,True,True,1000.0,3000.0,7000.0,4000.0,4000.0,0,0,1,0,0,0,0,6.907755278982137,8.006367567650246,8.85366542803745,8.294049640102028,8.294049640102028,0.8472978603872043,-0.5596157879354227
2182,Wiesbaden,Germany,50.08,8.23,117,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
2186,Wingene,Belgium,51.07,3.27,16,land north sea,True,True,2000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
2187,Winterswijk,Netherlands,51.97,6.73,37,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
2188,Winterthur,Switzerland,47.5,8.72,439,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
2189,Wismar,Germany,53.88,11.47,13,baltic,True,True,3000.0,8000.0,6000.0,9000.0,3000.0,0,1,0,0,1,0,0,8.006367567650246,8.987196820661973,8.699514748210191,9.104979856318357,8.006367567650246,-0.2876820724517817,0.4054651081081655
2191,Wittenberg,Germany,51.87,12.65,75,river north sea,True,True,2000.0,3000.0,2000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,8.006367567650246,-0.4054651081081637,0.0
2192,Wolfenbuettel,Germany,52.17,10.53,77,land north sea,True,True,2000.0,2000.0,1000.0,2000.0,4000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.294049640102028,-0.6931471805599454,0.6931471805599454
2200,Worms,Germany,49.63,8.37,96,river north sea,True,True,12000.0,17000.0,10000.0,6000.0,10000.0,1,0,0,0,0,1,0,9.392661928770137,9.740968623038354,9.210340371976184,8.699514748210191,9.210340371976184,-0.5306282510621703,-0.5108256237659923
2203,Wuelfrath,Germany,51.28,7.03,262,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
2204,Wuerzburg,Germany,49.8,9.93,186,river north sea,True,True,5000.0,7000.0,6000.0,7000.0,10000.0,1,0,0,0,0,1,0,8.517193191416238,8.85366542803745,8.699514748210191,8.85366542803745,9.210340371976184,-0.15415067982725894,0.15415067982725894
2213,Zaandam,Netherlands,52.43,4.82,-2,river north sea,True,True,0.0,1000.0,1000.0,3000.0,5000.0,1,0,0,0,0,1,0,-inf,6.907755278982137,6.907755278982137,8.006367567650246,8.517193191416238,0.0,1.0986122886681091
2225,Zeitz,Germany,51.05,12.13,160,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
2226,Zele,Belgium,51.07,4.03,6,land north sea,True,True,1000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
2229,Zerbst,Germany,51.97,12.1,67,river north sea,True,True,4000.0,9000.0,5000.0,6000.0,7000.0,1,0,0,0,0,1,0,8.294049640102028,9.104979856318357,8.517193191416238,8.699514748210191,8.85366542803745,-0.5877866649021186,0.18232155679395312
2233,Zierikzee,Netherlands,51.63,3.92,7,north sea,True,True,1000.0,2000.0,1000.0,4000.0,7000.0,0,1,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,8.85366542803745,-0.6931471805599454,1.3862943611198908
2235,Zittau,Germany,50.9,14.83,242,river baltic,True,True,1000.0,2000.0,5000.0,5000.0,6000.0,1,0,0,0,1,0,0,6.907755278982137,7.600902459542082,8.517193191416238,8.517193191416238,8.699514748210191,0.916290731874156,0.0
2243,Zomergem,Belgium,51.12,3.55,5,land north sea,True,True,1000.0,2000.0,1000.0,1000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,8.006367567650246,-0.6931471805599454,0.0
2245,Zuerich,Switzerland,47.38,8.53,449,river north sea,True,True,5000.0,6000.0,5000.0,5000.0,8000.0,1,0,0,0,0,1,0,8.517193191416238,8.699514748210191,8.517193191416238,8.517193191416238,8.987196820661973,-0.18232155679395312,0.0
2246,Zutphen,Netherlands,52.13,6.2,10,river north sea,True,True,3000.0,4000.0,6000.0,3000.0,5000.0,1,0,0,0,0,1,0,8.006367567650246,8.294049640102028,8.699514748210191,8.006367567650246,8.517193191416238,0.4054651081081637,-0.6931471805599454
2247,Zweibruecken,Germany,49.25,7.35,300,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
2248,Zwickau,Germany,50.73,12.48,267,river north sea,True,True,2000.0,3000.0,2000.0,4000.0,6000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,8.699514748210191,-0.4054651081081637,0.6931471805599454
2249,Zwolle,Netherlands,52.5,6.08,1,river north sea,True,True,2000.0,3000.0,3000.0,7000.0,9000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.006367567650246,8.85366542803745,9.104979856318357,0.0,0.8472978603872043
2251,la Chaux de Fonds,Switzerland,47.1,6.83,1039,land north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
2258,le Locle,Switzerland,47.05,6.75,1047,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
2260,s Gravenhage,Netherlands,52.08,4.27,1,river north sea,True,True,1000.0,4000.0,3000.0,7000.0,15000.0,1,0,0,0,0,1,0,6.907755278982137,8.294049640102028,8.006367567650246,8.85366542803745,9.615805480084347,-0.2876820724517817,0.8472978603872043
2261,s Hertogenbosch,Netherlands,51.7,5.3,3,river north sea,True,True,2000.0,3000.0,9000.0,16000.0,13000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,9.104979856318357,9.680344001221918,9.472704636443673,1.098612288668111,0.5753641449035616
