terr_id,terr_name,ruler_type,subtype
C132,Culm; Kulm (Bistum),church,bishopric
C133,Culmbach,noble,family_line
C134,Curtius zu Umstadt,noble,family_line
C135,Cuylenburg,noble,family_line
C136,Czartoryski,noble,family_line
D001,Dachau,noble,family_line
D002,Dachenhausen,noble,family_line
D003,Dacheröden,noble,family_line
D004,Dachsbach,noble,family_line
D005,Dachstetten,noble,family_line
D006,Dagsburg,noble,family_line
D007,Dagstuhl,noble,family_line
D008,Dahn ,noble,family_line
D009,Dalberg,noble,family_line
D010,Dalberg zu Heßloch (Haßloch),noble,family_line
D011,Dalhem,noble,family_line
D012,Dalmatien,noble,family_line
D013,Dalminze (Daleminci; Dalaminci seu Zlomekia),noble,family_line
D014,Danckelmann; Dankelmann,noble,family_line
D015,Dänemark,noble,family_line
D016,Dangrieß,noble,family_line
D017,Dankelmann,noble,family_line
D018,Dankenschweil (zu Worblingen),noble,family_line
D019,Danndorf,noble,family_line
D020,Dannenberg,noble,family_line
D021,Dannenfels; Tannenfels,noble,family_line
D022,Danngrieß,noble,family_line
D023,Danzig,noble,family_line
D024,Darmstadt ,noble,family_line
D025,Darnau (Gau),noble,family_line
D026,Dassel ,noble,family_line
D027,Daun (Herren; Reichsritter),noble,knight_lord
D028,Daun (Reichsritter; Reichsgrafen),noble,county
D029,Dauphiné,noble,family_line
D030,Deckendorf,noble,family_line
D031,Degenberg,noble,family_line
D032,Degenfeld,noble,family_line
D033,Degenfeld-Neuhaus,noble,family_line
D034,Degenfeld-Schonburg; Degenfeld-Schomburg,noble,family_line
D035,Degernau,noble,family_line
D036,Degernau (Reichsritter),noble,knight_lord
D037,Deggendorf,noble,family_line
D038,Dehrn,noble,family_line
D039,Dekapolis,noble,family_line
D040,Delligsen,noble,family_line
D041,Dellmensingen,noble,family_line
D042,(Oldenburg-)Delmenhorst (ältere Linie),noble,family_line
D0421,(Oldenburg-)Delmenhorst (jüngere Linie),noble,family_line
D043,Delsberg,noble,family_line
D044,Demmingen,noble,family_line
D045,Denkendorf,noble,family_line
D046,Densigau,noble,family_line
D047,Derenburg,noble,family_line
D048,Derlingo (Derlingau; Derlingon; Therlingus; Derningon),noble,family_line
D049,Dernbach,noble,family_line
D050,Dersi,noble,family_line
D051,Derwe,noble,family_line
D052,Dessau,noble,family_line
D053,Detmold,noble,family_line
D054,Dettelbach,noble,family_line
D055,Dettingen (Reichsdorf?),noble,family_line
D056,Dettingen (Reichsritter),noble,knight_lord
D057,Dettlingen,noble,family_line
D058,Deufstetten,noble,family_line
D059,Deuring,noble,family_line
D060,Deuring zu Randegg,noble,family_line
D061,Deutsche Demokratische Republik (Staat),noble,republic
D062,Deutscher Bund (Staatenbund),noble,family_line
D063,Deutscher Orden; Deutscher Ritterorden (Deutschmeister),church,military_order
D064,Deutschleuthen,noble,family_line
D065,Deutschösterreich (Republik),noble,republic
D066,Deutzgau,noble,family_line
D067,Deventer,noble,family_line
D068,Dexheim,noble,family_line
D069,Dhaun,noble,family_line
D070,Dhronecken; Thronecken; Tronecken; Thonecken,noble,family_line
D071,Didelzheim; Dieselzheim,noble,family_line
D072,Die (Grafen),noble,county
D073,Die (Hochstift),church,bishopric
D074,Dieburg (Burg; Herrschaft),noble,lordship
D075,Diede zum Fürstenstein (Reichsritter),noble,principality
D076,Diedenhofen (Reichsgut?),noble,family_line
D077,Diedenhofen (Reichsritter),noble,knight_lord
D078,Diemantstein,noble,family_line
D079,Diemar,noble,family_line
D080,Diemeringen; Dimringen,noble,family_line
D081,Diener; Dyener,noble,family_line
D082,Dienheim (Freiherren; Reichsritter),noble,knight_lord
D083,Dienheim (Reichsdorf),noble,family_line
D084,Diepholz,noble,family_line
D085,Diepoldinger; Raptonen (Geschlecht),noble,family_line
D086,Dierbach; Direnbach,noble,family_line
D087,Diersburg; Dierspurg,noble,family_line
D088,Diersfordt,noble,family_line
D089,Dieselzheim,noble,family_line
D090,Diesentis,noble,family_line
D091,Dießen (Grafen),noble,county
D092,Dießen (reichsriterschaftlicher Ort),noble,family_line
D093,Dietenheim (Herrschaft),noble,lordship
D094,Dietenhofen; Diedenhofen,noble,family_line
D095,Dietherr von Anwanden und Schwaich?,noble,family_line
D096,Dietkirchen,noble,family_line
D097,Dietrichstein ,noble,family_line
D098,Diez (Grafen),noble,county
D099,Diez (Grafschaft),noble,county
D100,Dillenburg,noble,family_line
D101,Dillingen (Grafen),noble,county
D102,Dillingen (Herren),noble,family_line
D103,Dilsberg (Grafen),noble,county
D104,Dimringen,noble,family_line
D105,Dinkelsbühl,noble,family_line
D106,Dinklage ,noble,family_line
D107,Dinslaken,noble,family_line
D108,Direnbach,noble,family_line
D109,Dirmstein,noble,family_line
D110,Dischingen; Tischingen; Markttischingen,noble,family_line
D111,Disibodenberg,noble,family_line
D112,Dithmarschen,noble,family_line
D113,Dittelsheim (Ganberschaft),noble,family_line
D114,Döben (Burggrafschaft),noble,burgraviate
D115,Dobeneck (Reichsritter),noble,knight_lord
D116,Doberan,noble,family_line
D117,Doberlug,noble,family_line
D118,Dobrilugk,noble,family_line
D119,Dodican,noble,family_line
D120,Dohna,noble,family_line
D121,Dölau (Burg; Herrschaft),noble,lordship
D122,Dölau (Reichsritter),noble,knight_lord
D123,Dollendorf (Herrschaft),noble,lordship
D124,Donau ,noble,family_line
D125,Donaugau (Tuonehkeuue; Tônahgeouui; Danachgowe; Thunkuchaw; Tuonocgouwe; Duonacgouue; Tunecgouue),noble,family_line
D126,Donaustädte,noble,family_line
D127,Donaustauf,noble,family_line
D128,Donauwörth (Reichspflege),noble,family_line
D129,Donauwörth (Reichsstadt),self,imperial_city
D130,Dönhoff (Reichsgrafen),noble,county
D131,Doornik,noble,family_line
D132,Doornwaard,noble,family_line
D133,Dorfmerkingen,noble,family_line
D134,Doria (Reichsfürsten),noble,principality
D135,Doria (Reichsfürstin),noble,principality
D136,Dörnberg,noble,family_line
D137,Dornbirn,noble,family_line
D138,Dorngau (Tornegouue),noble,family_line
D139,Dornheim,noble,family_line
D140,Dornhennebach,noble,family_line
D141,Dornstetten,noble,family_line
D142,Dornum,noble,family_line
D143,Dorpat,noble,family_line
D144,Dörrenbach,noble,family_line
D145,Dorsendorf,noble,family_line
D146,Dortmund (Grafschaft),noble,county
D147,Dortmund (Reichshof; Reichsstadt),self,imperial_city
D148,Dortmund-Lindenhorst,noble,family_line
D149,Dörzbach,noble,family_line
D150,Döttingen,noble,family_line
D151,Drachenberg,noble,family_line
D152,Drachenfels,noble,family_line
D153,Drachgau (Trachgouwe),noble,family_line
D154,Drachsdorff; Drachsdorf,noble,family_line
D155,Dragini (Dreini; Dreen;  Reinidi),noble,family_line
D156,Drawehngau (Dreuani),noble,family_line
D157,Drechsel,noble,family_line
D158,Drechsel von Deufstetten,noble,family_line
D159,Drehna,noble,family_line
D160,Dreis; Dreiß,noble,family_line
D161,Drenigau (Dreni),noble,family_line
D162,Drente; Drenthe,noble,family_line
D163,Drevani,noble,family_line
D164,Drewergau (Treueresga; Threueresga),noble,family_line
D165,Duderstadt,noble,family_line
D166,Düdinghausen,noble,family_line
D167,Düffelgau; Düffel,noble,family_line
D168,Duisburg,noble,family_line
D169,Dülmen,noble,family_line
D170,Dungern,noble,family_line
D171,Dunningen,noble,family_line
D172,Dunstelkingen,noble,family_line
D173,Dünwerde,noble,family_line
D174,Dürckheim; Dürkheim,noble,family_line
D175,Düren (Reichsritter),noble,knight_lord
D176,Düren (Reichsstadt),self,imperial_city
D177,Durgouwe,noble,family_line
D178,Duria (Durihin),noble,family_line
D179,Durlach,noble,family_line
D180,Dürmentingen,noble,family_line
D181,Dürn (Herren; Herrschaft),noble,lordship
D182,Dürn (Reichsritter),noble,knight_lord
D183,Dürn zu Riedsberg; Düren zu Riedsberg,noble,family_line
D184,Dürrenhembach,noble,family_line
D185,Dürriegel von Riegelstein; Dürrigl von Riegelstein,noble,family_line
D186,Düsseldorf,noble,family_line
D187,Duttenberg,noble,family_line
D188,Dyck,noble,family_line
D189,Dyener,noble,family_line
E001,Ebeleben,noble,family_line
E002,Ebenheim; Übel,noble,family_line
E003,Ebenweiler,noble,family_line
E004,Eberbach (Kloster),church,monastery_chapter
E005,Eberbach (Reichsritter),noble,knight_lord
E006,Eberbach (Reichsstadt),self,imperial_city
E007,Eberhardzell,noble,family_line
E008,Ebermann,noble,family_line
E009,Ebern,noble,family_line
E010,Ebernburg,noble,family_line
E011,Ebers,noble,family_line
E012,Ebersberg (Reichskloster),church,monastery_chapter
E013,Ebersberg (reichsritterliche Herrschaft),noble,knight_lord
E014,Ebersberg; genannt von Weyhers (Reichsritter; Freiherren; Herrschaft),noble,knight_lord
E015,Ebersberg; genannt von Weyhers (Freiherren; Reichsritter) (=E014 Ebersberg genannt von Weyhers),noble,knight_lord
E016,Ebersberg; von Weyhers und Leyen,noble,family_line
E017,Ebersdorf,noble,family_line
E018,Eberstätt,noble,family_line
E019,Eberstein (Grafschaft),noble,county
E020,Eberstein (Reichsritter),noble,knight_lord
E021,Ebing,noble,family_line
E022,Ebinger von der Burg; Ebing von der Burg,noble,family_line
E023,Ebnet; Ebneth,noble,family_line
E024,Ebrach,noble,family_line
E025,Ebringen,noble,family_line
E026,Ebstorf,noble,family_line
E027,Echallens,noble,family_line
E028,Echter,noble,family_line
E029,Echter von Mespelbrunn,noble,family_line
E030,Echternach,noble,family_line
E031,Eck und Hungersbach,noble,family_line
E032,Eckbrecht von Dürckheim; Eckbrecht von Drükheim,noble,family_line
E033,Eckersberg,noble,family_line
E034,Eckmühl,noble,family_line
E035,Edelfingen,noble,family_line
E036,Edelstetten,noble,family_line
E037,Ega; Egen; Egn,noble,family_line
E038,Eger,noble,family_line
E039,Egerland,noble,family_line
E040,Eggenberg,noble,family_line
E041,Eggmühl; Eckmühl,noble,family_line
E042,Egisheim; frz. Eguisheim,noble,family_line
E043,Eglingen,noble,family_line
E044,Egloffstein,noble,family_line
E045,Eglofs,noble,family_line
E046,Egmond,noble,family_line
E047,Ehegau; Egouwe,noble,family_line
E048,Ehenheim,noble,family_line
E049,Ehestetten,noble,family_line
E050,Ehingen (Reichsritter),noble,knight_lord
E051,Ehingen (reichsstadtähnliche Stadt),self,imperial_city
E052,Ehnheim,noble,family_line
E053,Ehrenberg (Reichsritter),noble,knight_lord
E054,Ehrenberg (=C091 Clodt zu Ehrenberg),noble,family_line
E055,Ehrenburg,noble,family_line
E056,Ehrenfels,noble,family_line
E057,Ehrensberg,noble,family_line
E058,Ehrenstein,noble,family_line
E059,Eibingen,noble,family_line
E060,Eichelberg,noble,family_line
E061,Eichelgau,noble,family_line
E062,Eichinger von Eichstamm,noble,family_line
E063,Eichler von Auritz,noble,family_line
E064,Eichsfeld,noble,family_line
E065,Eichstamm,noble,family_line
E066,Eichstätt,noble,family_line
E067,Eiderstedt,noble,family_line
E068,Eidgenossenschaft,noble,republic
E069,Eifelgau,noble,family_line
E070,Eilenburg,noble,family_line
E071,Eilendorf,noble,family_line
E072,Einrich; Einrichgau; Gau an der unteren Lahn,noble,family_line
E073,Einsiedel,noble,family_line
E074,Einsiedeln,noble,family_line
E075,Eisack,noble,family_line
E076,Eiselstein,noble,family_line
E077,Eisenach,noble,family_line
E078,Eisenbach,noble,family_line
E079,Eisenburg (reichsritterliche Herrschaft),noble,knight_lord
E080,Eisenburg (=N072 Neubronner von Eisenburg),noble,family_line
E081,Eiseneck,noble,family_line
E082,Eisenstadt,noble,family_line
E083,Eiß; Eys,noble,family_line
E084,Eitrahuntal; Aitrachtal,noble,family_line
E085,Ekkehardiner,noble,family_line
E086,Elben,noble,family_line
E087,Elbing,noble,family_line
E088,Elbingerode,noble,family_line
E089,Elchingen,noble,family_line
E090,Eldenburg,noble,family_line
E091,Elfershausen,noble,family_line
E092,Elkerhausen,noble,family_line
E093,Elkershausen,noble,family_line
E094,Ellershausen,noble,family_line
E095,Ellgau,noble,family_line
E096,Ellingen,noble,family_line
E097,Ellrichshausen,noble,family_line
E098,Ellwangen,noble,family_line
E099,Elm,noble,family_line
E100,Elmenhorst,noble,family_line
E101,Elpershofen,noble,family_line
E102,Elsass,noble,family_line
E103,Elsass-Burgund,noble,family_line
E104,Elsass-Lothringen,noble,family_line
E105,Elsenheim,noble,family_line
E106,Elsenz,noble,family_line
E107,Elsenzgau,noble,family_line
E108,Elsgau,noble,family_line
E109,Elster; Elstem,noble,family_line
E110,Elstra,noble,family_line
E111,Elten,noble,family_line
E112,Eltershofen; Elpershofen,noble,family_line
E113,Eltingshausen; Eltinghausen,noble,family_line
E114,Eltz,noble,family_line
E115,Emblikheim; Emlichheim,noble,family_line
E116,Embs; Ems,noble,family_line
E117,Emerkingen,noble,family_line
E118,Emisga; Emesgonia; Emsegerlant; Emestenland; Emsgau,noble,family_line
E119,Emlichheim,noble,family_line
E120,Ems,noble,family_line
E121,Emsgau,noble,family_line
E122,Emsland,noble,family_line
E123,Enckevort,noble,family_line
E124,Ender,noble,family_line
E125,Endingen,noble,family_line
E126,Endtlicher,noble,family_line
E127,Engelberg,noble,family_line
E128,Engelstadt,noble,family_line
E129,Engen,noble,family_line
E130,Engen; Angeron; Angira; Angera; Angri,noble,family_line
E131,Engersgau; Angeresgouue; Angeresgauue; Engrisgouue; Ingerisgouue; Gau nördlich Koblenz),noble,family_line
E132,Enghien,noble,family_line
E133,Engilacgouwe,noble,family_line
E134,Engilin; Engila; Engili,noble,family_line
E135,Enntzlin,noble,family_line
E136,Ensitala,noble,family_line
E137,Enslingen; Enßlingen,noble,family_line
E138,Enzberg,noble,family_line
E139,Enzingouwe; Enzgau,noble,family_line
E140,Eppan; Appiano,noble,family_line
E141,Eppenstein,noble,family_line
E142,Eppensteiner,noble,family_line
E143,Eppichhausen; Eppishausen,noble,family_line
E144,Eppingen,noble,family_line
E145,Eppstein,noble,family_line
E146,Erb; Erp,noble,family_line
E147,Erbach(an der Donau) (Herrschaft),noble,lordship
E148,Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft),noble,county
E149,Erbach (=U019 Ulm zu Ehrbach),noble,family_line
E150,Erbach(-Fürstenau)-Erbach (mittlere Linie),noble,principality
E151,Erbach-Fürstenau,noble,principality
E152,Erbach(-Fürstenau)-Schönberg,noble,principality
E153,Erbach-Wartenberg-Rot; Erbach-Wartenberg-Roth,noble,family_line
E154,Erdehe,noble,family_line
E155,Erden,noble,family_line
E156,Erdwe,noble,family_line
E157,Erfenstein,noble,family_line
E158,Erffa; Erff; Erpff,noble,family_line
E159,Erfurt,noble,family_line
E160,Erichsgau,noble,family_line
E161,Erigavvi,noble,family_line
E162,Erisberg; Ehrensberg,noble,family_line
E163,Eritgau; Ergau; Erihgeuue; Erigauue; Herekeuue,noble,family_line
E164,Erkenbrechtshausen,noble,family_line
E165,Erkheim,noble,family_line
E166,Erlach,noble,family_line
E167,Erlbeck,noble,family_line
E168,Erlen,noble,family_line
E169,Erlenbach,noble,family_line
E170,Erlendorf,noble,family_line
E171,Erlingshofen,noble,family_line
E172,Ermland,noble,family_line
E173,Ermreich,noble,family_line
E174,Ernberg,noble,family_line
E175,Ernestiner,noble,family_line
E176,Eroldsheim,noble,family_line
E177,Erpesfelt,noble,family_line
E178,Erstein,noble,family_line
E179,Erthal,noble,family_line
E180,Ertingen,noble,family_line
E181,Ervendorf; Erbendorf,noble,family_line
E182,Erzenberg,noble,family_line
E183,Esch,noble,family_line
E184,Eschau,noble,family_line
E185,Eschenbach; Essenbeck (Reichsritter),noble,knight_lord
E186,Eschenbach (reichsritterliche Herrschaft),noble,knight_lord
E187,Eschenbach; Essenbeck,noble,family_line
E188,Eschenlohe,noble,family_line
E189,Eschental,noble,family_line
E190,Eschwege (Reichsritter),noble,knight_lord
E191,Eschwege (Reichsstadt),self,imperial_city
E192,Eschwege (Reichsstift),church,monastery_chapter
E193,Eschweiler,noble,family_line
E194,Esel von Altenschönbach; Esel; Esel von Berg,noble,family_line
E195,Esens,noble,family_line
E196,Essen (Reichsabtei; gefürstete Abtei),church,monastery_chapter
E197,Essen (Reichsstadt),self,imperial_city
E198,Essen und Thorn,noble,family_line
E199,Esslingen; Eßlingen,noble,family_line
E200,Este,noble,family_line
E201,Estenfeld genannt Behaim,noble,family_line
E202,Esterau,noble,family_line
E203,Esterhazy,noble,family_line
E204,Estland,noble,family_line
E205,Etsch,noble,family_line
E206,Ettenheim,noble,family_line
E207,Ettenheimmünster,noble,family_line
E208,Euerbach,noble,family_line
E209,Eulenburg,noble,family_line
E210,Eulner; Euler von Dieburg,noble,family_line
E211,Eupen und Malmedy,noble,family_line
E212,Eussenheim; Eußenheim,noble,family_line
E213,Eutin,noble,family_line
E214,Eutingertal,noble,family_line
E215,Everstein,noble,family_line
E216,Exdorf,noble,family_line
E217,Eyb,noble,family_line
E218,Eys,noble,family_line
E219,Eyß,noble,family_line
F001,Fabaria,noble,family_line
F002,Faber von Randegg ,noble,family_line
F003,Fabrici con Cleßheim,noble,family_line
F004,Fach,noble,family_line
F005,Fagnolle,noble,family_line
F006,Fahnenberg,noble,family_line
F007,Falhovarii,noble,family_line
F008,Falken,noble,family_line
F009,Falkenberg,noble,family_line
F010,(Kleve-)Falkenburg(-Monschau),noble,family_line
F011,Falkenhausen,noble,family_line
F012,Falkenstein(an der Brenz) (Herrschaft),noble,lordship
F013,Falkenstein/Harz (Herrschaft; Grafschaft),noble,county
F014,Falkenstein (Reichsritter),noble,knight_lord
F015,Falkenstein(über dem Inn) (Herrschaft),noble,lordship
F016,Falkenstein(im Taunus) (Herrschaft; Ganerbschaft),noble,lordship
F017,Falkenstein(Pfalz) (Herrschaft; Grafschaft),noble,county
F018,Famenne,noble,family_line
F019,Fanomarcensis,noble,family_line
F020,Farfa,noble,family_line
F021,Farnroda,noble,family_line
F022,Faucigny,noble,family_line
F023,Fauler von Randegg; Faber von Randegg,noble,family_line
F024,Faulhaber,noble,family_line
F025,Faust von Stromberg,noble,family_line
F026,Fechenbach,noble,family_line
F027,Federitga (Federganaland),noble,family_line
F028,Fehmarn,noble,family_line
F029,Feilitsch,noble,family_line
F030,Feilitzsch,noble,family_line
