city_id,name,lat,lon,legal_capacity_score_1250,legal_capacity_score_1300,legal_capacity_score_1350,legal_capacity_score_1400,legal_capacity_score_1450,legal_capacity_score_1500,merchant_capital_score_1250,merchant_capital_score_1300,merchant_capital_score_1350,merchant_capital_score_1400,merchant_capital_score_1450,merchant_capital_score_1500,noble_extraction_score_1250,noble_extraction_score_1300,noble_extraction_score_1350,noble_extraction_score_1400,noble_extraction_score_1450,noble_extraction_score_1500,imputed_1250,imputed_1300,imputed_1350,imputed_1400,imputed_1450,imputed_1500,peasant_mobility_score_1250,peasant_mobility_score_1300,peasant_mobility_score_1350,peasant_mobility_score_1400,peasant_mobility_score_1450,peasant_mobility_score_1500
12073,Lingen,52.522221,7.3166666,1,1,2,2,2,2,0,0,0,0,0,1,1,1,2,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
12074,Lohne,52.665554,8.2375002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12075,Luechow,52.967499,11.161667,1,2,2,2,2,2,0,0,0,1,1,1,1,1,3,2,2,1,True,True,True,True,True,True,1,2,1,1,1,2
12076,Lueneburg,53.24889,10.408611,3,3,3,3,3,3,0,3,3,3,3,3,1,1,1,0,0,0,True,True,True,True,True,True,2,3,3,3,3,3
12077,Melle,52.201668,8.335556,2,2,2,2,2,2,0,0,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
12078,Meppen,52.690556,7.2916665,1,1,1,2,3,3,0,3,3,3,3,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,3,3
12079,Moringen,51.696945,9.8708334,1,1,2,2,2,2,0,0,0,1,1,1,1,1,1,2,1,2,True,True,True,True,True,True,1,1,2,1,2,1
12080,Hann. Muenden,51.417221,9.6511106,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,True,True,True,True,True,True,3,3,3,3,3,1
12081,Muender,52.197498,9.4636106,1,1,2,2,2,2,0,0,0,0,0,0,1,1,2,1,2,1,True,True,True,True,True,True,1,1,1,2,1,2
12082,Neuenhaus,52.498055,6.9663887,0,0,1,2,2,2,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,0,0,1,2,1,2
12083,Neustadt am Ruebenberge,52.504723,9.4575005,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,1,1,2,True,True,True,True,True,True,2,2,1,2,2,1
12084,Nienburg (Weser),52.640278,9.206111,2,3,3,3,3,3,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
12085,Norden,53.594723,7.2022223,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,1,1,1
12086,Nordenham,53.484722,8.4838886,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,1,1,1,1
12087,Norderney,53.707222,7.145278,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,0,0,0,1,1,1
12088,Nordhorn,52.437778,7.0702777,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,2,1,2
12089,Northeim,51.705555,10.000278,1,2,3,3,3,3,1,2,2,2,2,2,1,1,1,1,1,2,True,True,True,True,True,True,1,2,3,3,3,1
12090,Obernkirchen,52.27,9.1277781,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,2
12091,Oldenburg,53.143055,8.2127781,1,1,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,2,2
12092,Osnabrueck,52.276669,8.0436115,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
12093,Osterholz-Scharmbeck,53.230278,8.7827778,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12094,Osterode am Harz,51.727501,10.250834,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
12095,Otterndorf,53.807777,8.8999996,0,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,1,2,2,2
12096,Papenburg,53.078056,7.3930554,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,0,1,1,1
12097,Pattensen,52.263889,9.7613888,2,2,2,2,3,3,0,0,0,0,0,0,1,1,2,1,2,1,True,True,True,True,True,True,2,2,1,2,1,2
12098,Peine,52.321667,10.226944,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
12099,Bad Pyrmont,51.984444,9.2605553,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
12100,Quakenbrueck,52.675835,7.956111,1,2,2,2,2,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,3
12101,Rehburg,52.470001,9.2255554,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,1,True,True,True,True,True,True,0,0,1,1,1,1
12102,Rethem,52.78611,9.3836107,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,3,2,1,True,True,True,True,True,True,0,1,1,1,1,1
12103,Rinteln,52.186943,9.0797224,2,2,3,3,3,3,0,2,2,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,2,3,3,3,3
12104,Rodenberg,52.311668,9.351944,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,1,1,1,1
12105,Rotenburg,53.111389,9.4091663,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,2,2
12107,Sachsenhagen,52.396389,9.2647219,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,1,1,1,1
12108,Bad Salzdetfurth,52.063332,10.0075,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12109,Salzgitter,52.046665,10.371944,1,1,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
12110,Sarstedt,52.234165,9.8555555,1,2,2,2,2,3,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
12111,Schnackenburg,53.037224,11.565833,1,1,1,2,2,2,0,0,0,0,0,0,1,1,3,3,2,1,True,True,True,True,True,True,1,1,1,1,1,2
12112,Schoeningen,52.138889,10.969722,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
12113,Schoeppenstedt,52.144444,10.774445,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,2,True,True,True,True,True,True,1,1,2,1,2,1
12114,Schuettorf,52.322224,7.2249999,1,3,3,3,3,3,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,2,2,2,1,2
12115,Seesen,51.890835,10.175834,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,2,1
12116,Soltau,52.986668,9.8374996,1,1,1,2,2,2,0,0,0,1,1,1,1,1,2,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
12117,Springe,52.209167,9.5547218,1,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,2,2,2,1,2
12118,Stade,53.601112,9.4758329,2,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,3,3,3,3,3
12119,Stadthagen,52.323612,9.2027779,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,2,2
12120,Stadtoldendorf,51.882221,9.6225004,1,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,1,2,2,2,1,1
12121,Sulingen,52.681946,8.8011112,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12122,Syke,52.914444,8.8161116,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12123,Uelzen,52.964722,10.560555,2,3,3,3,3,3,0,2,2,2,2,2,1,1,1,2,2,1,True,True,True,True,True,True,2,3,3,1,1,3
12124,Uslar,51.65889,9.6344442,1,2,2,3,3,3,0,2,2,2,2,2,1,1,1,1,1,2,True,True,True,True,True,True,1,2,2,3,3,1
12125,Varel,53.394722,8.1350002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
12126,Vechta,52.727501,8.2847223,1,1,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
12127,Verden,52.923332,9.2308331,1,2,3,3,3,3,2,2,2,2,2,2,1,1,1,1,0,0,True,True,True,True,True,True,1,2,3,3,3,3
12128,Vienenburg,51.950554,10.563889,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12129,Visselhoevede,52.985554,9.5802774,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,1,1,2,2
12130,Walsrode,52.860279,9.5950003,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,1,1,1,1,1,2
12131,Weener,53.165279,7.3497224,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,3,2,True,True,True,True,True,True,1,1,1,1,1,1
12132,Wildemann,51.827221,10.282778,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
12133,Wildeshausen,52.894444,8.4316664,1,3,3,3,3,3,0,1,1,1,1,1,1,1,1,1,1,2,True,True,True,True,True,True,1,2,2,2,2,1
12134,Wilhelmshaven,53.521946,8.1075001,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,0,0,1,1
12135,Winsen,53.364445,10.206944,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
12136,Wittingen,52.728611,10.74,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,1,True,True,True,True,True,True,1,1,1,1,1,1
12137,Wittmund,53.575279,7.7800002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
12138,Wolfenbuettel,52.162777,10.536111,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
12139,Wolfsburg,52.421665,10.784722,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,0,0,0,0,0,0
12140,Wunstorf,52.425278,9.4241667,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,True,True,True,True,True,True,1,2,2,1,1,1
12141,Wustrow,52.923889,11.119166,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
12142,Zeven,53.295555,9.2786112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13001,Ahaus,52.075832,7.0050001,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,1,1,1
13002,Ahlen,51.762779,7.8897223,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13003,Altena,51.298054,7.668889,1,2,2,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,3,3,3
13004,Anholt,51.846111,6.4274998,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,2,1,2,2
13005,Arnsberg,51.395557,8.0647221,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,2,2
13006,Attendorn,51.125,7.9050002,2,3,3,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,3,3,3,3,3
13007,Balve,51.330276,7.8641667,1,1,1,1,2,2,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,2,2
13008,Barntrup,51.990002,9.1158333,0,0,1,2,2,2,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,0,0,1,1,1,2
13009,Beckum,51.755554,8.0424995,2,2,2,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,3,3,3
13010,Belecke,51.481945,8.332778,1,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13011,Berleburg,51.050278,8.3927774,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,2,2
13012,Bevergern,52.272499,7.5819445,0,0,1,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,1,2,2,2
13013,Beverungen,51.662777,9.3725004,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,2,2
13014,Bielefeld,52.020557,8.5319443,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
13015,Billerbeck,51.977501,7.2908335,1,1,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,2,2
13016,Blankenstein,51.405834,7.2261109,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13017,Blomberg,51.943333,9.0908337,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13018,Bocholt,51.837776,6.6155558,2,2,3,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,3,3,3,3
13019,Bochum,51.482498,7.2169442,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13020,Borgentreich,51.571388,9.2402782,0,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,0,2,2,2,2,2
13021,Borgholz,51.621666,9.2591667,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,2,2,2,2,2
13022,Borgholzhausen,52.101665,8.3005552,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13023,Borghorst,52.125,7.395,1,1,1,1,1,1,0,2,2,2,0,0,1,1,1,1,2,2,True,True,True,True,True,True,1,1,1,1,1,1
13024,Borken (Westfalen),51.843887,6.855,2,2,2,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,3,3,3
13025,Bottrop,51.523613,6.9297223,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13026,Brakel,51.716667,9.1841669,2,2,2,3,3,3,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,3,3
13027,Breckerfeld,51.261391,7.4650002,1,1,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
13028,Bredenborn,51.810555,9.1822224,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13029,Brilon,51.395279,8.5680552,3,3,3,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,3,3,3,3,3
13030,Buende,52.197498,8.5836115,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13031,Bueren,51.553612,8.5591669,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,2,2
13032,Burgsteinfurt,52.147778,7.3394446,1,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,2,2,True,True,True,True,True,True,1,2,2,2,1,1
13033,Castrop-Rauxel,51.555557,7.3125,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,2
13034,Coesfeld,51.944721,7.1666665,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13035,Datteln,51.653057,7.3425002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13036,Delbrueck,51.764999,8.5625,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13037,Detmold,51.935276,8.8786116,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13038,Dorsten,51.660831,6.9644446,1,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13039,Dortmund,51.514168,7.4638891,3,3,3,3,3,3,2,3,3,3,3,3,0,0,0,0,0,0,True,True,True,True,True,True,3,3,3,3,3,3
13040,Drensteinfurt,51.796944,7.7413888,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,2,2
13041,Bad Driburg,51.736111,9.0169449,1,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13042,Dringenberg,51.670277,9.0550003,1,1,2,2,2,2,0,0,1,1,1,1,1,1,2,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
13043,Drolshagen,51.024723,7.7758331,1,1,1,1,1,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,3
13044,Duelmen,51.828335,7.2788887,1,1,2,2,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,3,3
13045,Emsdetten,52.171944,7.5275002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,1,True,True,True,True,True,True,1,1,1,1,1,1
13046,Enger,52.139168,8.5591669,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13047,Ennepetal,51.297501,7.356111,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,1,1,1,1,1,1
13048,Erwitte,51.611389,8.3361111,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13049,Eversberg,51.366943,8.3347225,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,2,2
13050,Freckenhorst,51.920277,7.9661112,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13051,Fredeburg,51.191387,8.3105555,0,1,1,2,2,2,0,0,0,0,0,0,1,1,2,2,2,1,True,True,True,True,True,True,0,1,1,1,1,2
13052,Freienohl,51.375,8.1711111,0,1,1,2,2,2,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,0,1,1,1,2,2
13053,Freudenberg,50.90139,7.8827777,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,1,1,1,True,True,True,True,True,True,0,0,0,1,1,2
13054,Gehrden (Brakel,51.654999,9.1183329,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,2,2
13055,Gelsenkirchen,51.511112,7.1005554,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13056,Gemen,51.859444,6.8644443,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
13057,Geseke,51.639721,8.5086107,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13058,Gevelsberg,51.324165,7.3372221,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13059,Gladbeck,51.573334,6.9924998,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13060,Greven,52.092499,7.6130557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13061,Gronau in Westfalen,52.212223,7.018889,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,0,0,0,1,1,1
13062,Guetersloh,51.909443,8.3808336,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13063,Hagen,51.360001,7.4672222,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13064,Halle,52.060833,8.3619442,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,2,2
13065,Hallenberg,51.111946,8.6211109,1,1,2,2,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,2,2,3,3
13066,Haltern,51.74361,7.1869445,1,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13067,Hamm,51.678055,7.8169446,2,2,2,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,3,3,3
13068,Harsewinkel,51.963055,8.2275,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13069,Hattingen,51.398888,7.1838889,1,1,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
13070,Hausberge,52.238888,8.9263887,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13071,Hemer,51.385277,7.7649999,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13072,Herdecke,51.399166,7.4299998,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13073,Herford,52.115555,8.6733332,3,3,3,3,3,3,1,2,2,2,2,2,0,0,0,0,0,0,True,True,True,True,True,True,2,3,3,3,3,3
13074,Herne,51.540279,7.2227778,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13075,Herten,51.594444,7.1399999,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13076,Hilchenbach,50.995834,8.1130552,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,True,True,True,True,True,True,0,1,1,1,1,1
13077,Hirschberg,51.429165,8.2758331,1,1,2,2,2,2,0,2,2,2,2,2,1,1,1,2,1,1,True,True,True,True,True,True,1,1,2,1,2,2
13078,Hoexter,51.775555,9.3813887,2,2,2,2,2,2,1,3,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13079,Hohenlimburg,51.344166,7.5783334,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,1,1,1
13080,Horn,51.872776,8.9452782,2,2,2,3,3,3,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,2,2,2,2,1,1
13081,Horstmar,52.080555,7.3049998,2,2,2,2,2,3,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13082,Ibbenbueren,52.275276,7.7147222,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13083,Iserlohn,51.374443,7.6991668,1,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13084,Kallenhardt,51.451389,8.4238892,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13085,Kamen,51.592224,7.6622224,2,2,2,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,3,3,3
13086,Kleinenberg,51.583611,8.9761114,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13087,Laasphe,50.927223,8.4122219,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,2,2,2,1,1,2
13088,Lage,51.991112,8.7924995,0,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,1,2,2,2
13089,Lemgo,52.027779,8.9008331,2,2,2,3,3,3,0,2,3,3,3,3,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,3,3,3
13090,Lengerich,52.189724,7.8525,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
13091,Letmathe,51.365555,7.6102777,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,1,1,1,1,1,1
13092,Lichtenau (Westfalen),51.616665,8.8955555,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,1,1,1,1
13093,Bad Lippspringe,51.782501,8.8186111,1,1,1,1,3,3,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,2,2
13094,Lippstadt,51.671391,8.3466663,3,3,3,3,3,3,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,3,3,3,3,3
13095,Luebbecke,52.303333,8.6172218,1,2,2,3,3,3,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,2,2,2,2,2
13096,Luedenscheid,51.215557,7.6333332,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,2,2,2,2,2,2
13097,Luedinghausen,51.768333,7.4441667,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,True,True,True,True,True,True,1,1,2,2,1,2
13098,Luegde,51.957779,9.2458334,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,2,2,2,2,2,1
13099,Luenen,51.614166,7.5233335,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,2,2,2
13100,Marl,51.658054,7.1016665,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
