city_id,name,lat,lon,year,trade_access_continuous,trade_access_score,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,has_own_staple,on_trade_route,trade_access_source
8174,Zuelz,50.366665,17.6,1550,0.0,0,187.271,,303.59,0,0,0,fallback
8175,Liebersdorf,50.804722,16.203333,1550,0.0,0,100.855,,195.4,0,0,0,fallback
9001,Adorf,50.320557,12.254444,1550,1.2542,2,106.141,,12.034,5,0,0,fallback
9002,Altenberg,50.766388,13.757222,1550,0.541,0,27.607,,48.468,1,0,0,fallback
9003,Annaberg,50.580555,13.003056,1550,0.0,0,72.449,,60.245,0,0,0,fallback
9004,Aue,50.585278,12.700833,1550,1.3621,2,79.47,,41.198,6,0,0,fallback
9005,Auerbach,50.50528,12.402778,1550,1.2542,2,85.217,,18.912,5,0,0,fallback
9006,Augustusburg,50.810555,13.101666,1550,0.4852,0,48.543,,46.936,1,0,0,fallback
9007,Baerenstein,50.499443,13.028611,1550,0.0,0,79.0,,61.337,0,0,0,fallback
9009,Berggiesshuebel,50.874443,13.948334,1550,0.9501,0,10.075,,46.342,1,0,0,fallback
9010,Bernstadt auf dem Eigen,51.046665,14.823611,1550,0.0,1,55.67,,95.358,0,0,0,fallback
9013,Brand-Erbisdorf,50.869167,13.321944,1550,0.4852,0,33.296,,34.294,1,0,0,fallback
9014,Brandis,51.333889,12.609445,1550,2.4318,2,17.116,,13.674,20,0,0,fallback
9015,Buchholz,50.566944,12.996111,1550,0.0,1,73.965,,60.668,0,0,0,fallback
9016,Burgstaedt,50.918056,12.806666,1550,1.4556,2,49.143,,27.2,7,0,0,fallback
9019,Coswig,51.126667,13.580277,1550,1.1171,1,2.917,,8.666,1,0,0,fallback
9022,Dippoldiswalde,50.896389,13.666667,1550,0.7766,1,17.512,,32.677,1,0,0,fallback
9024,Dohna,50.954445,13.858055,1550,1.0414,0,6.163,,35.666,1,0,0,fallback
9026,Ebersbach,51.007221,14.581388,1550,0.0,0,38.196,,79.509,0,0,0,fallback
9027,Ehrenfriedersdorf,50.646667,12.969722,1550,0.0,1,68.138,,53.27,0,0,0,fallback
9028,Eibenstock,50.49361,12.599167,1550,1.1266,2,87.808,,31.45,4,0,0,fallback
9029,Bad Elster,50.282501,12.238055,1550,1.2542,2,104.374,,15.481,5,0,0,fallback
9032,Elterlein,50.576946,12.868611,1550,0.0,0,78.67,,52.43,0,0,0,fallback
9033,Falkenstein,50.476112,12.37,1550,1.2542,2,88.456,,15.547,5,0,0,fallback
9034,Floeha,50.858334,13.072778,1550,1.2542,2,46.691,,43.845,5,0,0,fallback
9035,Frankenberg/Sa,50.91,13.030556,1550,1.2542,2,44.875,,41.69,5,0,0,fallback
9038,Freital,50.996944,13.648056,1550,0.8907,1,12.62,,22.254,1,0,0,fallback
9040,Geising,50.757221,13.792778,1550,0.0682,0,27.077,,50.462,0,0,0,fallback
9042,Geringswalde,51.076946,12.903334,1550,1.6118,2,37.444,,21.491,9,0,0,fallback
9043,Geyer,50.623611,12.924167,1550,0.0,1,72.183,,52.98,0,0,0,fallback
9044,Glashuette,50.851665,13.781111,1550,0.7654,1,17.99,,40.885,1,0,0,fallback
9045,Glauchau,50.81778,12.542222,1550,1.5381,2,51.652,,20.128,8,0,0,fallback
9050,Grossroehrsdorf,51.143055,14.024167,1550,0.7272,0,19.627,,38.684,1,0,0,fallback
9051,Gruenhain,50.578335,12.808333,1550,1.1266,2,81.417,,48.442,4,0,0,fallback
9052,Hainichen,50.968613,13.123889,1550,1.2542,2,36.022,,32.467,5,0,0,fallback
9053,Hartenstein,50.661945,12.670834,1550,1.3621,2,70.694,,39.634,6,0,0,fallback
9054,Hartha,51.098057,12.973889,1550,1.6118,2,32.036,,22.956,9,0,0,fallback
9055,Heidenau,50.980835,13.863334,1550,1.1042,0,3.47,,34.121,1,0,0,fallback
9056,Herrnhut,51.015278,14.743889,1550,0.0,0,49.546,,90.445,0,0,0,fallback
9057,Hohenstein-Ernstthal,50.800835,12.713056,1550,1.4556,2,57.167,,28.382,7,0,0,fallback
9058,Hohnstein,50.979443,14.110556,1550,1.0399,0,6.229,,49.165,1,0,0,fallback
9059,Joehstadt,50.514168,13.089723,1550,0.0,1,75.43,,65.859,0,0,0,fallback
9060,Johanngeorgenstadt,50.429443,12.721666,1550,1.1266,2,96.588,,38.95,4,0,0,fallback
9062,Kirchberg (Sachsen),50.622776,12.525833,1550,1.3621,2,72.82,,31.061,6,0,0,fallback
9063,Klingental,50.358612,12.469722,1550,1.1266,2,101.693,,22.006,4,0,0,fallback
9064,Klotzsche,51.116112,13.780278,1550,0.9059,1,11.972,,22.238,1,0,0,fallback
9066,Koenigstein (Saechsische Schweiz),50.916943,14.073611,1550,0.6235,0,3.28,,50.274,0,0,0,fallback
9067,Kohren-Sahlis,51.016945,12.605,1550,1.7394,2,32.227,,12.52,11,0,0,fallback
9069,Bad Lausick,51.142776,12.638889,1550,2.0638,2,22.794,,12.226,14,0,0,fallback
9072,Lengefeld i. Erzgeb.,50.720001,13.1925,1550,0.0,0,52.089,,52.978,0,0,0,fallback
9073,Lengenfeld i. V.,50.569721,12.364445,1550,1.4556,2,78.054,,18.233,7,0,0,fallback
9074,Lichtenstein,50.756111,12.630834,1550,1.6118,2,59.854,,29.006,9,0,0,fallback
9075,Liebstadt,50.863335,13.856389,1550,0.8153,1,15.852,,42.894,1,0,0,fallback
9076,Limbach,50.582222,12.251389,1550,1.7394,2,77.216,,12.796,11,0,0,fallback
9078,Loessnitz,50.622501,12.731667,1550,1.3621,2,76.164,,44.454,6,0,0,fallback
9080,Lugau,50.740555,12.746388,1550,0.769,2,64.251,,34.974,2,0,0,fallback
9081,Lunzenau,50.959721,12.753889,1550,1.6785,2,43.219,,22.625,10,0,0,fallback
9083,Markkleeberg,51.279999,12.374444,1550,2.8975,2,1.163,,6.662,23,0,0,fallback
9084,Markneukirchen,50.311668,12.327778,1550,1.2542,2,106.81,,15.946,5,0,0,fallback
9086,Meerane,50.849167,12.463889,1550,1.5381,2,47.297,,15.284,8,0,0,fallback
9088,Mittweida,50.986668,12.975833,1550,1.2542,2,40.179,,32.676,5,0,0,fallback
9089,Muegeln,51.236668,13.045834,1550,1.8149,2,21.297,,21.988,9,0,0,fallback
9091,Mutzschen,51.260555,12.887222,1550,1.9509,2,27.631,,11.259,14,0,0,fallback
9094,Nerchau,51.269444,12.789444,1550,1.938,2,28.185,,5.508,14,0,0,fallback
9095,Netzschkau,50.612499,12.248055,1550,1.8956,2,73.904,,15.415,14,0,0,fallback
9096,Neugersdorf,50.980278,14.61,1550,0.0,0,39.734,,82.172,0,0,0,fallback
9097,Neusalza-Spremberg,51.037224,14.531389,1550,0.0,0,35.616,,75.391,0,0,0,fallback
9098,Neustadt in Sachsen,51.025555,14.215,1550,0.3473,1,15.116,,54.198,0,0,0,fallback
9099,Neustaedtel in Sachsen,50.583889,12.6325,1550,1.3621,2,78.419,,36.496,6,0,0,fallback
9100,Nossen,51.058613,13.299444,1550,1.3057,2,22.324,,16.657,4,0,0,fallback
9101,Oberfrohna,50.858334,12.766945,1550,1.4556,2,53.162,,27.315,7,0,0,fallback
9102,Oberlungwitz,50.786945,12.721945,1550,0.769,2,58.833,,29.937,2,0,0,fallback
9103,Kurort Oberwiesenthal,50.419167,12.968889,1550,0.0,1,88.836,,56.44,0,0,0,fallback
9105,Oelsnitz i. Erzgeb.,50.724167,12.705833,1550,0.9704,2,64.893,,34.768,3,0,0,fallback
9107,Olbernhau,50.659168,13.339167,1550,0.0,0,52.51,,56.784,0,0,0,fallback
9114,Planitz,50.679722,12.476111,1550,1.6785,2,66.123,,31.703,10,0,0,fallback
9117,Rabenau,50.965279,13.641945,1550,0.84,0,14.794,,25.048,1,0,0,fallback
9119,Radebeul,51.105835,13.659166,1550,1.1038,1,3.488,,14.626,1,0,0,fallback
9121,Regis-Breitingen,51.087776,12.434167,1550,2.1996,2,20.73,,11.4,16,0,0,fallback
9123,Riesa,51.302502,13.304444,1550,1.919,2,6.135,,19.337,6,0,0,fallback
9124,Rochlitz,51.045555,12.795834,1550,1.7394,2,38.146,,21.749,11,0,0,fallback
9125,Rodewisch,50.530834,12.406389,1550,1.2542,2,82.38,,19.562,5,0,0,fallback
9130,Scheibenberg,50.541111,12.9125,1550,0.0,1,79.787,,54.213,0,0,0,fallback
9131,Schirgiswalde,51.077221,14.430833,1550,0.0,0,30.894,,67.707,0,0,0,fallback
9132,Schlettau,50.559166,12.951944,1550,0.0,0,76.503,,57.431,0,0,0,fallback
9133,Schneeberg,50.595001,12.640555,1550,1.3621,2,77.344,,37.394,6,0,0,fallback
9134,Schoeneck,50.394722,12.331111,1550,1.2542,2,97.572,,11.483,5,0,0,fallback
9135,Schwarzenberg i. Erzgeb.,50.537777,12.784722,1550,1.1266,2,85.861,,45.427,4,0,0,fallback
9136,Sebnitz,50.972778,14.269167,1550,0.3262,0,16.02,,59.687,0,0,0,fallback
9137,Siebenlehn,51.029167,13.306666,1550,1.1365,2,22.882,,18.777,3,0,0,fallback
9138,Siegmar-Schoenau,50.812222,12.828333,1550,1.1266,2,59.77,,33.729,4,0,0,fallback
9139,Stollberg,50.708057,12.779722,1550,0.769,2,68.499,,39.263,2,0,0,fallback
9140,Stolpen,51.048332,14.078889,1550,0.9012,1,12.172,,44.355,1,0,0,fallback
9143,Thalheim i. Erzgeb.,50.700832,12.849722,1550,0.769,2,69.89,,43.071,2,0,0,fallback
9144,Tharandt,50.985832,13.580833,1550,0.8654,1,13.707,,21.165,1,0,0,fallback
9145,Thum,50.670277,12.951111,1550,0.0,1,67.069,,50.491,0,0,0,fallback
9146,Trebsen,51.288887,12.754723,1550,1.9445,2,25.835,,6.048,13,0,0,fallback
9147,Treuen i. V.,50.5425,12.307222,1550,1.2542,2,81.249,,13.272,5,0,0,fallback
9148,Unterwiesenthal,50.444721,13.011666,1550,0.0,0,84.864,,59.543,0,0,0,fallback
9149,Waldenburg i. Sachsen,50.874443,12.602777,1550,1.4556,2,46.721,,17.114,7,0,0,fallback
9150,Waldheim,51.072777,13.017777,1550,1.3621,2,31.315,,27.115,6,0,0,fallback
9151,Wehlen,50.957222,14.033611,1550,1.138,0,2.024,,45.53,1,0,0,fallback
9154,Wildenfels,50.66861,12.608611,1550,1.3621,2,68.86,,37.3,6,0,0,fallback
9155,Wilkau-Hasslau,50.673611,12.515278,1550,1.6118,2,67.119,,33.436,9,0,0,fallback
9160,Zoeblitz,50.657501,13.233611,1550,0.0,0,56.583,,58.62,0,0,0,fallback
9161,Zschopau,50.747501,13.072222,1550,0.0,1,54.972,,52.051,0,0,0,fallback
9164,Zwoenitz,50.630001,12.810833,1550,0.769,2,77.215,,47.583,2,0,0,fallback
10008,Berla a. d. Werra,50.939167,10.068334,1550,2.4585,2,21.201,,17.829,24,0,0,fallback
10015,Clingen,51.233891,10.930555,1550,2.2532,2,57.372,,10.07,24,0,0,fallback
10018,Ebeleben,51.287224,10.739445,1550,2.3325,2,45.198,,19.883,27,0,0,fallback
10023,Friedrichsroda,50.860001,10.573889,1550,2.2246,2,48.688,,21.913,23,0,0,fallback
10024,Gehren,50.648613,11.003333,1550,2.2807,2,83.681,,22.281,25,0,0,fallback
10027,Goessnitz,50.888332,12.433611,1550,1.6118,2,42.753,,10.778,9,0,0,fallback
10031,Greussen,51.228054,10.943889,1550,2.2532,2,58.246,,8.973,24,0,0,fallback
10032,Grossbreitenbach,50.580833,11.004723,1550,2.2246,2,76.184,,22.229,23,0,0,fallback
10036,Hirschberg (Saale),50.405834,11.818611,1550,1.6118,2,86.232,,19.149,9,0,0,fallback
10037,Hohenleuben,50.711666,12.051111,1550,2.0611,2,66.483,,22.528,18,0,0,fallback
10041,Kaltennordheim,50.626667,10.156111,1550,2.3071,2,41.722,,19.44,26,0,0,fallback
10043,Bad Koestritz,50.93,12.010834,1550,2.3325,2,46.072,,15.939,27,0,0,fallback
10044,Kranichfeld,50.854443,11.201667,1550,2.2807,2,84.8,,16.675,25,0,0,fallback
10045,Langenberg (Gera),50.919724,12.0525,1550,2.2807,2,45.47,,15.617,25,0,0,fallback
10046,Langewiesen,50.671391,10.97,1550,2.2807,2,83.141,,20.661,25,0,0,fallback
10047,Lehesten,50.475555,11.448055,1550,1.3621,2,74.966,,26.151,6,0,0,fallback
10054,Meuselwitz,51.042221,12.297778,1550,2.0718,2,26.206,,11.402,16,0,0,fallback
10055,Muenchenbernsdorf,50.82,11.931945,1550,2.4038,2,59.341,,26.958,30,0,0,fallback
10056,Neuhaus am Rennweg,50.508335,11.134444,1550,1.8956,2,69.754,,30.11,14,0,0,fallback
10057,Neumark,51.078888,11.245,1550,2.4476,2,69.748,,12.387,32,0,0,fallback
10059,Oberlind,50.341389,11.181945,1550,1.8473,2,53.085,,27.84,13,0,0,fallback
10060,Oberweissbach,50.582779,11.144167,1550,2.1637,2,77.968,,31.975,21,0,0,fallback
10071,Ruhla,50.892502,10.365556,1550,2.2807,2,37.261,,9.682,25,0,0,fallback
10084,Steinach,50.43222,11.158055,1550,1.8956,2,62.038,,30.388,14,0,0,fallback
10086,Tambach-Dietharz,50.791943,10.608055,1550,2.3808,2,56.036,,21.062,29,0,0,fallback
10088,Tannroda,50.858612,11.2475,1550,2.2807,2,87.499,,14.765,25,0,0,fallback
10091,Triebes,50.684166,12.019722,1550,2.0611,2,70.126,,18.87,18,0,0,fallback
10099,Wurzbach,50.463612,11.536667,1550,1.6118,2,77.34,,23.195,9,0,0,fallback
10100,Zella-Mehlis,50.66,10.652778,1550,2.2807,2,69.084,,6.212,25,0,0,fallback
11003,Ammendorf,51.423611,11.993055,1550,2.5132,2,22.257,,6.76,27,0,0,fallback
11004,Annaburg,51.73111,13.046667,1550,1.5045,2,13.804,,19.455,4,0,0,fallback
11012,Benneckenstein,51.667221,10.716945,1550,2.1312,2,36.075,,19.053,20,0,0,fallback
11014,Bad Bibra,51.208057,11.585278,1550,2.5276,2,45.787,,6.774,36,0,0,fallback
11015,Bismark,52.661667,11.556111,1550,2.1312,2,30.063,,18.666,20,0,0,fallback
11019,Buckau,52.110554,11.632778,1550,2.9086,2,1.911,,2.377,24,0,0,fallback
11025,Dardesheim,51.976112,10.838056,1550,2.4268,2,21.336,,16.291,23,0,0,fallback
11029,Dingelstaedt,51.314999,10.314722,1550,2.5625,2,20.144,,14.16,27,0,0,fallback
11031,Dueben,51.59111,12.584723,1550,2.051,2,23.341,,19.044,14,0,0,fallback
11036,Elbingerode,51.769444,10.803056,1550,2.2056,2,29.537,,7.222,22,0,0,fallback
11038,Elsterwerda,51.460556,13.52,1550,1.3166,2,21.856,,27.497,4,0,0,fallback
11043,Gebesee,51.115276,10.930278,1550,2.3808,2,57.735,,6.459,29,0,0,fallback
11045,Genthin,52.405834,12.154166,1550,2.1943,2,15.131,,0.169,13,0,0,fallback
11049,Gommern,52.073055,11.825277,1550,2.6314,2,3.938,,14.294,17,0,0,fallback
11052,Groeningen,51.936943,11.218611,1550,2.0233,2,35.577,,6.142,17,0,0,fallback
11053,Grossalsleben,51.980556,11.226111,1550,1.9832,2,32.927,,5.125,16,0,0,fallback
11062,Hecklingen,51.847221,11.533334,1550,2.4813,2,14.994,,12.753,20,0,0,fallback
11068,Hohenmoelsen,51.156113,12.099722,1550,2.5965,2,23.617,,10.182,32,0,0,fallback
11069,Hornburg (Mansfelder Land),51.452499,11.591111,1550,2.6065,2,22.267,,8.975,31,0,0,fallback
11071,Jerichow,52.498333,12.024722,1550,2.6198,2,2.72,,5.97,16,0,0,fallback
11073,Jessnitz,51.684166,12.301111,1550,2.1454,2,21.231,,18.116,15,0,0,fallback
11077,Kloetze,52.62611,11.161389,1550,1.8612,2,29.408,,9.656,13,0,0,fallback
11080,Bad Koesen,51.13361,11.719444,1550,2.5276,2,48.797,,6.643,36,0,0,fallback
11086,Bad Lauchstaedt,51.386944,11.866944,1550,2.5648,2,23.099,,6.666,30,0,0,fallback
11088,Leopoldshall,51.848888,11.598889,1550,2.6372,2,11.041,,15.546,22,0,0,fallback
11090,Lindau,52.035831,12.101944,1550,2.1866,2,15.458,,7.753,13,0,0,fallback
11106,Oranienbaum (Anhalt),51.797779,12.404722,1550,2.3122,2,10.077,,28.928,13,0,0,fallback
11113,Pretzsch,51.715,12.807222,1550,1.9321,2,9.578,,22.105,7,0,0,fallback
11116,Radegast,51.655277,12.0925,1550,2.3304,2,19.997,,20.472,19,0,0,fallback
11130,Schlieben,51.722221,13.384722,1550,0.9704,2,31.098,,31.983,3,0,0,fallback
11132,Schoenebeck,52.724167,11.583055,1550,1.9516,2,29.538,,25.473,15,0,0,fallback
11133,Schoenebeck-Frohse,52.03611,11.713333,1550,2.6917,2,1.352,,11.771,17,0,0,fallback
11134,Schoenebeck-Bad Salzelmen,52.0,11.733334,1550,2.6587,2,2.768,,15.991,17,0,0,fallback
11135,Schoenewalde,51.813889,13.228333,1550,1.1461,2,29.164,,32.368,4,0,0,fallback
11136,Schraplau,51.439445,11.666945,1550,2.6786,2,20.097,,9.656,32,0,0,fallback
11137,Schwanebeck,51.967224,11.120833,1550,2.0611,2,36.004,,9.283,18,0,0,fallback
11138,Schweinitz,51.7925,13.027223,1550,1.3865,2,18.861,,26.107,4,0,0,fallback
11141,Seyda,51.881668,12.906389,1550,1.4557,2,15.897,,24.072,4,0,0,fallback
11143,Sparnberg,50.411945,11.771111,1550,1.6118,2,84.157,,18.677,9,0,0,fallback
11149,Tangerhuette,52.434723,11.805278,1550,2.3868,2,8.95,,16.286,14,0,0,fallback
11153,Thale,51.750832,11.036944,1550,2.3325,2,43.146,,16.097,27,0,0,fallback
11158,Wahrenbrueck,51.549446,13.363334,1550,1.4373,2,16.686,,18.106,4,0,0,fallback
11162,Weissensee,51.195278,11.068055,1550,2.4887,2,66.745,,0.642,34,0,0,fallback
11165,Wettin,51.585835,11.8075,1550,3.0291,2,1.201,,9.671,28,0,0,fallback
11174,Ziegenrueck,50.614445,11.648889,1550,1.9408,2,89.408,,9.568,15,0,0,fallback
12001,Achim,53.012779,9.0327778,1550,2.2595,2,2.242,,16.621,9,0,0,fallback
12003,Altenau,51.803333,10.4475,1550,2.7313,2,18.734,,11.474,33,0,0,fallback
12006,Bassum,52.847778,8.7252779,1550,2.0875,2,21.775,,20.161,14,0,0,fallback
12007,Bentheim,52.302502,7.1594443,1550,2.8833,2,8.466,,15.785,29,0,0,fallback
12008,Bevensen,53.079166,10.579722,1550,2.4235,2,0.685,,12.759,11,0,0,fallback
12009,Bleckede,53.291111,10.7325,1550,2.1385,2,4.268,,22.002,8,0,0,fallback
12012,Borkum,53.587776,6.6644444,1550,2.1158,2,29.196,,28.52,19,0,0,fallback
12013,Brake,53.328056,8.4772224,1550,2.2253,2,0.545,,23.02,8,0,0,fallback
12014,Bramsche,52.406666,7.978889,1550,2.097,2,39.221,,10.423,19,0,0,fallback
12015,Braunlage,51.727779,10.610556,1550,2.1227,2,27.36,,16.767,18,0,0,fallback
12018,Bremen-Vegesack,53.168335,8.623889,1550,2.0752,2,15.608,,15.988,11,0,0,fallback
12019,Bremerhaven,53.543335,8.5775003,1550,1.9511,2,0.133,,3.009,5,0,0,fallback
12020,Bremervoerde,53.485279,9.146389,1550,2.3175,2,7.628,,5.168,12,0,0,fallback
12021,Bueckeburg,52.260277,9.0502777,1550,2.627,2,8.752,,5.405,20,0,0,fallback
12035,Elsfleth,53.236946,8.4569445,1550,2.0697,2,10.377,,19.488,9,0,0,fallback
12036,Elze,52.581112,9.7388887,1550,2.2641,2,12.139,,23.292,13,0,0,fallback
12038,Eschershausen,51.929443,9.6338892,1550,2.9887,2,11.82,,14.602,38,0,0,fallback
12040,Fallersleben,52.415833,10.716666,1550,2.3619,2,20.113,,19.52,20,0,0,fallback
12041,Fallingbostel,52.865833,9.6938887,1550,1.8199,2,14.388,,15.358,7,0,0,fallback
12042,Freren,52.486668,7.543889,1550,2.5909,2,15.526,,9.625,24,0,0,fallback
12044,Fuerstenau,52.516388,7.6747222,1550,2.4586,2,24.599,,0.176,27,0,0,fallback
12046,Gehrden,52.314999,9.5988894,1550,2.7724,2,10.057,,11.249,26,0,0,fallback
12047,Gifhorn,52.481945,10.544723,1550,2.1824,2,15.639,,24.438,13,0,0,fallback
12056,Bad Harzburg,51.879723,10.564445,1550,2.8181,2,10.244,,9.742,28,0,0,fallback
12058,Hedemuenden,51.389446,9.7647219,1550,3.0985,2,1.179,,19.787,31,0,0,fallback
12060,Herzberg am Harz,51.655834,10.339444,1550,2.4476,2,36.599,,24.02,32,0,0,fallback
12066,Hoya,52.805557,9.1355553,1550,2.1457,2,3.959,,14.187,8,0,0,fallback
12067,Jever,53.575554,7.9002776,1550,2.1881,2,5.303,,20.599,9,0,0,fallback
12069,Lautenthal,51.869167,10.286667,1550,2.8023,2,19.03,,10.584,37,0,0,fallback
12070,Bad Lauterberg,51.626667,10.465278,1550,2.5463,2,37.953,,26.662,37,0,0,fallback
12071,Leer,53.229443,7.4513888,1550,2.796,2,1.508,,0.347,20,0,0,fallback
12072,Lehrte,52.372501,9.976944,1550,2.4556,2,20.1,,8.441,23,0,0,fallback
12074,Lohne,52.665554,8.2375002,1550,1.8956,2,57.281,,7.684,14,0,0,fallback
12077,Melle,52.201668,8.335556,1550,2.097,2,37.964,,21.732,19,0,0,fallback
12081,Muender,52.197498,9.4636106,1550,2.8275,2,12.795,,12.664,31,0,0,fallback
12086,Nordenham,53.484722,8.4838886,1550,1.9439,2,9.073,,6.297,7,0,0,fallback
12087,Norderney,53.707222,7.145278,1550,1.7955,2,44.359,,13.002,12,0,0,fallback
12090,Obernkirchen,52.27,9.1277781,1550,2.6019,2,9.825,,0.092,20,0,0,fallback
12093,Osterholz-Scharmbeck,53.230278,8.7827778,1550,2.0398,2,17.127,,17.246,11,0,0,fallback
12096,Papenburg,53.078056,7.3930554,1550,2.8062,2,5.075,,10.009,23,0,0,fallback
12099,Bad Pyrmont,51.984444,9.2605553,1550,2.8765,2,11.618,,14.874,32,0,0,fallback
12101,Rehburg,52.470001,9.2255554,1550,2.1959,2,10.437,,23.12,11,0,0,fallback
12102,Rethem,52.78611,9.3836107,1550,1.7125,2,4.889,,18.148,4,0,0,fallback
12104,Rodenberg,52.311668,9.351944,1550,2.6218,2,17.602,,15.906,27,0,0,fallback
12105,Rotenburg,53.111389,9.4091663,1550,1.9336,2,24.078,,18.063,12,0,0,fallback
12107,Sachsenhagen,52.396389,9.2647219,1550,2.2502,2,16.742,,16.777,15,0,0,fallback
12108,Bad Salzdetfurth,52.063332,10.0075,1550,2.5463,2,36.343,,10.649,37,0,0,fallback
12109,Salzgitter,52.046665,10.371944,1550,2.8275,2,12.793,,16.134,31,0,0,fallback
12111,Schnackenburg,53.037224,11.565833,1550,2.4236,2,3.078,,28.36,12,0,0,fallback
12116,Soltau,52.986668,9.8374996,1550,1.7394,2,30.887,,17.165,11,0,0,fallback
12121,Sulingen,52.681946,8.8011112,1550,1.9999,2,25.532,,28.511,14,0,0,fallback
12122,Syke,52.914444,8.8161116,1550,2.3109,2,12.204,,17.961,14,0,0,fallback
12125,Varel,53.394722,8.1350002,1550,1.8097,2,24.38,,28.931,10,0,0,fallback
12128,Vienenburg,51.950554,10.563889,1550,2.8918,2,3.81,,10.501,25,0,0,fallback
12129,Visselhoevede,52.985554,9.5802774,1550,1.2765,2,23.578,,0.076,4,0,0,fallback
12130,Walsrode,52.860279,9.5950003,1550,1.9067,2,10.666,,14.016,7,0,0,fallback
12131,Weener,53.165279,7.3497224,1550,2.8267,2,2.921,,0.349,22,0,0,fallback
12134,Wilhelmshaven,53.521946,8.1075001,1550,1.7629,2,12.826,,28.352,6,0,0,fallback
12137,Wittmund,53.575279,7.7800002,1550,2.0819,2,12.713,,13.636,10,0,0,fallback
12138,Wolfenbuettel,52.162777,10.536111,1550,2.9134,2,1.706,,11.199,24,0,0,fallback
12139,Wolfsburg,52.421665,10.784722,1550,2.0331,2,24.109,,19.058,14,0,0,fallback
12142,Zeven,53.295555,9.2786112,1550,1.9161,2,29.122,,17.679,14,0,0,fallback
13003,Altena,51.298054,7.668889,1550,1.7394,2,39.059,,27.835,11,0,0,fallback
13011,Berleburg,51.050278,8.3927774,1550,0.0,0,78.982,,61.403,0,0,0,fallback
13016,Blankenstein,51.405834,7.2261109,1550,2.3978,2,19.968,,15.853,21,0,0,fallback
13021,Borgholz,51.621666,9.2591667,1550,2.8826,2,9.479,,16.641,30,0,0,fallback
13022,Borgholzhausen,52.101665,8.3005552,1550,2.2246,2,42.007,,18.2,23,0,0,fallback
13023,Borghorst,52.125,7.395,1550,2.7202,2,11.161,,15.274,25,0,0,fallback
13025,Bottrop,51.523613,6.9297223,1550,2.7459,2,12.284,,0.29,27,0,0,fallback
13028,Bredenborn,51.810555,9.1822224,1550,2.893,2,15.919,,14.277,38,0,0,fallback
13030,Buende,52.197498,8.5836115,1550,2.3394,2,21.077,,16.928,20,0,0,fallback
13035,Datteln,51.653057,7.3425002,1550,2.7362,2,4.068,,17.656,20,0,0,fallback
13036,Delbrueck,51.764999,8.5625,1550,2.0233,2,51.642,,14.263,17,0,0,fallback
13040,Drensteinfurt,51.796944,7.7413888,1550,2.3608,2,17.154,,16.634,18,0,0,fallback
13042,Dringenberg,51.670277,9.0550003,1550,2.3102,2,22.329,,21.152,20,0,0,fallback
13045,Emsdetten,52.171944,7.5275002,1550,2.9145,2,1.66,,10.527,24,0,0,fallback
13046,Enger,52.139168,8.5591669,1550,2.2735,2,23.902,,13.332,20,0,0,fallback
13047,Ennepetal,51.297501,7.356111,1550,1.9408,2,31.448,,25.297,15,0,0,fallback
13048,Erwitte,51.611389,8.3361111,1550,1.7955,2,46.234,,7.25,12,0,0,fallback
13049,Eversberg,51.366943,8.3347225,1550,1.5381,2,55.752,,27.811,8,0,0,fallback
13050,Freckenhorst,51.920277,7.9661112,1550,2.1637,2,36.404,,14.263,21,0,0,fallback
13051,Fredeburg,51.191387,8.3105555,1550,0.9704,2,67.613,,44.701,3,0,0,fallback
13052,Freienohl,51.375,8.1711111,1550,1.3621,2,46.233,,22.432,6,0,0,fallback
13053,Freudenberg,50.90139,7.8827777,1550,0.9704,2,53.424,,48.779,3,0,0,fallback
13054,Gehrden (Brakel,51.654999,9.1183329,1550,2.5051,2,17.979,,18.571,23,0,0,fallback
13055,Gelsenkirchen,51.511112,7.1005554,1550,2.547,2,16.183,,8.562,23,0,0,fallback
13056,Gemen,51.859444,6.8644443,1550,2.2216,2,21.501,,1.722,17,0,0,fallback
13058,Gevelsberg,51.324165,7.3372221,1550,1.9601,2,29.173,,22.968,15,0,0,fallback
13059,Gladbeck,51.573334,6.9924998,1550,2.6952,2,12.236,,7.27,25,0,0,fallback
13060,Greven,52.092499,7.6130557,1550,2.4785,2,12.111,,0.063,18,0,0,fallback
13061,Gronau in Westfalen,52.212223,7.018889,1550,2.4483,2,20.415,,8.471,23,0,0,fallback
13062,Guetersloh,51.909443,8.3808336,1550,2.1312,2,47.411,,16.102,20,0,0,fallback
13063,Hagen,51.360001,7.4672222,1550,1.6118,2,32.189,,17.156,9,0,0,fallback
13064,Halle,52.060833,8.3619442,1550,2.097,2,39.627,,12.449,19,0,0,fallback
13068,Harsewinkel,51.963055,8.2275,1550,2.2807,2,51.876,,21.786,25,0,0,fallback
13069,Hattingen,51.398888,7.1838889,1550,2.4656,2,17.062,,13.515,21,0,0,fallback
13070,Hausberge,52.238888,8.9263887,1550,2.6887,2,3.101,,5.506,18,0,0,fallback
13071,Hemer,51.385277,7.7649999,1550,1.3621,2,30.102,,25.161,6,0,0,fallback
13072,Herdecke,51.399166,7.4299998,1550,1.9473,2,27.786,,13.051,14,0,0,fallback
13074,Herne,51.540279,7.2227778,1550,2.249,2,18.61,,17.121,16,0,0,fallback
