city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score,pop_rank_key,sort_key
8980,,53.54469,9.98846,1150,1650,y,1550,,0.239,0.226,0.477,18,51,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -51)"
8981,,53.547151,10.000745,1150,1650,y,1550,,0.257,0.233,0.513,18,51,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -51)"
9227,,53.074656,8.809272,965,1650,,1550,,0.177,0.093,0.186,10,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
9355,Stintbrücke,53.075689,8.806253,965,1650,,1550,,0.15,0.01,0.079,10,51,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -51)"
9697,,53.547316,9.993701,1150,1650,,1550,,0.166,0.042,0.084,18,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
9691,,53.552225,9.994677,1150,1650,y,1550,,0.539,0.133,0.483,18,51,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -51)"
9692,,53.549989,9.996123,1150,1650,,1550,,0.275,0.101,0.3,18,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
9650,,53.075981,8.801675,965,1650,,1550,,0.086,0.169,0.382,10,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
10816,,53.550134,10.005208,1150,1650,,1550,,0.617,0.085,0.835,18,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
10817,,53.551632,10.004629,1150,1650,,1550,,0.681,0.044,0.863,18,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
10818,,53.55239,10.0042,1150,1650,,1550,,0.72,0.044,0.882,18,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
17880,,53.077782,8.801122,965,1650,,1550,,0.128,0.039,0.469,10,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
17881,,53.075815,8.806481,965,1650,,1550,,0.166,0.01,0.061,10,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
17883,,53.076412,8.797216,965,1650,,1550,,0.253,0.154,0.682,10,51,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -51)"
17884,,53.074417,8.79403,965,1650,,1550,,0.526,0.154,0.907,10,51,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -51)"
1154,Buxtehude,53.476376,9.700347,1280,1650,y,1550,,5.474,0.084,0.0,16,49,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -49)"
17882,,53.080478,8.79756,965,1650,,1550,,0.485,0.191,0.832,10,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11843,,50.937765,6.956243,1475,1650,,1550,,10.809,0.053,23.589,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11019,,52.608789,11.856682,1160,1650,,1550,,9.149,0.197,10.798,15,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11021,,52.603648,11.863692,1160,1650,,1550,,8.675,0.163,10.06,15,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11218,,50.936771,6.963378,1475,1650,,1550,,10.756,0.094,23.142,14,47,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -47)"
11838,,50.93682,6.956284,1475,1650,,1550,,10.909,0.053,23.517,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11840,,50.941721,6.956296,1475,1650,,1550,,10.394,0.142,23.879,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11841,,50.93746,6.960287,1475,1650,,1550,,10.917,0.049,23.355,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
11842,,50.939174,6.956318,1475,1650,,1550,,10.662,0.078,23.689,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
351,Aurich,53.469328,7.482427,1539,1650,y,1550,,27.884,0.145,0.0,15,47,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -47)"
9450,Stadersand,53.625845,9.517738,1209,1650,,1550,,1.87,3.743,3.741,29,47,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -47)"
10639,,50.934108,6.956262,1475,1650,,1550,,10.71,0.151,23.321,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
10696,,50.935183,6.94315,1475,1650,,1550,,10.833,0.469,24.101,14,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
19819,Mühlenbrücke,53.860829,10.689606,1143,1650,y,1550,,0.914,0.152,28.638,4,46,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -46)"
17772,,53.603244,9.475622,1209,1650,,1550,,1.876,0.016,0.032,29,46,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -46)"
9664,,53.92515,9.516506,1238,1650,,1550,,3.71,0.149,0.578,17,45,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -45)"
11446,,52.541114,11.975653,1200,1650,y,1550,,3.097,0.104,0.319,15,45,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -45)"
11643,,52.539648,11.967641,1200,1650,,1550,,3.282,0.132,0.264,15,45,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -45)"
11652,,52.542692,11.973991,1200,1650,,1550,,3.305,0.104,0.286,15,45,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -45)"
3344,Itzehoe,53.919961,9.515891,1238,1650,y,1550,,3.523,0.154,0.0,17,45,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -45)"
7601,Tangermünde,52.540904,11.970946,1200,1650,y,1550,,3.253,0.132,0.0,15,45,1,local,1,1,0,0,0,1,3,-1.0,"(1.0, -45)"
10624,,53.917185,9.515869,1238,1650,y,1550,,3.479,0.154,0.309,17,45,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -45)"
10625,,53.922846,9.518852,1238,1650,,1550,,3.783,0.149,0.375,17,45,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -45)"
14301,,52.539189,11.977961,1200,1650,y,1550,,2.833,0.132,0.511,15,45,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -45)"
12046,,53.864913,10.693473,1143,1650,y,1550,,0.876,0.275,28.131,4,44,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -44)"
10272,,53.865335,10.681162,1143,1650,y,1550,,0.202,0.051,28.323,4,44,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -44)"
10489,,53.868134,10.686289,1143,1650,,1550,,0.386,0.128,27.925,4,44,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -44)"
10490,,53.866235,10.680918,1143,1650,,1550,,0.101,0.012,28.233,4,44,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -44)"
19818,Holstenbrücke,53.866251,10.68054,1143,1650,y,1550,,0.098,0.012,28.239,4,44,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -44)"
19820,Burgtorbrücke,53.874228,10.691355,1143,1650,y,1550,,1.056,0.282,27.179,4,44,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -44)"
10271,,53.868921,10.680143,1143,1650,y,1550,,0.202,0.206,27.965,4,44,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -44)"
12767,,51.90625,4.165864,1330,1650,,1550,,8.868,0.225,30.33,8,40,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -40)"
991,Brielle,51.902257,4.164831,1330,1650,,1550,,9.101,0.225,30.311,8,40,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -40)"
11005,,52.406267,12.556468,1170,1650,y,1550,,0.202,0.063,0.877,10,39,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -39)"
16252,,52.405536,12.55787,1170,1650,,1550,,0.269,0.063,0.979,10,39,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -39)"
11909,Reimerswaal,51.503784,4.171237,1375,1631,,1550,,14.248,0.102,19.447,12,38,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -38)"
16231,,51.503109,4.173991,1375,1631,,1550,,14.173,0.102,19.639,12,38,0,,1,1,0,0,1,0,3,-1.0,"(1.0, -38)"
16232,,51.507392,4.176376,1375,1631,,1550,,13.712,0.268,19.805,12,38,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -38)"
10727,Wyck,50.849472,5.698374,1204,1650,,1550,,3.378,0.086,0.584,10,37,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -37)"
11897,Goedereede,51.818178,3.977549,1312,1650,,1550,,19.087,8.369,35.385,6,37,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -37)"
11916,Brouwershaven,51.725469,3.91217,1403,1650,,1550,,8.661,3.97,24.607,6,37,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -37)"
13289,,50.849412,5.69456,1204,1650,y,1550,,3.387,0.048,0.348,10,37,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -37)"
12103,Sint Servaasbrug,50.849413,5.695923,1204,1650,y,1550,,3.384,0.048,0.429,10,37,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -37)"
11151,Neustadt,52.408777,12.563131,1170,1650,,1550,,0.104,0.187,0.858,10,35,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -35)"
14261,,52.412922,12.552956,1170,1650,,1550,,0.637,0.066,0.131,10,33,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -33)"
16216,,52.411598,12.556328,1170,1650,,1550,,0.415,0.136,0.316,10,33,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -33)"
13338,,51.648777,3.933342,1220,1650,,1550,,0.091,0.385,16.306,7,32,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -32)"
14550,,51.647484,3.92669,1220,1650,,1550,,0.121,0.197,16.087,7,32,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -32)"
14483,Mühlendamm,52.411866,12.565349,1170,1650,,1550,,0.477,0.187,0.818,10,32,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -32)"
14549,,51.648501,3.923603,1220,1650,,1550,,0.121,0.103,16.167,7,32,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -32)"
11094,,52.415057,12.555364,1170,1650,,1550,,0.805,0.08,0.16,10,30,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -30)"
10997,Homeyenbrücke,52.416971,12.561836,1170,1650,y,1550,,1.017,0.244,0.638,10,30,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -30)"
14484,,52.416709,12.568674,1170,1650,,1550,,1.06,0.075,1.053,10,30,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -30)"
17147,,51.223609,4.403039,1350,1650,,1550,,6.457,0.172,0.343,8,29,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -29)"
12623,Werf,51.22365,4.396928,1350,1650,,1550,,6.243,0.168,0.336,8,27,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -27)"
13378,,51.219011,4.395591,1350,1650,,1550,,5.749,0.154,0.388,8,27,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -27)"
13865,,51.220656,4.399159,1350,1650,,1550,,6.035,0.041,0.082,8,27,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -27)"
2151,Gelnhausen,50.202744,9.190682,1170,1650,,1550,,22.339,5.685,0.0,7,24,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -24)"
8903,Veere,51.548038,3.669469,1355,1650,,1550,,5.841,0.103,6.822,8,22,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -22)"
13872,,51.500876,3.618246,1217,1650,,1550,,1.49,0.121,0.541,8,22,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -22)"
14097,,51.549679,3.668096,1355,1650,,1550,,5.979,0.103,6.916,8,22,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -22)"
14208,,51.499663,3.625688,1217,1650,,1550,,0.962,0.165,0.991,8,22,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -22)"
11937,Axel,51.265287,3.908526,1183,1650,,1550,,0.288,2.094,0.0,10,20,1,local,1,1,0,0,1,0,3,-1.0,"(1.0, -20)"
10713,Skanör,55.419171,12.849655,1250,1650,,1550,,151.483,0.597,0.0,4,19,1,interregional,1,1,0,0,1,1,3,-1.0,"(1.0, -19)"
10715,Falsterbo,55.390984,12.834298,1300,1650,,1550,,148.689,1.046,3.281,4,19,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -19)"
8010,Viborg,56.450688,9.411301,1060,1650,,1550,,58.913,0.073,0.0,10,18,1,interregional,1,0,0,0,0,1,3,-1.0,"(1.0, -18)"
9437,,53.89234,11.467337,1226,1650,,1550,,34.066,0.065,0.13,6,18,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -18)"
13958,,53.895276,11.46024,1226,1650,y,1550,,34.392,0.231,0.585,6,18,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -18)"
13959,,53.892216,11.464991,1226,1650,,1550,,34.051,0.062,0.124,6,18,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -18)"
11758,Mühlendamm,52.515043,13.406904,1244,1650,y,1550,,0.062,0.072,0.374,3,17,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -17)"
11759,,52.517186,13.404293,1244,1650,y,1550,,0.263,0.117,0.235,3,17,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -17)"
11912,Westkapelle,51.527703,3.441499,1223,1650,,1550,,13.506,2.77,0.0,7,17,1,regional,0,0,0,0,1,1,3,-1.0,"(1.0, -17)"
13340,,51.43841,3.575799,1315,1650,,1550,,0.128,0.231,7.115,8,17,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -17)"
13819,,52.516341,13.408468,1244,1650,,1550,,0.221,0.081,0.246,3,17,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -17)"
14168,,52.515021,13.409484,1244,1650,,1550,,0.1,0.081,0.408,3,17,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -17)"
2388,Gransee,53.006872,13.157326,1262,1650,,1550,,21.989,0.21,56.857,0,16,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -16)"
10400,Vordingborg,55.00815943,11.91050695,1200,1650,,1550,,111.646,0.047,0.0,7,16,1,regional,0,0,0,0,1,1,3,-1.0,"(1.0, -16)"
11824,,54.084849,12.150596,1218,1650,,1550,,8.183,0.34,0.814,4,13,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -13)"
13750,,54.089953,12.138194,1218,1650,,1550,,8.657,0.093,0.185,4,13,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -13)"
13749,,54.092547,12.138256,1218,1650,y,1550,,8.945,0.144,0.45,4,13,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -13)"
12641,,51.05941,3.724315,1350,1650,,1550,,0.42,0.04,26.25,6,12,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -12)"
12642,,51.054649,3.72572,1350,1650,,1550,,0.19,0.074,26.666,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
15685,,55.269993,9.896332,1200,1650,,1550,,94.664,0.073,29.29,5,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
15749,,55.27005470298344,9.90079591012785,1200,1650,,1550,,94.782,0.356,29.083,5,12,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -12)"
10504,Assens,55.269923,9.894024,1200,1650,,1550,,94.6,0.073,29.395,5,12,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -12)"
10520,,55.270244,9.889977,1200,1650,,1550,,94.533,0.129,29.611,5,12,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -12)"
12638,,51.052518,3.734538,1350,1650,,1550,,0.13,0.151,26.589,4,12,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -12)"
12806,,51.056402,3.721864,1350,1650,,1550,,0.047,0.166,26.626,6,12,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -12)"
12807,,51.060415,3.713136,1350,1650,,1550,,0.373,0.536,26.544,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
12810,,51.057699,3.707582,1350,1650,,1550,,0.661,0.559,27.003,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
13860,,51.060044,3.724827,1350,1650,,1550,,0.499,0.04,26.171,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17697,,51.05666,3.741746,1350,1650,,1550,,0.618,0.471,25.95,8,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17919,,51.053769,3.722305,1350,1650,,1550,,0.196,0.078,26.867,4,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17925,,51.049889,3.72871,1350,1650,,1550,,0.239,0.157,27.035,4,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17926,,51.049066,3.719999,1350,1650,,1550,,0.308,0.564,27.403,4,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17927,,51.054833,3.734043,1350,1650,,1550,,0.121,0.171,26.376,4,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17928,,51.053956,3.730888,1350,1650,,1550,,0.121,0.136,26.564,4,12,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -12)"
17929,,51.055817,3.728346,1350,1650,,1550,,0.035,0.112,26.465,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
17930,,51.055824,3.7209,1350,1650,,1550,,0.047,0.205,26.715,6,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
18003,,51.044347,3.736253,1350,1650,,1550,,0.956,0.656,27.348,4,12,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -12)"
19587,,55.329307,8.762924,800,1650,,1550,,100.418,0.023,0.139,5,11,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -11)"
19588,,55.329004,8.763436,800,1650,,1550,,100.375,0.023,0.126,5,11,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -11)"
1665,Eberswalde,52.833374,13.821509,1300,1650,,1550,,0.275,0.128,44.801,3,10,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -10)"
4625,Luckau,51.852601,13.715322,1250,1650,,1550,,57.691,0.134,57.885,0,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
7206,Sluis,51.308755,3.386123,1290,1650,,1550,,0.209,0.04,15.824,8,10,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -10)"
3881,Kolding,55.490223,9.473839,1231,1650,,1550,,112.154,0.127,0.0,5,10,1,regional,1,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12603,,51.308502,3.385044,1290,1650,,1550,,0.156,0.04,15.75,8,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
14148,,52.835851,13.822281,1300,1650,,1550,,0.037,0.14,45.049,3,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
14945,,55.488006,9.472925,1231,1650,,1550,,111.903,0.127,0.253,5,10,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -10)"
16245,,52.835831,13.821194,1300,1650,,1550,,0.037,0.143,45.001,3,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
16355,Monnikerede,51.276175,3.309179,1266,1594,,1550,,1.216,1.949,9.543,7,10,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -10)"
500,Beeskow,52.17187,14.246516,1272,1650,,1550,,18.892,0.438,68.817,0,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
14172,,51.054846,13.739257,1200,1650,,1550,,8.795,0.192,22.294,1,8,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -8)"
14339,,51.053558,13.741349,1200,1650,,1550,,8.593,0.137,22.495,1,8,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -8)"
16443,,52.169138,14.25379,1272,1650,,1550,,19.344,0.089,69.398,0,8,0,,0,1,1,0,0,0,3,-1.0,"(1.0, -8)"
17349,,51.051143,13.7406321,1200,1650,,1550,,8.482,0.123,22.6,1,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
18414,,49.998383,8.272887,297,1650,,1550,,0.71,0.069,31.764,2,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
4955,Miltenberg,49.699422,9.252039,1225,1650,,1550,,6.49,0.045,56.139,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
13702,Niederlage,52.345024,14.557207,1253,1650,,1550,,4.475,0.088,68.993,0,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
14116,,52.578178,14.632811,1300,1650,,1550,,9.059,0.152,43.019,4,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
14122,,52.344834,14.554629,1253,1650,,1550,,4.478,0.048,69.023,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
14123,,52.346428,14.554072,1253,1650,,1550,,4.299,0.08,68.848,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
14124,,52.347265,14.556805,1253,1650,,1550,,4.224,0.078,68.745,0,7,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -7)"
14125,,52.347306,14.552216,1253,1650,,1550,,4.194,0.08,68.757,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
14924,,50.001281,8.27646,297,1650,,1550,,0.558,0.141,31.403,2,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
16466,,50.003798,8.274647,297,1650,,1550,,0.84,0.154,31.415,2,7,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -7)"
17756,,49.700383,9.244893,1225,1650,,1550,,6.144,0.052,55.995,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
17757,,49.700231,9.251963,1225,1650,,1550,,6.41,0.045,56.049,0,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
17758,,49.701304,9.245135,1225,1650,,1550,,6.061,0.052,55.894,0,7,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -7)"
17767,,49.701101,9.257312,1225,1650,,1550,,6.541,0.211,55.984,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
16168,,50.964226,13.941885,1240,1650,,1550,,7.753,0.109,39.677,1,6,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -6)"
3574,Košice,48.720509,21.257458,1347,1650,,1550,,501.484,15.412,0.0,5,5,1,regional,1,1,0,0,0,0,3,-1.0,"(1.0, -5)"
17176,,54.315756,13.095564,1234,1650,,1550,,32.032,0.022,30.679,2,5,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -5)"
14428,,54.316576,13.094791,1234,1650,,1550,,32.134,0.103,30.782,2,5,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -5)"
17036,Balduinbrücke,50.363891,7.593066,1276,1650,,1550,,0.752,0.199,55.32,0,5,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -5)"
17037,,50.362734,7.598183,1276,1650,,1550,,0.446,0.107,55.61,0,5,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -5)"
17038,,50.358678,7.604781,1276,1650,,1550,,0.478,0.283,56.234,0,5,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -5)"
17039,,50.360396,7.594262,1276,1650,,1550,,0.822,0.042,55.7,0,5,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -5)"
17040,,50.360858,7.597572,1276,1650,,1550,,0.61,0.08,55.77,0,5,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -5)"
17175,,54.315619,13.094931,1234,1650,,1550,,32.047,0.022,30.692,2,5,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -5)"
18122,Naantali,60.468904,22.01602,1443,1650,,1550,,358.005,0.111,0.0,3,4,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -4)"
2106,Gartz,53.208154,14.391804,1249,1650,,1550,,3.891,0.106,30.654,4,4,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -4)"
3500,Kalisz Pomorski ,53.297911,15.905313,1303,1650,,1550,,59.382,0.092,94.187,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
13928,,54.098761,13.381161,1250,1650,,1550,,2.219,0.081,0.298,2,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
19743,,54.099237,13.378756,1250,1650,,1550,,2.381,0.017,0.38,2,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
13703,,53.424398,14.563523,1243,1650,,1550,,10.19,0.13,51.194,0,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
14084,,53.20631,14.392662,1249,1650,,1550,,3.976,0.106,30.446,4,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
14396,,53.422178,14.560474,1243,1650,,1550,,9.933,0.11,50.96,0,4,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -4)"
14497,,52.729008,15.240647,1257,1650,,1550,,5.542,0.034,49.962,4,4,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -4)"
14498,,52.729577,15.240244,1257,1650,,1550,,5.565,0.034,49.905,4,4,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -4)"
14499,,52.721413,15.25104,1257,1650,,1550,,4.986,0.548,51.003,0,4,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -4)"
16680,,53.296404,15.904137,1303,1650,,1550,,59.198,0.092,94.05,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
18165,Steinbecker Brücke,54.098937,13.378708,1250,1650,,1550,,2.38,0.017,0.351,2,4,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -4)"
4342,Litoměřice,50.53409,14.131664,1220,1650,,1550,,45.625,5.522,83.944,0,1,0,,1,1,0,0,0,0,3,-1.0,"(1.0, -1)"
11070,Malá Strana,50.088502,14.404609,1350,1650,,1550,,98.104,0.28,136.452,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11379,,54.005669,15.984292,1107,1650,,1550,,120.296,0.2,147.295,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11380,,54.003887,15.993314,1107,1650,,1550,,120.641,0.111,147.511,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11772,,54.709378,20.508352,1286,1650,,1550,,18.305,0.083,432.886,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
517,Białogard,54.004568,15.990118,1107,1650,,1550,,120.522,0.111,147.439,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
12304,,56.946622,24.104832,1350,1650,,1550,,10.025,0.099,367.512,0,0,0,,0,1,0,1,1,1,3,-1.0,"(1.0, 0)"
7806,Trzebiatów,54.062885,15.265714,1245,1650,,1550,,86.498,0.39,123.0,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
8875,Darłowo,54.422131,16.410991,1271,1650,,1550,,145.338,1.756,199.866,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11935,,55.709908,21.133636,1253,1650,,1550,,75.508,0.07,460.651,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
19787,Altstadtbrücke,51.157718,14.99417,1200,1650,,1550,,70.521,0.038,106.257,0,0,0,,0,1,1,0,0,1,3,-1.0,"(1.0, 0)"
13008,,56.950056,24.105399,1350,1650,,1550,,9.75,0.125,367.13,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
16479,,54.350549,18.657577,1224,1650,,1550,,0.341,0.207,308.116,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
