city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score
10941,,51.198936,11.974347,1280,1650,,1650,,29.664,0.081,0.269,42,92,0,,0,1,0,0,0,1,3
10942,,50.986662,12.436391,1205,1650,,1650,,31.888,0.133,0.266,16,73,0,,0,0,0,0,0,1,2
10943,,50.983482,12.432733,1205,1650,,1650,,32.211,0.101,0.201,16,73,0,,0,0,0,0,0,1,2
10945,Bad Grund,51.81021,10.23694,1532,1650,y,1650,,25.807,1.8,7.106,49,152,0,,0,0,0,0,0,0,2
10947,Lautenthal,51.869075,10.288928,1560,1650,y,1650,,18.909,1.147,0.0,50,149,1,local,0,0,0,0,0,0,2
12632,,50.938949,4.043462,1174,1650,,1650,,5.578,0.046,35.898,5,12,0,,0,0,0,0,1,1,2
10397,Slagelse,55.40278142,11.354506,1240,1650,,1650,,155.89,0.023,15.978,16,34,0,,1,0,0,0,0,1,2
10949,Wildemann,51.828111,10.282772,1534,1650,y,1650,,22.149,2.775,4.001,44,153,0,,0,0,0,0,0,0,2
10993,,49.971755,9.142492,1161,1650,,1650,,7.121,0.032,25.914,9,15,0,,0,0,0,0,0,1,2
10950,Sankt Andreasberg,51.71028,10.518629,1537,1650,y,1650,,28.504,4.816,17.307,49,154,0,,0,0,0,0,0,1,2
10951,Altenau,51.803138,10.446427,1636,1650,y,1650,,18.773,3.882,7.587,46,147,0,,0,0,0,0,0,0,2
10952,,52.57526,6.615051,1362,1650,,1650,,2.609,0.061,0.122,40,116,0,,0,0,1,0,1,1,2
10953,,52.610608,6.665856,1442,1650,,1650,,2.609,0.102,5.118,34,113,0,,0,0,0,0,1,1,2
10954,,52.609657,6.668454,1442,1650,,1650,,2.652,0.102,5.155,34,113,0,,0,0,0,0,0,1,2
10963,,50.997771,9.730765,1200,1650,,1650,,3.659,0.099,24.426,15,103,0,,0,0,0,0,0,1,2
10975,,50.108617,8.687739,1142,1650,,1650,,2.558,0.113,0.443,5,12,0,,0,0,1,0,0,1,2
10976,,50.112381,8.685905,1142,1650,,1650,,2.723,0.128,0.346,5,12,0,,0,0,0,0,0,1,2
10977,,50.111706,8.681624,1142,1650,,1650,,3.015,0.076,0.151,5,12,0,,0,0,0,0,0,1,2
10987,Eldagsen,52.171242,9.659175,1355,1650,y,1650,,22.091,1.646,12.495,39,125,0,,0,0,0,0,0,0,2
15026,Sorø,55.431567,11.555793,1638,1650,,1650,,162.075,0.119,14.796,16,35,0,,0,0,0,0,0,1,2
10989,Hedemünden,51.388839,9.766616,1645,1650,y,1650,,1.221,2.853,19.813,39,116,0,,0,0,0,0,0,0,2
10997,Homeyenbrücke,52.416971,12.561836,1170,1650,y,1650,,1.017,0.244,0.638,13,55,0,,0,1,1,0,0,1,3
11004,,52.539835,13.209232,1240,1650,y,1650,,0.088,0.101,13.598,6,34,0,,0,0,0,0,0,1,2
11005,,52.406267,12.556468,1170,1650,y,1650,,0.202,0.063,0.877,16,65,0,,1,1,0,0,1,1,3
12638,,51.052518,3.734538,1350,1650,,1650,,0.13,0.151,26.589,4,12,0,,0,1,0,0,1,1,3
15908,,55.433612,11.556866,1638,1650,,1650,,162.281,0.119,14.705,16,35,0,,0,0,0,0,0,1,2
15432,Malmø færge,55.607825350973634,12.99927131454415,1250,1650,,1650,,170.148,0.104,16.119,2,17,0,,0,0,0,1,1,1,2
15517,,55.62105,8.482915,1150,1650,,1650,,137.126,0.009,37.019,3,10,0,,0,0,0,0,0,1,2
11712,Nexø,55.0631,15.13209,1346,1650,,1650,,154.26,0.063,102.722,0,0,0,,0,0,0,0,0,1,2
12427,Lobeda,50.892455,11.60712,1284,1650,y,1650,,68.734,0.576,4.19,29,102,0,,1,0,0,0,0,1,2
14545,Christianshavn,55.672475,12.591232,1619,1674,,1650,,182.99,0.149,32.237,6,25,0,,0,0,0,0,1,1,2
11717,Svaneke,55.137055,15.142754,1500,1650,,1650,,160.503,0.056,110.462,0,0,0,,0,0,0,0,0,1,2
15515,,55.62401660665066,8.480462400499174,1150,1650,,1650,,137.49,0.182,37.383,3,10,0,,0,0,0,0,0,1,2
15516,,55.61947176693242,8.483537236215327,1150,1650,,1650,,136.949,0.07,36.846,3,10,0,,0,0,0,0,0,1,2
7981,Vejle,55.707767,9.532945,1200,1650,,1650,,136.585,0.112,24.473,3,29,0,,0,0,0,0,0,1,2
19570,,55.649959,12.076919,1000,1650,,1650,,182.139,0.506,1.013,11,28,0,,0,0,0,0,1,1,2
19577,,55.719964,11.707916,1240,1650,,1650,,191.803,0.215,0.429,13,33,0,,0,0,0,0,1,1,2
72,Aarhus,56.157091,10.209522,1300,1650,,1650,4000.0,108.178,0.052,0.0,5,25,1,regional,1,0,0,0,0,1,3
9609,Grenaa,56.413197,10.87585,1250,1650,,1650,,117.304,0.118,0.0,1,23,1,local,0,0,0,0,1,1,2
11923,Sint Anna ter Muiden,51.314348,3.364369,1242,1650,y,1650,,1.186,0.536,15.258,8,10,0,,1,0,0,0,0,0,2
6185,Pyrzyce,53.143221,14.893788,1248,1650,,1650,,30.917,0.167,27.577,5,5,0,,1,0,0,0,0,1,2
3881,Kolding,55.490223,9.473839,1231,1650,,1650,,112.154,0.127,0.0,6,16,1,regional,1,1,0,0,1,1,3
15412,Fredericia,55.564084,9.75463,1650,1650,,1650,,123.075,0.174,19.488,7,23,0,,0,0,0,0,0,1,2
10352,Præstø,55.123591,12.043762,1403,1650,,1650,,123.703,0.058,15.386,7,31,0,,0,0,0,0,0,1,2
19402,,54.829663,11.138238,1240,1650,,1650,,102.566,0.079,0.187,4,39,0,,0,0,0,0,0,1,2
12441,Bad Sulza,51.087648,11.62258,1353,1650,y,1650,,56.9,0.565,5.858,38,102,0,,1,0,0,0,0,1,2
1377,Delitzsch,51.522412,12.332393,1250,1650,y,1650,,28.125,2.697,0.0,24,99,1,local,1,0,0,0,0,1,2
12087,,52.278973,7.441709,1327,1650,y,1650,,0.213,0.076,0.254,29,105,0,,0,0,1,0,0,1,2
6890,Schlotheim,51.246645,10.656661,1277,1650,y,1650,,38.627,0.059,14.38,31,150,0,,0,0,0,0,0,1,2
13808,Rheinsberg,53.098967,12.892499,1368,1650,,1650,,42.104,5.287,20.161,1,28,0,,0,0,0,0,0,1,1
10144,Sakskøbing,54.799642,11.635273,1240,1650,,1650,,93.231,0.117,28.0,8,31,0,,0,0,0,0,0,1,2
11812,,51.436748,6.75724,1145,1650,,1650,,0.629,0.14,15.092,31,103,0,,0,1,0,0,0,1,3
19873,Turun silta,60.451175,22.273845,1300,1650,,1650,,344.193,0.031,0.129,10,18,0,,0,0,1,0,0,1,2
10181,Stubbekøbing,54.890129,12.043395,1240,1650,,1650,,97.778,0.041,0.0,4,30,1,local,0,0,0,0,1,1,2
15136,,54.889477,10.413537,1400,1650,,1650,,74.515,0.113,25.38,5,46,0,,0,0,0,1,1,1,2
11897,Goedereede,51.818178,3.977549,1312,1650,,1650,,19.087,8.369,35.385,6,36,0,,1,1,0,1,1,1,3
11899,Geervliet,51.860402,4.257177,1381,1650,,1650,,8.497,0.997,23.426,13,40,0,,1,0,0,1,0,1,2
11900,,52.792048,11.752614,1164,1650,,1650,,17.203,0.046,17.24,22,69,0,,0,0,1,0,0,1,2
11903,Woerden,52.086272,4.885158,1372,1650,,1650,,2.57,0.02,14.581,28,78,0,,1,1,0,0,1,1,3
11904,Nieuwpoort (Lek),51.935317,4.868541,1283,1650,,1650,,0.223,0.565,13.733,30,81,0,,0,0,0,0,1,1,2
11905,Woudrichem,51.81793,5.003807,1283,1650,,1650,,1.13,0.037,16.365,26,87,0,,0,0,0,0,0,1,2
11906,Leerdam,51.8909,5.093357,1382,1650,,1650,,0.172,0.047,13.65,30,93,0,,0,0,0,0,0,1,2
11907,Heusden,51.734005,5.137868,1286,1650,,1650,,1.355,0.059,11.647,30,89,0,,1,0,0,0,0,1,2
11908,Tholen,51.531681,4.22022,1366,1650,,1650,,9.673,0.115,23.028,15,37,0,,0,0,0,0,0,1,2
11913,Goes,51.504595,3.890265,1405,1650,,1650,3000.0,14.768,0.056,0.0,9,26,1,regional,0,0,0,0,0,1,3
11914,Sint Maartensdijk,51.548706,4.078338,1485,1650,,1650,,14.896,0.047,13.905,13,33,0,,0,0,0,0,0,1,2
11915,Zierikzee,51.649648,3.921261,1220,1650,,1650,11000.0,0.325,0.103,16.271,7,31,0,,0,1,0,0,0,1,3
11916,Brouwershaven,51.725469,3.91217,1403,1650,,1650,,8.661,3.97,24.607,6,36,0,,1,1,0,1,1,1,3
11917,Zevenbergen,51.645365,4.605963,1369,1650,,1650,,1.329,0.86,13.362,16,52,0,,0,0,0,0,1,1,2
11918,Helmond,51.478951,5.655727,1232,1650,,1650,3000.0,30.912,0.208,29.861,31,104,0,,0,0,0,0,0,1,2
19547,,52.377136,4.898164,1300,1650,,1650,,0.163,0.027,0.59,15,81,0,,0,1,0,0,0,1,3
11924,Biervliet,51.328489,3.685417,1183,1650,,1650,,13.059,0.184,17.03,8,17,0,,0,0,0,0,0,1,2
11935,,55.709908,21.133636,1253,1650,,1650,,75.508,0.07,393.66,0,0,0,,0,1,0,0,0,1,3
11936,Terneuzen,51.337503,3.827952,1584,1650,,1650,,4.895,4.895,9.791,10,20,0,,1,0,0,0,1,1,2
12481,,52.018818,5.0443,1363,1650,,1650,,0.165,0.049,9.589,29,81,0,,0,1,0,0,1,1,3
19530,Oude Brug,52.375525,4.897005,1300,1650,,1650,,0.033,0.026,0.406,15,81,0,,0,1,1,0,0,1,3
11937,Axel,51.265287,3.908526,1183,1650,,1650,,0.288,2.094,0.0,10,20,1,local,1,1,0,0,0,0,3
12021,,51.225119,6.772381,1288,1650,,1650,,1.419,0.043,0.086,27,65,0,,0,0,0,0,0,1,2
11939,Philippine,51.280209,3.759084,1505,1650,,1650,,6.412,0.132,10.528,10,17,0,,0,0,0,0,0,1,2
11957,Domburg,51.563549,3.497125,1223,1650,,1650,,12.193,2.769,5.539,7,22,0,,0,0,0,0,0,1,2
11974,Steenbergen,51.587156,4.318662,1337,1650,,1650,,1.19,0.191,31.014,15,44,0,,0,0,0,0,0,1,2
11976,Willemstad,51.694282,4.44039,1586,1650,,1650,,3.233,6.13,20.292,11,47,0,,0,0,0,0,1,1,2
11977,Klundert,51.664314,4.533712,1578,1650,,1650,,0.211,5.212,18.757,11,48,0,,0,0,0,0,1,1,2
12045,,53.701581,10.771687,1250,1650,y,1650,,8.52,0.151,26.531,12,80,0,,0,0,0,0,1,1,2
19531,,52.376066,4.895621,1300,1650,,1650,,0.106,0.03,0.392,15,81,0,,0,1,0,0,0,1,3
14944,,55.618245,8.484058,1150,1650,,1650,,136.811,0.07,36.711,3,10,0,,0,0,1,0,1,1,2
11979,Waalwijk,51.690497,5.066537,1303,1650,,1650,,7.901,0.292,14.346,29,89,0,,0,0,0,0,0,1,2
12027,,53.625919,11.417799,1160,1650,,1650,,5.35,0.186,0.371,10,52,0,,0,0,0,0,1,1,2
11983,Ravenstein,51.797565,5.652678,1380,1650,,1650,,1.483,0.824,7.418,35,112,0,,1,0,0,0,1,1,2
12026,Kegelbrücke,50.981898,11.333052,1254,1650,y,1650,,75.92,0.138,0.277,28,123,0,,0,0,1,0,0,1,2
12020,,51.224879,6.771064,1288,1650,,1650,,1.325,0.048,0.139,27,65,0,,0,0,0,0,1,1,2
11984,Wessem,51.159454,5.882556,1329,1650,y,1650,,2.052,0.055,5.451,22,73,0,,0,0,0,0,0,1,2
12018,,50.776188,5.699613,1321,1650,y,1650,,2.216,0.104,8.371,7,32,0,,1,0,0,0,1,1,2
19532,,52.375158,4.897885,1300,1650,,1650,,0.089,0.036,0.429,15,81,0,,0,1,0,0,0,1,3
12189,Barntrup,51.990615,9.110627,1376,1650,y,1650,,20.241,0.154,14.933,44,116,0,,0,0,0,0,0,1,2
12195,,52.017904,6.129253,1237,1650,,1650,,0.314,0.028,0.47,39,132,0,,0,0,0,0,1,1,2
15426,Nyborg færge,55.30981266611908,10.792025834192652,1200,1650,,1650,,127.012,0.09,0.179,16,37,0,,0,0,0,1,1,1,2
13928,,54.098761,13.381161,1250,1650,,1650,,2.219,0.081,0.298,5,8,0,,0,1,0,0,1,1,3
19533,Lange Brug,52.36923,4.89229,1300,1650,,1650,,0.802,0.043,0.428,15,81,0,,0,1,1,0,0,1,3
18370,,50.080489,8.242026,1241,1650,,1650,,9.585,0.083,31.573,2,9,0,,0,0,0,0,0,1,2
11835,Nyborg,55.311409,10.79244,1200,1650,,1650,,127.179,0.09,0.0,16,37,1,local,1,0,0,0,0,1,2
19484,,52.160749,4.489165,1266,1650,,1650,,0.484,0.031,0.264,14,48,0,,0,0,0,0,0,1,2
10035,Nakskov,54.830399,11.135609,1240,1650,,1650,,102.471,0.073,0.0,4,39,1,local,0,0,0,0,0,1,2
2409,Greifswald,54.09608,13.380983,1250,1650,,1650,3000.0,2.216,0.149,0.0,5,8,1,local,1,1,0,0,0,1,3
19743,,54.099237,13.378756,1250,1650,,1650,,2.381,0.017,0.38,5,8,0,,0,1,0,0,0,1,3
19400,,54.828279,11.137712,1240,1650,,1650,,102.454,0.061,0.272,4,39,0,,0,0,1,0,0,1,2
9185,,52.281098,7.439422,1327,1650,y,1650,,0.074,0.195,0.265,29,105,0,,1,0,0,0,0,1,2
10754,,56.564824,9.031877,1200,1650,,1650,,47.223,0.189,26.516,15,23,0,,0,0,1,0,0,1,2
9545,Thisted,56.954812,8.690586,1450,1650,,1650,,33.8,0.166,20.546,4,25,0,,0,0,0,0,0,1,2
7671,Teterow,53.773493,12.575493,1235,1650,,1650,,37.077,0.332,22.912,5,18,0,,0,0,0,0,0,1,2
7714,Tiel,51.887521,5.437217,1191,1650,y,1650,2000.0,5.321,0.135,0.0,33,99,1,local,0,0,0,0,0,1,2
10400,Vordingborg,55.00815943,11.91050695,1200,1650,,1650,,111.646,0.047,0.0,7,27,1,regional,0,0,0,0,1,1,3
9540,Sæby,57.333464,10.52702,1460,1650,,1650,,86.984,0.123,0.0,7,12,1,local,0,0,0,0,0,1,2
11981,Megen,51.824176,5.567456,1357,1650,,1650,,0.832,0.54,11.385,34,105,0,,0,0,0,1,1,1,2
11718,Slangerup,55.845603,12.171867,1240,1650,,1650,,203.879,0.19,23.454,9,24,0,,0,0,0,0,0,1,2
19409,,56.95501,8.696049,1450,1650,,1650,,33.468,0.166,20.401,4,24,0,,0,0,0,0,1,1,2
10796,Batenburg,51.822886,5.629918,1349,1650,,1650,,1.738,0.032,10.404,35,107,0,,0,0,0,0,0,1,2
10786,Damrak,52.374318,4.894645,1300,1650,y,1650,,0.237,0.047,0.197,15,81,0,,0,1,0,0,1,1,3
19412,,55.842555,12.174638,1240,1650,,1650,,203.542,0.19,23.169,9,24,0,,0,0,1,0,0,1,2
19548,,52.377311,4.899601,1300,1650,,1650,,0.237,0.085,0.671,15,81,0,,0,1,0,0,0,1,3
9541,Skagen ,57.717112,10.571842,1413,1650,,1650,,114.742,0.393,42.744,4,7,0,,1,0,0,0,1,1,2
14946,Randersbro,56.456556,10.039649,1200,1650,,1650,,75.057,0.033,0.498,13,20,0,,0,0,1,0,0,1,2
10546,Ærøskøbing,54.887986,10.411149,1400,1650,,1650,,74.294,0.113,25.465,5,46,0,,0,0,0,0,0,1,2
2124,Gebesee,51.115228,10.93984,1638,1650,y,1650,,58.396,0.313,7.125,33,140,0,,0,0,0,0,0,1,2
16191,,51.820839,5.631595,1349,1650,,1650,,1.483,0.112,10.165,35,107,0,,1,0,0,1,1,1,2
8660,Wusterhausen (Dosse),52.890175,12.461872,1250,1650,,1650,,26.323,0.236,23.406,5,45,0,,1,0,0,0,0,1,2
19448,,55.620087,8.480726,1150,1650,,1650,,137.082,0.025,36.991,3,10,0,,0,0,0,0,0,1,2
10540,Rudkøbing,54.936285,10.710498,1241,1650,,1650,,89.86,0.168,29.631,8,44,0,,0,0,0,0,0,1,2
11654,Helsingør,56.035001,12.613781,1241,1650,,1650,,221.506,0.079,0.0,1,14,1,local,0,0,0,0,0,1,2
4472,Lindow (Mark),52.971331,12.988153,1373,1650,,1650,,29.341,0.198,13.234,1,27,0,,1,0,0,0,0,1,2
6104,Prenzlau,53.313374,13.858617,1234,1650,,1650,2000.0,7.216,0.036,44.501,1,13,0,,0,0,0,0,0,1,2
9666,Horsens,55.861907,9.851947,1150,1650,,1650,,129.002,0.188,39.641,4,34,0,,0,0,0,0,0,1,2
973,Bremen,53.075887,8.807392,965,1650,y,1650,24000.0,0.227,0.031,0.0,18,83,1,regional,1,1,0,0,0,1,3
10332,Næstved,55.230661,11.758234,1140,1650,,1650,,137.583,0.129,24.0,15,35,0,,0,0,0,0,0,1,2
19429,,55.859836,9.856721,1150,1650,,1650,,129.308,0.188,39.668,4,39,0,,0,0,0,0,1,1,2
9792,Hoym,51.784568,11.312646,1543,1650,y,1650,,26.883,0.244,6.264,40,153,0,,0,0,0,0,0,1,2
7176,Skanderborg,56.030751,9.9337,1583,1650,,1650,,112.904,0.081,22.137,5,29,0,,0,0,0,0,0,1,2
12434,Schmölln,50.895061,12.352613,1238,1650,y,1650,,41.924,0.062,11.513,18,70,0,,1,0,0,0,0,1,2
11343,,52.514304,6.089266,1230,1650,y,1650,,0.529,0.164,0.328,45,115,0,,0,1,0,0,1,1,3
186,Altenburg ,50.985257,12.433309,1205,1650,y,1650,5000.0,32.019,0.101,0.0,16,73,1,regional,1,0,0,0,0,1,3
12428,Lucka,51.097991,12.331588,1331,1650,y,1650,,19.647,3.073,11.886,24,80,0,,1,0,0,0,0,0,2
12433,Ronneburg,50.862872,12.180818,1300,1650,y,1650,,47.617,0.142,21.091,25,71,0,,0,0,0,0,0,1,2
19440,Frederiks Bro,56.156725,10.206894,1300,1650,,1650,,108.125,0.017,0.168,5,25,0,,0,0,1,0,0,1,2
8866,Zwolle,52.51226,6.092754,1230,1650,y,1650,11000.0,0.305,0.164,0.0,45,115,1,regional,1,1,0,0,0,1,3
2377,Grafhorst,52.583394,5.933873,1333,1650,y,1650,,1.233,0.093,2.987,31,104,0,,0,0,0,0,0,1,2
12479,Heringen (Helme),51.447056,10.880676,1339,1650,y,1650,,60.86,2.439,0.0,34,149,1,local,0,0,0,0,0,1,2
9683,Varde,55.620437,8.480215,1150,1650,,1650,,137.13,0.025,37.041,3,10,0,,0,0,0,0,0,1,2
19587,,55.329307,8.762924,800,1650,,1650,,100.418,0.023,0.139,6,14,0,,0,0,0,0,1,1,2
3946,København,55.678141,12.572183,1100,1650,,1650,51000.0,183.945,0.211,31.124,6,25,0,,1,0,0,0,0,1,2
19444,,56.15642,10.206784,1300,1650,,1650,,108.15,0.017,0.185,5,25,0,,0,0,0,0,0,1,2
1611,Duisburg,51.435337,6.760599,1145,1650,,1650,3000.0,0.646,0.081,15.014,31,103,0,,0,1,0,0,0,1,3
2024,Friedland (Vorpommern),53.668776,13.549359,1244,1650,y,1650,,25.133,0.169,0.0,4,9,1,local,1,0,0,0,0,1,2
12409,Berga (Elster),50.752834,12.164333,1378,1650,y,1650,,59.698,3.479,23.748,22,63,0,,0,0,0,0,0,1,2
8575,Woldegk,53.458875,13.583439,1236,1650,y,1650,,21.9,0.625,23.448,1,12,0,,0,0,0,0,0,1,2
19563,,54.662982,11.730802,1286,1650,,1650,,76.853,0.087,32.247,8,33,0,,0,0,0,0,1,1,2
18131,Vaasa,63.074627,21.722507,1606,1650,,1650,,539.461,0.087,0.0,7,12,1,local,0,0,0,0,0,1,2
19564,,54.691572,11.366281,1400,1650,,1650,,90.316,0.719,21.385,8,38,0,,0,0,0,0,1,1,2
8347,Wesenberg,53.281197,12.970588,1250,1650,y,1650,,53.85,0.175,41.072,1,17,0,,0,0,0,0,0,1,2
10765,Bad Liebenwerda,51.516065,13.392922,1301,1650,,1650,,16.581,1.655,4.26,6,27,0,,1,0,0,0,0,1,2
18134,Uusikaarlepyy,63.522151,22.529266,1620,1650,,1650,,553.754,1.473,0.0,5,11,1,local,1,0,0,0,0,1,2
18125,Pori,61.488816,21.793522,1558,1650,,1650,1000.0,421.228,2.768,0.0,4,9,1,local,1,0,0,0,0,1,2
19566,,55.454614,12.181389,1250,1650,,1650,,160.419,0.102,21.684,9,31,0,,0,0,1,0,0,1,2
19536,,52.372948,4.900213,1300,1650,,1650,,0.382,0.12,0.519,15,81,0,,0,1,0,0,0,1,3
10263,Køge,55.456577,12.181445,1250,1650,,1650,,160.637,0.042,21.476,9,31,0,,0,0,0,0,0,1,2
18140,Kristiinankaupunki,62.274028,21.379315,1649,1650,,1650,,490.269,2.505,0.0,2,7,1,local,1,0,0,0,0,1,2
18121,Rauma,61.128082,21.511293,1442,1650,,1650,,414.546,0.109,0.0,7,12,1,local,1,0,0,0,0,1,2
3280,Husum,54.476851,9.051543,1608,1650,,1650,5000.0,11.194,0.864,0.0,11,46,1,regional,1,0,0,0,0,1,3
3008,Herzberg (Elster),51.692362,13.235309,1290,1650,,1650,,22.124,0.312,18.163,8,39,0,,1,0,0,0,0,1,2
11709,Roskilde,55.64106,12.080362,1000,1650,,1650,4000.0,181.145,0.087,0.0,11,28,1,local,1,0,0,0,0,1,2
4604,Lübeck,53.865911,10.685259,1143,1650,y,1650,23000.0,0.331,0.128,19.553,12,72,0,,1,1,0,0,0,1,3
7543,Bad Sülze,54.110067,12.660469,1262,1650,y,1650,,33.442,0.601,15.52,6,16,0,,0,0,0,0,0,1,2
6947,Trzcińsko-Zdrój,52.964748,14.607297,1266,1650,,1650,,15.932,0.343,0.0,4,8,1,local,1,0,0,0,0,1,2
19573,Knippelsbro,55.67455,12.586951,1100,1650,,1650,,183.289,0.177,31.995,6,25,0,,0,0,1,0,0,1,2
14272,Kirchhain (Doberlug),51.637391,13.56244,1473,1650,,1650,,33.556,0.206,16.87,5,25,0,,0,0,0,0,0,1,2
10334,Holbæk,55.717466,11.713137,1240,1650,,1650,,191.481,0.215,0.0,13,33,1,local,0,0,0,0,0,1,2
10698,Malmö,55.606106,13.00055,1250,1650,,1650,5000.0,169.947,0.104,16.185,2,17,0,,1,0,0,0,0,1,2
19574,,55.67435,12.587843,1619,1674,,1650,,183.252,0.122,32.048,6,25,0,,0,0,0,0,0,1,2
8902,Ribe,55.328145,8.762129,800,1650,,1650,3000.0,100.316,0.063,0.0,6,14,1,regional,1,0,0,0,0,1,3
9559,Skive,56.566626,9.026641,1200,1650,,1650,,47.12,0.189,26.893,15,23,0,,0,0,0,0,0,1,2
14536,Landskrona,55.870372,12.830357,1400,1650,,1650,,200.743,0.256,22.735,3,14,0,,0,0,0,0,0,1,2
19596,,55.86629,12.826581,1400,1650,,1650,,200.343,0.256,22.966,3,14,0,,0,0,0,0,1,1,2
4181,Laage,53.928641,12.345623,1309,1650,y,1650,,16.878,0.195,0.0,5,19,1,local,0,0,0,0,0,1,2
7669,Tessin,54.027749,12.468397,1325,1650,y,1650,,22.159,0.197,0.0,4,20,1,local,0,0,0,0,0,1,2
1385,Demmin,53.907722,13.033486,1236,1650,,1650,,4.563,0.117,0.0,6,11,1,local,1,0,0,0,0,1,2
10180,Nykøbing Falster ,54.767823,11.866876,1240,1650,,1650,,85.73,0.077,17.686,7,29,0,,0,0,0,0,0,1,2
19612,Store Bro,54.9824,12.282092,1250,1650,,1650,,108.322,0.029,18.379,4,26,0,,0,0,1,0,0,1,2
19588,,55.329004,8.763436,800,1650,,1650,,100.375,0.023,0.126,6,14,0,,0,0,0,0,0,1,2
10350,Nykøbing Sjælland,55.922671,11.670623,1250,1650,,1650,,189.235,0.153,0.0,10,30,1,local,0,0,0,0,0,1,2
11753,Stege,54.98445238,12.2855408,1250,1650,,1650,,108.57,0.129,18.689,4,25,0,,0,0,0,0,0,1,2
3300,IJsselstein,52.019446,5.043281,1363,1650,,1650,,0.194,0.049,9.568,29,81,0,,0,1,0,0,0,1,3
12759,,51.919864,4.488007,1340,1650,,1650,,2.651,0.104,10.93,16,55,0,,1,0,0,0,1,1,2
19614,,54.982246,12.283702,1250,1650,,1650,,108.314,0.089,18.454,4,26,0,,0,0,0,0,1,0,2
12464,,52.006932,4.713537,1272,1650,y,1650,,0.014,0.027,0.521,26,58,0,,1,0,0,0,1,1,2
1509,Dömitz,53.141756,11.248841,1259,1650,,1650,,0.169,0.056,11.317,13,59,0,,1,0,0,0,0,1,2
1813,Enschede,52.220592,6.895297,1325,1650,y,1650,1000.0,17.554,0.075,0.0,28,123,1,local,0,0,0,0,0,1,2
12802,,51.701718,4.863635,1213,1650,,1650,,13.736,0.109,0.319,25,67,0,,1,0,0,0,1,1,2
628,Bevergern,52.27304,7.58035,1366,1650,,1650,,9.601,4.314,9.708,27,103,0,,0,0,0,0,0,1,2
20307,,51.688541,5.314803,1195,1650,,1650,,3.681,0.383,14.656,29,96,0,,0,1,0,0,0,1,3
12499,Laucha (Unstrut),51.22361,11.679304,1409,1650,y,1650,,42.199,3.181,0.0,39,115,1,local,0,0,0,0,0,0,2
3411,Jena ,50.928178,11.588112,1230,1650,y,1650,3000.0,67.445,0.049,0.0,32,104,1,regional,1,0,0,0,0,1,3
1672,Eckartsberga,51.122838,11.560138,1265,1650,y,1650,,55.294,1.052,0.0,41,108,1,local,1,0,0,0,0,1,2
8752,Zeitz,51.050307,12.134652,1147,1650,y,1650,3000.0,30.14,0.277,0.0,28,78,1,regional,0,1,0,0,0,1,3
1676,Eckernförde,54.471387,9.836462,1302,1650,,1650,,17.421,0.406,0.0,10,61,1,local,0,0,0,0,0,1,2
6505,Römhild,50.396569,10.538234,1274,1650,y,1650,,78.925,0.136,0.0,27,66,1,local,0,0,0,0,0,1,2
19786,Helsinki,60.167539,24.952033,1640,1650,,1650,1000.0,198.946,0.083,0.0,9,17,1,local,1,0,0,0,0,1,2
7441,Stolberg,51.573295,10.954807,1300,1650,y,1650,,52.159,3.174,13.637,33,154,0,,0,0,0,0,0,1,2
140,Allstedt,51.403733,11.385343,1425,1650,y,1650,,36.751,0.051,14.999,44,123,0,,0,0,0,0,0,1,2
19540,,52.370508,4.900647,1300,1650,,1650,,0.637,0.07,0.618,15,81,0,,0,1,0,0,0,1,3
11896,&#39;s-Gravenzande,52.004091,4.160332,1246,1650,,1650,,11.604,1.52,28.322,7,39,0,,0,0,0,0,0,1,2
6731,Sangerhausen,51.472903,11.297883,1194,1650,y,1650,,36.871,0.16,17.062,39,135,0,,1,0,0,0,0,1,2
561,Bergedorf,53.488919,10.210533,1275,1650,y,1650,,5.041,0.177,15.274,24,89,0,,1,0,0,0,1,1,2
8774,Zevenaar,51.928101,6.07639,1487,1650,,1650,,4.423,1.604,10.442,42,133,0,,1,1,0,0,0,1,3
13943,Gützkow,53.937705,13.40964,1200,1650,,1650,,2.618,0.333,17.71,4,8,0,,0,0,0,0,0,1,2
10547,Weimar,50.980945,11.329398,1254,1650,y,1650,5000.0,76.128,0.138,0.0,28,123,1,local,1,0,0,0,0,1,2
579,Berlin,52.5184,13.407131,1244,1650,y,1650,23000.0,0.38,0.117,0.0,3,25,1,local,1,1,0,0,0,1,3
1136,Burgsteinfurt,52.147968,7.33943,1299,1650,,1650,,13.306,0.476,16.031,30,109,0,,0,0,0,0,0,1,2
18132,Uusikaupunki,60.800373,21.409791,1617,1650,,1650,,402.998,4.055,0.0,6,12,1,local,1,0,0,0,0,1,2
937,Brójce,52.313073,15.672555,1428,1650,,1650,,42.193,5.724,102.065,0,0,0,,0,0,0,0,0,1,1
18126,Oulu,65.015355,25.472386,1605,1650,,1650,1000.0,624.159,0.072,0.0,1,3,1,regional,1,0,0,0,0,1,3
