city_id,name,lat,lon,period,pop_T_minus,pop_T,log_pop_T_minus,d_log_pop,predicted_ols,predicted_ar1,predicted_rf,residual_ols
13138,Soest,51.572498,8.1061115,1400-1500,8000.0,10000.0,8.987196820661973,0.2231435513142106,-0.43234336988765953,-0.34386251791412403,-0.49483687452181657,0.6554869212018701
13143,Unna,51.534721,7.6897221,1400-1500,1000.0,3000.0,6.907755278982137,1.0986122886681091,-0.049054350912604905,-0.11614815781829646,0.4234721152120268,1.147666639580714
13150,Warburg,51.488888,9.145833,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.11051777494234183,-0.11614815781829646,0.22585190683928563,0.8036649555022872
14001,Aachen,50.773335,6.084722,1400-1500,10000.0,18000.0,9.210340371976184,0.5877866649021186,-0.18467821621623304,-0.36829840128883884,-0.1736631640118578,0.7724648811183517
14012,Bonn,50.734165,7.0991669,1400-1500,3000.0,3000.0,8.006367567650246,0.0,-0.26435131724401106,-0.23645439836082993,-0.2793533262417554,0.26435131724401106
14018,Dueren,50.801666,6.4827776,1400-1500,2000.0,3000.0,7.600902459542082,0.4054651081081637,-0.21644703221561756,-0.19205294451690558,-0.648023131767576,0.6219121403237813
14019,Duesseldorf,51.224167,6.7800002,1400-1500,2000.0,2000.0,7.600902459542082,0.0,-0.20953217772341715,-0.19205294451690558,-0.5343041924067757,0.20953217772341715
14022,Duisburg,51.433056,6.7652779,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.023820190003975172,-0.11614815781829646,0.4272710703842828,0.7169673705639206
14026,Emmerich,51.83139,6.2424998,1400-1500,2000.0,4000.0,7.600902459542082,0.6931471805599454,-0.242447982539854,-0.19205294451690558,-0.5923423041052983,0.9355951630997994
14028,Eschweiler,50.817223,6.2666669,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.17428703407248092,-0.11614815781829646,0.019593685463118137,0.17428703407248092
14029,Essen,51.455833,7.0124998,1400-1500,3000.0,3000.0,8.006367567650246,0.0,-0.3134838126123005,-0.23645439836082993,-0.3456960321990195,0.3134838126123005
14031,Essen-Werden,51.388332,7.0091667,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.17623784544416488,-0.11614815781829646,0.03166737215116822,0.8693850260041103
14048,Hueckeswagen,51.148335,7.334722,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.15411607448823217,-0.11614815781829646,0.0,0.8472632550481776
14059,Kleve,51.787777,6.1386113,1400-1500,1000.0,4000.0,6.907755278982137,1.3862943611198908,-0.07059469199233748,-0.11614815781829646,0.07272045896794449,1.4568890531122283
14060,Koeln,50.938057,6.9569445,1400-1500,40000.0,45000.0,10.596634733096073,0.11778303565638382,-0.31608532829517366,-0.5201079746860571,-0.07529112348993587,0.4338683639515575
14064,Koenigswinter,50.676666,7.1913891,1400-1500,3000.0,2000.0,8.006367567650246,-0.4054651081081637,-0.32436741395585256,-0.23645439836082993,0.020357804515070584,-0.08109769415231116
14070,Leverkusen,51.028057,6.9944444,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.15937676957672609,-0.11614815781829646,0.00045775512027837885,0.8525239501366715
14073,Mettmann,51.251667,6.978611,1400-1500,1000.0,3000.0,6.907755278982137,1.0986122886681091,-0.1715206740406714,-0.11614815781829646,0.0344556950566555,1.2701329627087805
14077,Muelheim a. d. Ruhr,51.43111,6.8797221,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.1469066510133945,-0.11614815781829646,0.08192675940126548,0.1469066510133945
14079,Neuss,51.198612,6.6913891,1400-1500,2000.0,2000.0,7.600902459542082,0.0,-0.24726449220908364,-0.19205294451690558,-0.5230630669880104,0.24726449220908364
14088,Radevormwald,51.203335,7.355,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.048403372927659616,-0.11614815781829646,0.00658085207264686,0.048403372927659616
14091,Remscheid,51.179722,7.1941667,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.1408921918352315,-0.11614815781829646,0.0028901761903704862,0.1408921918352315
14097,Rheydt,51.165833,6.4411111,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.17338916261200943,-0.11614815781829646,0.03164283401873982,0.17338916261200943
14100,Solingen,51.171391,7.082778,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.1269751430584598,-0.11614815781829646,0.05761904871599225,0.1269751430584598
14104,Velbert,51.34,7.041389,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.17365771803938412,-0.11614815781829646,0.0344556950566555,0.17365771803938412
14105,Viersen,51.252777,6.3933334,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.12609347345819377,-0.11614815781829646,0.00045775512027837885,0.8192406540181392
14107,Wesel,51.657223,6.6172223,1400-1500,6000.0,6000.0,8.699514748210191,0.0,-0.26626683642816995,-0.31235918505943916,0.021214688116372508,0.26626683642816995
14110,Wuelfrath,51.280834,7.0330558,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.15768199627523316,-0.11614815781829646,0.0,0.15768199627523316
14113,Wuppertal-Barmen,51.271946,7.1999998,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.15608091283218406,-0.11614815781829646,0.0,0.15608091283218406
14115,Wuppertal-Cronenberg,51.205276,7.1302776,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.12141262632016736,-0.11614815781829646,0.0,0.8145598068801128
14116,Wuppertal-Elberfeld,51.256111,7.1475,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.1111603364410847,-0.11614815781829646,0.037081439889606355,0.1111603364410847
15015,Darmstadt,49.873055,8.6563892,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.062035690382096886,-0.11614815781829646,0.043328837881087344,0.062035690382096886
15027,Frankfurt,50.110832,8.6822224,1400-1500,9000.0,12000.0,9.104979856318357,0.2876820724517799,-0.047807664213610934,-0.3567606389033636,-0.13284145887742538,0.33548973666539084
15036,Fulda,50.553055,9.6750002,1400-1500,2000.0,4000.0,7.600902459542082,0.6931471805599454,-0.23212982277426675,-0.19205294451690558,-0.6634545767559332,0.9252770033342121
15043,Giessen,50.586113,8.6747227,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.007414481395553341,-0.11614815781829646,0.004097907070999621,0.7005616619554987
15055,Hanau,50.135555,8.915,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.09757283154849672,-0.11614815781829646,0.1443297681716535,0.09757283154849672
15061,Hersfeld,50.867779,9.7058334,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,0.008238068838072654,-0.11614815781829646,0.32827607105378254,0.6849091117218727
15075,Kassel,51.314445,9.4949999,1400-1500,2000.0,4000.0,7.600902459542082,0.6931471805599454,-0.14213913434930148,-0.19205294451690558,-0.38547655819229376,0.8352863149092469
15092,Marburg,50.807499,8.7722225,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.017236088235762503,-0.11614815781829646,0.1324021216255338,0.7103832687957079
15106,Offenbach,50.105556,8.7641668,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.18304818996194672,-0.11614815781829646,0.025315551658848006,0.18304818996194672
15150,Wetzlar,50.554165,8.5008335,1400-1500,4000.0,2000.0,8.294049640102028,-0.6931471805599454,1.6907397549812069,-0.2679577312155148,0.05204176689661187,-2.3838869355411525
15151,Wiesbaden,50.081665,8.2388887,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.22078131716671434,-0.11614815781829646,0.27271276075899115,0.22078131716671434
16017,Esslingen/Neckar,48.741112,9.3094444,1400-1500,10000.0,7000.0,9.210340371976184,-0.35667494393873334,-0.0736343091263938,-0.36829840128883884,-0.16214690518462482,-0.28304063481233954
16026,Goeppingen,48.703056,9.6538887,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.142594967422923,-0.11614815781829646,0.0,0.142594967422923
16033,Heilbronn,49.140278,9.2177782,1400-1500,6000.0,6000.0,8.699514748210191,0.0,-0.028032839986835922,-0.31235918505943916,0.028038541830989708,0.028032839986835922
16074,Schorndorf,48.805279,9.5249996,1400-1500,1000.0,3000.0,6.907755278982137,1.0986122886681091,-0.08329028597159138,-0.11614815781829646,0.11725777657380392,1.1819025746397005
16075,Schwaebisch Gmuend,48.801945,9.7961111,1400-1500,1000.0,1000.0,6.907755278982137,0.0,0.013449669713971768,-0.11614815781829646,0.3455743584757056,-0.013449669713971768
16076,Schwaebisch Hall,49.111389,9.7397223,1400-1500,6000.0,6000.0,8.699514748210191,0.0,-0.13760454173116976,-0.31235918505943916,-0.0905171928645484,0.13760454173116976
16081,Stuttgart,48.775555,9.1774998,1400-1500,4000.0,6000.0,8.294049640102028,0.4054651081081637,-0.23021427791041527,-0.2679577312155148,-0.32101966842957735,0.635679386018579
16085,Ulm,48.398335,9.9902782,1400-1500,9000.0,16000.0,9.104979856318357,0.5753641449035616,-0.07593807041963108,-0.3567606389033636,0.005217760939953191,0.6513022153231927
17006,Biberach,48.098057,9.7883329,1400-1500,1000.0,3000.0,6.907755278982137,1.0986122886681091,0.22731588215393428,-0.11614815781829646,0.3375154112450023,0.8712964065141748
17041,Ravensburg,47.783611,9.6149998,1400-1500,3000.0,5000.0,8.006367567650246,0.5108256237659923,0.054867341679850634,-0.23645439836082993,0.22892451898210786,0.45595828208614164
17042,Reutlingen,48.491943,9.2119446,1400-1500,3000.0,5000.0,8.006367567650246,0.5108256237659923,-0.030834585052742947,-0.23645439836082993,0.09899361729065553,0.5416602088187352
17045,Rottenburg,48.479443,8.936389,1400-1500,4000.0,3000.0,8.294049640102028,-0.2876820724517817,-0.27020257840699524,-0.2679577312155148,-0.3276654710021166,-0.017479494044786437
17061,Tuebingen,48.521946,9.0577774,1400-1500,1000.0,4000.0,6.907755278982137,1.3862943611198908,-0.09482210733058771,-0.11614815781829646,0.11769099356165387,1.4811164684504785
18005,Andernach,50.439445,7.3983335,1400-1500,2000.0,3000.0,7.600902459542082,0.4054651081081637,-0.07233580604102419,-0.19205294451690558,-0.3997265379831136,0.4778009141491879
18010,Bad Kreuznach,49.844444,7.8616667,1400-1500,2000.0,3000.0,7.600902459542082,0.4054651081081637,-0.13250624274859435,-0.19205294451690558,-0.6009780442726443,0.5379713508567581
18017,Bingen,49.968334,7.896389,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.18510461637182396,-0.11614815781829646,0.11808790490294431,0.18510461637182396
18039,Kaiserslautern,49.443611,7.77,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,0.11918249223333799,-0.11614815781829646,0.3492173910676234,0.5739646883266074
18045,Koblenz,50.360001,7.5925002,1400-1500,2000.0,1000.0,7.600902459542082,-0.6931471805599454,-0.09650461647949515,-0.19205294451690558,-0.4256983993166424,-0.5966425640804502
18051,Landau,49.196388,8.1122227,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,0.2493148438575461,-0.11614815781829646,0.2993732710275731,0.4438323367023993
18058,Mainz,50.001945,8.2716665,1400-1500,9000.0,6000.0,9.104979856318357,-0.4054651081081655,-0.2945173704066564,-0.3567606389033636,-0.3099099342872641,-0.11094773770150912
18067,Neuwied,50.42889,7.4594445,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.16413582228033818,-0.11614815781829646,0.02168976132052396,0.16413582228033818
18073,Oppenheim,49.848888,8.3561115,1400-1500,2000.0,4000.0,7.600902459542082,0.6931471805599454,-0.15976275101043136,-0.19205294451690558,-0.5921125014141873,0.8529099315703768
18076,Pirmasens,49.197224,7.6080556,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.17276194126003275,-0.11614815781829646,0.11730811432481435,0.17276194126003275
18077,Pruem,50.207779,6.4200001,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.17628924337535223,-0.11614815781829646,0.1372601596898998,0.17628924337535223
18087,Speyer,49.316113,8.436389,1400-1500,5000.0,13000.0,8.517193191416238,0.9555114450274349,-0.06478024950241812,-0.2923936145902297,-0.0973870317171448,1.020291694529853
18090,Trier,49.756668,6.6411109,1400-1500,10000.0,8000.0,9.210340371976184,-0.2231435513142106,-0.38633159038967024,-0.36829840128883884,-0.28711395092288905,0.16318803907545965
18097,Worms,49.629723,8.3616667,1400-1500,10000.0,6000.0,9.210340371976184,-0.5108256237659923,-0.28488723188139087,-0.36829840128883884,-0.38209386502679743,-0.2259383918846014
18099,Zweibruecken,49.249168,7.3630557,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.005285997576591428,-0.11614815781829646,0.0,0.005285997576591428
19011,"Saarbruecken, St. Johann",49.232777,6.9963889,1400-1500,2000.0,1000.0,7.600902459542082,-0.6931471805599454,-0.14938093211893388,-0.19205294451690558,-0.6218057042267481,-0.5437662484410115
20005,Bruchsal,49.125557,8.5974998,1400-1500,1000.0,1000.0,6.907755278982137,0.0,0.02224958184319603,-0.11614815781829646,0.3106275175086227,-0.02224958184319603
20013,Heidelberg,49.410557,8.7038889,1400-1500,5000.0,8000.0,8.517193191416238,0.4700036292457348,-0.2227569529779363,-0.2923936145902297,-0.011083882533477711,0.6927605822236711
20024,Mannheim,49.488888,8.4624996,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.16304663138730469,-0.11614815781829646,0.02725567965949399,0.16304663138730469
20031,Pforzheim,48.891109,8.6988888,1400-1500,1000.0,3000.0,6.907755278982137,1.0986122886681091,-0.07565031656153942,-0.11614815781829646,0.11725777657380392,1.1742626052296485
21003,Baden-Baden,48.761665,8.2397223,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.07042284268354915,-0.11614815781829646,0.018582748270205677,0.07042284268354915
21009,Breisach,48.031113,7.5830555,1400-1500,2000.0,3000.0,7.600902459542082,0.4054651081081637,-0.20133218385270601,-0.19205294451690558,-0.6448355662081365,0.6067972919608697
21018,Freiburg/Br.,47.99472,7.8497224,1400-1500,9000.0,6000.0,9.104979856318357,-0.4054651081081655,-0.27843554492667977,-0.3567606389033636,-0.11297107772755524,-0.12702956318148573
21035,Kehl,48.572224,7.8130555,1400-1500,17000.0,20000.0,9.740968623038354,0.16251892949777336,-0.5920210734333948,-0.42640615292189454,-0.12044231456134005,0.7545400029311682
21037,Konstanz,47.662498,9.1758337,1400-1500,1000.0,1000.0,6.907755278982137,0.0,0.12136481692839263,-0.11614815781829646,0.38040103400924674,-0.12136481692839263
21039,Lahr,48.33889,7.8741665,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.05084710767875511,-0.11614815781829646,0.0,0.05084710767875511
22006,Ansbach,49.302502,10.571667,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.1305610216280928,-0.11614815781829646,0.09663043868228026,0.8237082021880382
22009,Aschaffenburg,49.973331,9.1477776,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.07434330332516925,-0.11614815781829646,0.4060211869448369,0.07434330332516925
22016,Bamberg,49.893612,10.886111,1400-1500,5000.0,7000.0,8.517193191416238,0.33647223662121206,-0.2366279043509174,-0.2923936145902297,-0.2927844750692989,0.5731001409721295
22018,Bayreuth,49.943333,11.577778,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.013725173885962505,-0.11614815781829646,0.1211149858666758,0.7068723544459079
22024,Coburg,50.259167,10.96,1400-1500,4000.0,3000.0,8.294049640102028,-0.2876820724517817,-0.30381174416539203,-0.2679577312155148,-0.20767598418122424,0.01612967171361035
22027,Dinkelsbuehl,49.068611,10.32,1400-1500,4000.0,3000.0,8.294049640102028,-0.2876820724517817,-0.043274802268172596,-0.2679577312155148,-0.20060328183048162,-0.24440727018360908
22032,Eichstaett,48.890835,11.185,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.08991784322824925,-0.11614815781829646,0.16854907392201654,0.7830650237881946
22035,Erlangen,49.595001,11.004723,1400-1500,1000.0,1000.0,6.907755278982137,0.0,1.2832859442917943,-0.11614815781829646,0.15142268422306784,-1.2832859442917943
22039,Fuerth,49.477222,10.989722,1400-1500,2000.0,2000.0,7.600902459542082,0.0,-0.24020934330837385,-0.19205294451690558,-0.547812537232258,0.24020934330837385
22058,Hof,50.316387,11.913333,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,0.04660727039816703,-0.11614815781829646,0.10422161273245902,0.6465399101617784
22094,Nuernberg,49.450832,11.075,1400-1500,6000.0,38000.0,8.699514748210191,1.8458266904983311,-0.30136044108113014,-0.31235918505943916,-0.1021647629714772,2.1471871315794613
22109,Rothenburg o. d. Tauber,49.376945,10.179167,1400-1500,6000.0,6000.0,8.699514748210191,0.0,-0.005518758810978963,-0.31235918505943916,-0.028564194636107133,0.005518758810978963
22121,Schweinfurt,50.046665,10.233611,1400-1500,3000.0,4000.0,8.006367567650246,0.2876820724517817,0.07038874510714233,-0.23645439836082993,0.036908737139226384,0.21729332734463935
22145,Wuerzburg,49.79361,9.9308329,1400-1500,6000.0,7000.0,8.699514748210191,0.15415067982725894,-0.16912629344118724,-0.31235918505943916,-0.13391346156664896,0.3232769732684462
23004,Amberg,49.444721,11.854445,1400-1500,3000.0,4000.0,8.006367567650246,0.2876820724517817,-0.2473752185319047,-0.23645439836082993,0.1138520558911375,0.5350572909836864
23006,Augsburg,48.369446,10.8925,1400-1500,12000.0,30000.0,9.392661928770137,0.916290731874156,-0.3767804222720703,-0.3882639717580483,-0.4102364945910979,1.2930711541462263
23055,Harburg (Schwaben),48.784721,10.686944,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.13162543214948186,-0.11614815781829646,0.014978618465491875,0.8247726127094273
23063,Ingolstadt,48.764999,11.423333,1400-1500,3000.0,4000.0,8.006367567650246,0.2876820724517817,-0.19484065469199807,-0.23645439836082993,-0.2807138133656631,0.48252272714377975
23064,Kaufbeuren,47.879723,10.620277,1400-1500,1000.0,1000.0,6.907755278982137,0.0,0.29536792305857384,-0.11614815781829646,0.3435661049585427,-0.29536792305857384
23067,Kempten (Allgaeu),47.723888,10.3175,1400-1500,3000.0,4000.0,8.006367567650246,0.2876820724517817,0.06845120164005825,-0.23645439836082993,-0.05661166775782684,0.21923087081172343
23074,Landshut,48.537224,12.152223,1400-1500,9000.0,8000.0,9.104979856318357,-0.11778303565638382,-0.3443866264063782,-0.3567606389033636,-0.06450406551844795,0.22660359074999437
23076,Lauingen (Donau),48.570835,10.430278,1400-1500,2000.0,3000.0,7.600902459542082,0.4054651081081637,-0.11658374920791648,-0.19205294451690558,-0.6092343902755452,0.5220488573160802
23084,Memmingen,47.984722,10.181389,1400-1500,4000.0,5000.0,8.294049640102028,0.2231435513142106,0.042531564423681334,-0.2679577312155148,0.16017239379573628,0.18061198689052926
23092,Muenchen,48.136944,11.575277,1400-1500,7000.0,13000.0,8.85366542803745,0.6190392084062228,-0.2942478765087926,-0.32923983436436943,-0.15863108263567338,0.9132870849150154
23095,Neuburg a. d. Donau,48.734165,11.179444,1400-1500,1000.0,2000.0,6.907755278982137,0.6931471805599454,-0.02447605409350162,-0.11614815781829646,0.1090859775422708,0.717623234653447
23105,Noerdlingen,48.851665,10.49,1400-1500,4000.0,6000.0,8.294049640102028,0.4054651081081637,-0.039418127882383525,-0.2679577312155148,-0.1965305827040206,0.44488323599054724
23112,Passau,48.573891,13.460278,1400-1500,4000.0,4000.0,8.294049640102028,0.0,-0.12922515216206265,-0.2679577312155148,-0.12668057244663403,0.12922515216206265
23123,Regensburg,49.017223,12.096945,1400-1500,8000.0,22000.0,8.987196820661973,1.0116009116784799,-0.2601837190069749,-0.34386251791412403,-0.35399146991613867,1.2717846306854548
23139,Straubing,48.881668,12.569445,1400-1500,1000.0,1000.0,6.907755278982137,0.0,-0.14449280459525782,-0.11614815781829646,0.03494667861997172,0.14449280459525782
