nodesid,city_id,viabundus_name,bairoch_name,lat_v,lon_v,lat_b,lon_b,dist_km,match_method,confidence
5166,15098.0,Naumburg (Hessen),Naumburg,51.24726,9.165078,51.247223,9.1647224,0.025090716365838657,alt,0.85
5623,12091.0,Oldenburg (Oldenburg),Oldenburg,53.138916,8.214479,53.143055,8.2127781,0.47401323313965554,alt,0.85
5855,12097.0,Pattensen (Hannover),Pattensen,52.263957,9.760805,52.263889,9.7613888,0.0404431472953634,alt,0.85
5984,5037.0,Plön,Ploen,54.158142,10.417496,54.158054,10.416111,0.09070717923079982,alt,0.85
6039,3047.0,Połczyn-Zdrój,Bad Polzin,53.76584,16.092361,53.765556,16.092777,0.04177137766148213,alt,0.85
6541,11119.0,Roßlau,Rosslau,51.887729,12.25005,51.889721,12.243055,0.5286937710184898,alt,0.85
6705,12109.0,Salzgitter-Bad,Salzgitter,52.046845,10.372167,52.046665,10.371944,0.025162998573598577,alt,0.85
6872,3057.0,Sławno,Schlawe,54.362853,16.678859,54.349998,16.666666,1.6332328302136085,alt,0.85
6887,3058.0,Człuchów,Schlochau,53.665197,17.358116,53.650002,17.366667,1.7810890407457376,alt,0.85
6889,3059.0,Człopa,Schloppe,53.090696,16.122297,53.083332,16.1,1.6993712774691787,alt,0.85
6915,3060.0,Piła,Schneidemuehl,53.151219,16.735128,53.150002,16.733334,0.18062339918850873,alt,0.85
7051,11140.0,Seehausen (Wanzleben),Seehausen b. Magdeburg,52.100093,11.292705,52.100555,11.296667,0.2754571799736284,alt,0.85
7268,15131.0,Allendorf (Werra),Bad Sooden-Allendorf,51.272727,9.974409,51.279724,9.9663887,0.9573800233818887,alt,0.85
13719,4023.0,Malchow (Mecklenburg),Malchow,53.475554,12.43102,53.474998,12.423333,0.5124680787755882,alt,0.85
7374,15134.0,Steinau an der Straße,Steinau,50.312679,9.460959,50.312778,9.46,0.06898150633410548,alt,0.85
7442,3068.0,Słupsk,Stolp,54.466698,17.031335,54.46611,17.030834,0.07295996539533828,alt,0.85
8253,1078.0,Znamensk,Wehlau,54.6189723,21.2330856,54.616665,21.216667,1.08780005992995,alt,0.85
8272,11161.0,Weißenfels,Weissenfels,51.201045,11.972454,51.200554,11.97,0.1794854072153966,alt,0.85
8486,12135.0,Winsen (Luhe),Winsen,53.36415,10.207365,53.364445,10.206944,0.04308534694503925,alt,0.85
8875,3054.0,Darłowo,Ruegenwalde,54.422131,16.410991,54.422222,16.411112,0.012793229645042065,alt,0.85
10031,1041.0,Miłakowo,Liebstadt (Ostpreussen),54.010338,20.072091,54.0,20.066668,1.202924472559787,alt,0.85
12458,11047.0,Stadt Gernrode,Gernrode,51.724236,11.140928,51.724998,11.143333,0.18606567108263972,alt,0.85
10950,12004.0,Sankt Andreasberg,St. Andreasberg,51.71028,10.518629,51.708889,10.517777,0.16543800878360138,alt,0.85
4472,7077.0,Lindow (Mark),Lindow,52.971331,12.988153,52.970833,12.988055,0.05576264755690404,alt,0.85
2024,4008.0,Friedland (Vorpommern),Friedland (Mecklenburg),53.668776,13.549359,53.669167,13.55,0.060608844474366784,alt,0.85
13722,4042.0,Reuterstadt Stavenhagen,Stavenhagen,53.695455,12.908667,53.698891,12.908055,0.38418477380420607,alt,0.85
13811,7121.0,Lubsko,Sommerfeld,51.788244,14.971817,51.787777,14.971945,0.05266916087737162,alt,0.85
16372,3015.0,Złotów,Flatow,53.36265,17.03324,53.362499,17.033056,0.02076028667036857,alt,0.85
16382,3009.0,Dobra (Nowogard),Daber,53.586216,15.309738,53.586666,15.309167,0.0626441678566801,alt,0.85
16387,3034.0,Łobez,Labes,53.639187,15.621293,53.633335,15.616667,0.7186407273273278,alt,0.85
16388,3037.0,Łeba,Leba,54.757551,17.557075,54.75639,17.555555,0.161797147556037,alt,0.85
16395,3005.0,Biały Bór,Baldenburg,53.89631,16.835105,53.897499,16.834444,0.13912373780306467,alt,0.85
20203,11167.0,,Wittenberg,51.864696,12.652601,51.866943,12.645278,0.5614791052591385,spatial,1.0
255,7003.0,Angermünde,Angermuende,53.017316,14.004271,53.018055,14.004444,0.0829840059684238,spatial,0.91
568,9009.0,Berggießhübel,Berggiesshuebel,50.872748,13.944665,50.874443,13.948334,0.31906324617817655,spatial,0.8
2597,15047.0,Großenlinden,Grossenlinden,50.529596,8.647549,50.529999,8.6525002,0.3528285587741389,spatial,0.85
9679,12097.0,,Pattensen,52.261515,9.764217,52.263889,9.7613888,0.32669708336109216,spatial,1.0
4632,13097.0,Lüdinghausen,Luedinghausen,51.771713,7.444688,51.768333,7.4441667,0.3775472483432265,spatial,0.92
5093,1048.0,Młynary,Muehlhausen,54.187348,19.722401,54.166668,19.733334,2.40708025144406,spatial,0.86
6111,1058.0,Pasłęk,Pr. Holland,54.06548,19.659172,54.065277,19.656944,0.1471324910125692,spatial,0.83
6633,13127.0,Rüthen,Ruethen,51.490925,8.433014,51.49139,8.4311113,0.14151563276522314,spatial,0.86
6701,15120.0,Salmünster,Salmuenster,50.276563,9.367551,50.274723,9.3716669,0.3569495360935234,spatial,0.91
4628,13096.0,Lüdenscheid,Luedenscheid,51.215851,7.633099,51.215557,7.6333332,0.03653516707249007,spatial,0.92
4779,9085.0,Markranstädt,Markranstaedt,51.301766,12.221338,51.301109,12.22,0.11827845050467002,spatial,0.92
9265,15156.0,,Witzenhausen,51.343926,9.857182,51.341389,9.8586111,0.29905665838948375,spatial,1.0
14190,7035.0,,Dahme,51.869262,13.424746,51.869167,13.424723,0.010680913434750774,spatial,1.0
9005,12138.0,,Wolfenbuettel,52.160907,10.534499,52.162777,10.536111,0.23521722449901492,spatial,1.0
9181,5025.0,,Lauenburg (Elbe),53.370396,10.55808,53.374168,10.554167,0.49326136972745993,spatial,1.0
9305,12033.0,,Einbeck,51.81663,9.865916,51.816387,9.8658333,0.027611918630518924,spatial,1.0
9542,11094.0,,Magdeburg,52.127033,11.651974,52.12611,11.6325,1.3333444972314012,spatial,1.0
9548,11121.0,,Salzwedel,52.856301,11.153692,52.852779,11.153334,0.39236607425887104,spatial,1.0
9549,12141.0,,Wustrow,52.924062,11.120958,52.923889,11.119166,0.1216601368254054,spatial,1.0
9664,5020.0,,Itzehoe,53.92515,9.516506,53.924999,9.5163889,0.018458243453831184,spatial,1.0
9693,6001.0,,Hamburg,53.549938,9.99918,53.550556,9.9941664,0.3382668184841156,spatial,1.0
9678,12097.0,,Pattensen,52.264634,9.764538,52.263889,9.7613888,0.22976785464477972,spatial,1.0
9852,11159.0,,Wanzleben,52.05967312,11.43857099,52.060555,11.445278,0.4689034164405721,spatial,1.0
9953,2015.0,,Pasewalk,53.504993,13.990324,53.503887,13.997222,0.472481459641376,spatial,1.0
9987,10079.0,,Sondershausen,51.370437,10.869416,51.370277,10.869722,0.027708062209266825,spatial,1.0
10401,11022.0,,Calbe a. d. Saale,51.904708,11.782599,51.902779,11.774722,0.5814185481083368,spatial,1.0
10402,11022.0,,Calbe a. d. Saale,51.905754,11.784409,51.902779,11.774722,0.7423558444442091,spatial,1.0
10499,5035.0,,Bad Oldesloe,53.809948,10.377709,53.810001,10.373055,0.30562367866114865,spatial,1.0
10618,14079.0,,Neuss,51.196675,6.694815,51.198612,6.6913891,0.321518878717655,spatial,1.0
10898,13013.0,,Beverungen,51.663914,9.377825,51.662777,9.3725004,0.38840225550527,spatial,1.0
10944,9012.0,,Borna,51.126676,12.503951,51.123055,12.497222,0.6185867576247829,spatial,1.0
11519,11094.0,,Magdeburg,52.128172,11.642789,52.12611,11.6325,0.7388446043576793,spatial,1.0
11647,11163.0,,Werben (Elbe),52.871731,11.981392,52.859722,11.982223,1.336506332967508,spatial,1.0
11702,11039.0,,Erfurt,50.974384,11.046882,50.976944,11.027223,1.4055333112892916,spatial,1.0
11788,12076.0,,Lueneburg,53.247458,10.413513,53.24889,10.408611,0.362942038971264,spatial,1.0
11843,14060.0,,Koeln,50.937765,6.956243,50.938057,6.9569445,0.05891030519944199,spatial,1.0
12072,10073.0,,Saalfeld/Saale,50.64984,11.366864,50.648056,11.360833,0.4692145252566376,spatial,1.0
12005,10070.0,,Rudolstadt,50.7207,11.344181,50.721111,11.343611,0.06081724075004254,spatial,1.0
11997,11006.0,,Arneburg,52.673351,12.004384,52.675278,12.002222,0.2591545473344253,spatial,1.0
12041,4029.0,,Neustadt-Gleve,53.383544,11.583179,53.383057,11.585278,0.1493739693392889,spatial,1.0
12046,5026.0,,Luebeck,53.864913,10.693473,53.866112,10.683888,0.6424720700462033,spatial,1.0
11008,11169.0,,Wolmirstedt,52.250305,11.628027,52.250278,11.627778,0.017214524516940825,spatial,1.0
0,12048.0,Göttingen,Goettingen,51.532781,9.935188,51.532776,9.9350004,0.012988341164923506,spatial,0.9
12056,11102.0,,Nebra,51.284795,11.572691,51.288887,11.5775,0.5646963678803522,spatial,1.0
12212,4006.0,,Doemitz,53.137525,11.246522,53.141666,11.248889,0.4867749006502045,spatial,1.0
12213,4001.0,,Boizenburg,53.375986,10.718836,53.374168,10.7225,0.3161354990651856,spatial,1.0
11019,11145.0,,Stendal,52.608789,11.856682,52.605,11.859167,0.4535052578526539,spatial,1.0
11021,11145.0,,Stendal,52.603648,11.863692,52.605,11.859167,0.3405544563098297,spatial,1.0
12235,15114.0,,Rotenburg a. d. Fulda,50.996671,9.72853,50.996387,9.7244444,0.2876594288281006,spatial,1.0
12058,14079.0,,Neuss,51.198457,6.695451,51.198612,6.6913891,0.2835472473521967,spatial,1.0
11049,12095.0,,Otterndorf,53.807009,8.905797,53.807777,8.8999996,0.3901237981749963,spatial,1.0
11094,7027.0,,Brandenburg,52.415057,12.555364,52.408611,12.563334,0.8977624548600244,spatial,1.0
11120,13034.0,,Coesfeld,51.945017,7.166781,51.944721,7.1666665,0.033836489317598105,spatial,1.0
12059,14079.0,,Neuss,51.202487,6.692795,51.198612,6.6913891,0.4418751158417588,spatial,1.0
12060,14079.0,,Neuss,51.199086,6.728289,51.198612,6.6913891,2.571614555196712,spatial,1.0
12644,10078.0,,Schmoelln,50.896479,12.348515,50.892776,12.350278,0.42992071365094436,spatial,1.0
11170,13018.0,,Bocholt,51.838479,6.610741,51.837776,6.6155558,0.33991518370017254,spatial,1.0
11173,13004.0,,Anholt,51.846353,6.424295,51.846111,6.4274998,0.22178721864649273,spatial,1.0
11227,7041.0,,Fehrbellin,52.815923,12.765155,52.813332,12.763889,0.3004070145735705,spatial,1.0
12074,10014.0,,Camburg,51.054136,11.708711,51.053612,11.711389,0.1960405790792319,spatial,1.0
12073,10040.0,,Kahla,50.800615,11.590624,50.800278,11.583333,0.5137644129323858,spatial,1.0
11217,14025.0,,Duisburg-Ruhrort,51.454481,6.72929,51.452778,6.7358332,0.49134189287534413,spatial,1.0
11206,13038.0,,Dorsten,51.663964,6.965388,51.660831,6.9644446,0.3543989884578879,spatial,1.0
11207,13099.0,,Luenen,51.615064,7.52376,51.614166,7.5233335,0.10410503534944975,spatial,1.0
11208,13067.0,,Hamm,51.683584,7.814357,51.678055,7.8169446,0.6401593025802415,spatial,1.0
11218,14060.0,,Koeln,50.936771,6.963378,50.938057,6.9569445,0.4729421869928139,spatial,1.0
11238,13018.0,,Bocholt,51.838557,6.612647,51.837776,6.6155558,0.21790434074425544,spatial,1.0
11272,12110.0,,Sarstedt,52.234595,9.856595,52.234165,9.8555555,0.08542431356228886,spatial,1.0
11290,9126.0,Rötha,Roetha,51.197979,12.41003,51.197777,12.415,0.34702966563996507,spatial,0.83
11291,9126.0,,Roetha,51.198984,12.398793,51.197777,12.415,1.1372142083954477,spatial,1.0
11296,9070.0,,Leipzig,51.344147,12.369851,51.340557,12.375,0.5359712393506152,spatial,1.0
9237,13105.0,,Muenster,51.961521,7.632301,51.961666,7.6266665,0.386396965785197,spatial,1.0
11328,11161.0,,Weissenfels,51.202681,11.966501,51.200554,11.97,0.3396602844670933,spatial,1.0
11329,11096.0,,Merseburg,51.357415,12.002692,51.358055,11.992778,0.6920614085456062,spatial,1.0
11374,11011.0,,Belgern,51.484473,13.131655,51.483055,13.124166,0.542018334582224,spatial,1.0
11435,11155.0,,Torgau,51.558728,13.010101,51.558334,13.004167,0.41255988874665905,spatial,1.0
11439,11024.0,,Coswig (Anahlt),51.879848,12.452752,51.885555,12.4575,0.713379671969229,spatial,1.0
11440,11028.0,,Dessau,51.857343,12.213621,51.830833,12.241667,3.5215714105052163,spatial,1.0
11443,11001.0,,Aken,51.858351,12.044306,51.852501,12.043889,0.6511213686453837,spatial,1.0
11444,11010.0,,Barby,51.96837,11.889997,51.952499,11.869166,2.269731184486159,spatial,1.0
12413,10020.0,Eisenberg (Thüringen),Eisenberg,50.968101,11.905274,50.967499,11.901111,0.2991044843805902,spatial,0.63
11445,11071.0,,Jerichow,52.493323,12.022691,52.498333,12.024722,0.5738039083042731,spatial,1.0
11446,11150.0,,Tangermuende,52.541114,11.975653,52.540833,11.970834,0.32739459079918676,spatial,1.0
11495,11142.0,,Soemmerda,51.156719,11.109487,51.159168,11.118889,0.7099850827547478,spatial,1.0
11447,11122.0,,Sandau,52.785983,12.034698,52.789722,12.046111,0.8728687670590644,spatial,1.0
11483,4021.0,,Luebz,53.46299,12.025914,53.462776,12.026389,0.03943353211624014,spatial,1.0
11512,7086.0,,Meyenburg,53.312547,12.242717,53.314999,12.241111,0.29278108079308596,spatial,1.0
11558,9047.0,,Grimma,51.238313,12.733397,51.235279,12.726944,0.5618238163774405,spatial,1.0
11575,10013.0,,Buttstaedt,51.121726,11.416061,51.121113,11.416389,0.07190411689844514,spatial,1.0
11559,10070.0,,Rudolstadt,50.717863,11.341056,50.721111,11.343611,0.40347398265798295,spatial,1.0
11586,5012.0,,Friedrichstadt (Eider),54.372539,9.089333,54.373333,9.0877781,0.13393359155739304,spatial,1.0
11588,12002.0,,Alfeld,51.983416,9.822826,51.987221,9.8269444,0.5084814547693173,spatial,1.0
11594,11063.0,,Heiligenstadt,51.377411,10.137693,51.378334,10.137777,0.10279851566851678,spatial,1.0
11597,11115.0,,Querfurt,51.380496,11.597668,51.38028,11.601111,0.24015542847970117,spatial,1.0
19942,11094.0,,Magdeburg,52.131943,11.63686,52.12611,11.6325,0.7136243165193641,spatial,1.0
9848,11094.0,,Magdeburg,52.124755,11.630755,52.12611,11.6325,0.19207300637761307,spatial,1.0
11636,15075.0,,Kassel,51.316143,9.508501,51.314445,9.4949999,0.9571437824492229,spatial,1.0
11640,15156.0,,Witzenhausen,51.344366,9.856945,51.341389,9.8586111,0.3506733189308883,spatial,1.0
11641,15131.0,,Bad Sooden-Allendorf,51.27079,9.973638,51.279724,9.9663887,1.1140765499532197,spatial,1.0
11643,11150.0,,Tangermuende,52.539648,11.967641,52.540833,11.970834,0.25296751378490007,spatial,1.0
11652,11150.0,,Tangermuende,52.542692,11.973991,52.540833,11.970834,0.2971720607722183,spatial,1.0
11665,13066.0,,Haltern,51.732132,7.190917,51.74361,7.1869445,1.305281239227988,spatial,1.0
11669,14107.0,,Wesel,51.653904,6.608606,51.657223,6.6172223,0.6996418853394879,spatial,1.0
11691,14026.0,,Emmerich,51.829681,6.242033,51.83139,6.2424998,0.1927206834259938,spatial,1.0
11692,14026.0,,Emmerich,51.830317,6.23829,51.83139,6.2424998,0.3129231710102382,spatial,1.0
11694,14026.0,,Emmerich,51.830926,6.239053,51.83139,6.2424998,0.24240623559942925,spatial,1.0
11695,14090.0,,Rees,51.756798,6.396203,51.759445,6.396111,0.29440148315696674,spatial,1.0
11724,11022.0,,Calbe a. d. Saale,51.899422,11.782465,51.902779,11.774722,0.6492767460872519,spatial,1.0
11725,7073.0,,Lenzen,53.079724,11.462895,53.090832,11.474722,1.466126403497178,spatial,1.0
11734,11013.0,,Bernburg,51.796595,11.734265,51.794167,11.736944,0.3268540483240722,spatial,1.0
11739,11013.0,,Bernburg,51.79649,11.738007,51.794167,11.736944,0.26845153269211,spatial,1.0
11740,11013.0,,Bernburg,51.797007,11.737063,51.794167,11.736944,0.31590004938217264,spatial,1.0
11745,5041.0,,Rendsburg,54.306722,9.663119,54.306389,9.6630554,0.037257147860360336,spatial,1.0
11752,11034.0,,Eilenburg,51.461841,12.641128,51.459999,12.633333,0.5775738786006801,spatial,1.0
11755,7108.0,,Rathenow,52.602186,12.322431,52.60611,12.338611,1.1765475659475229,spatial,1.0
11757,7016.0,,Berlin-Spandau,52.535424,13.205809,52.538334,13.205277,0.3255720944946657,spatial,1.0
11759,7010.0,,Berlin,52.517186,13.404293,52.517502,13.405278,0.07534469670498802,spatial,1.0
11760,7010.0,,Berlin,52.515828,13.399801,52.517502,13.405278,0.4147240730447001,spatial,1.0
11789,12076.0,,Lueneburg,53.246835,10.414162,53.24889,10.408611,0.4343041260497506,spatial,1.0
11797,12054.0,,Harburg (Elbe),53.467175,9.984105,53.460278,9.976944,0.901594112842254,spatial,1.0
11805,13104.0,,Minden,52.289841,8.922175,52.288055,8.914444,0.5620825791004228,spatial,1.0
11811,14022.0,,Duisburg,51.43515,6.762927,51.433056,6.7652779,0.2842067631906009,spatial,1.0
11823,4039.0,,Schwaan,53.939627,12.109869,53.939445,12.1125,0.17339380112530386,spatial,1.0
11824,4037.0,,Rostock,54.084849,12.150596,54.088333,12.135834,1.0378352207937154,spatial,1.0
11825,4003.0,,Buetzow,53.847329,11.986774,53.8475,11.984445,0.15395682233262767,spatial,1.0
11832,4006.0,,Doemitz,53.143614,11.246016,53.141666,11.248889,0.2892024913958058,spatial,1.0
11833,4013.0,,Grabow,53.280017,11.562488,53.27861,11.564445,0.2034847825037449,spatial,1.0
11834,4029.0,,Neustadt-Gleve,53.382608,11.582551,53.383057,11.585278,0.18763003026434458,spatial,1.0
11838,14060.0,,Koeln,50.93682,6.956284,50.938057,6.9569445,0.14512612486791027,spatial,1.0
11840,14060.0,,Koeln,50.941721,6.956296,50.938057,6.9569445,0.4099448332138681,spatial,1.0
11841,14060.0,,Koeln,50.93746,6.960287,50.938057,6.9569445,0.24343876185486157,spatial,1.0
11842,14060.0,,Koeln,50.939174,6.956318,50.938057,6.9569445,0.13173443285674497,spatial,1.0
11856,7052.0,,Fuerstenwalde,52.354122,14.065869,52.359444,14.064445,0.599629794841423,spatial,1.0
12182,13145.0,,Vlotho,52.167771,8.861695,52.165279,8.8599997,0.3002542894452266,spatial,1.0
18414,18058.0,,Mainz,49.998383,8.272887,50.001945,8.2716665,0.4055697078215692,spatial,1.0
18926,13013.0,,Beverungen,51.6642355,9.37339179,51.662777,9.3725004,0.17344051746109304,spatial,1.0
3,12089.0,Nörten,Northeim,51.634895,9.938448,51.705555,10.000278,8.939463117664898,spatial,0.62
4,12055.0,,Hardegsen,51.6262,9.9352,51.651943,9.8249998,8.125709647692442,spatial,1.0
8,12055.0,,Hardegsen,51.6272,9.9266,51.651943,9.8249998,7.531764189900772,spatial,1.0
17,12080.0,,Hann. Muenden,51.41919,9.6528,51.417221,9.6511106,0.24831520044718847,spatial,1.0
18,12080.0,Hann. Münden,Hann. Muenden,51.417743,9.65191,51.417221,9.6511106,0.08026288884060487,spatial,0.92
12522,11160.0,,Wegeleben,51.888388,11.183513,51.884998,11.172778,0.8275923553378621,spatial,1.0
247,15002.0,Amöneburg,Amoeneburg,50.797532,8.922945,50.796944,8.9247227,0.14101521912587733,spatial,0.9
771,12011.0,,Bodenwerder,51.975394,9.515831,51.975834,9.5119448,0.2706474094298616,spatial,1.0
1035,4002.0,Brüel,Brueel,53.737933,11.714489,53.736946,11.713056,0.14466453608117827,spatial,0.83
1051,7029.0,Brüssow,Bruessow,53.399621,14.126504,53.400276,14.126111,0.07735288748608266,spatial,0.88
1082,12021.0,Bückeburg,Bueckeburg,52.260314,9.05023,52.260277,9.0502777,0.005240823176623855,spatial,0.9
10024,4044.0,,Strelitz,53.331538,13.098139,53.3325,13.092778,0.37171149227377664,spatial,1.0
1125,13031.0,Büren,Bueren,51.552509,8.559189,51.553612,8.5591669,0.12265769125590048,spatial,0.83
1153,4003.0,Bützow,Buetzow,53.848004,11.982787,53.8475,11.984445,0.12235060922103755,spatial,0.86
1256,22025.0,Creußen,Creussen,49.843796,11.622704,49.844166,11.624444,0.13137755382124452,spatial,0.75
1467,9023.0,Döbeln,Doebeln,51.122234,13.123306,51.119999,13.114722,0.648615989724679,spatial,0.86
12562,10004.0,,Arnstadt,50.831818,10.95528,50.833057,10.946389,0.6394310226999405,spatial,1.0
2648,15050.0,Grünberg,Gruenberg (Hessen),50.591398,8.960404,50.592499,8.958889,0.1625588459110406,spatial,0.89
1639,14019.0,Düsseldorf,Duesseldorf,51.225891,6.772236,51.224167,6.7800002,0.5736570910253085,spatial,0.91
1615,13044.0,Dülmen,Duelmen,51.829741,7.277479,51.828335,7.2788887,0.18392085378404868,spatial,0.86
12349,11005.0,,Arendsee,52.882776,11.491696,52.881668,11.488889,0.22506936869048133,spatial,1.0
2051,4009.0,Fürstenberg (Havel),Fuerstenberg/Havel,53.185262,13.145588,53.185276,13.144722,0.0577237589305252,spatial,0.94
2049,12044.0,Fürstenau ,Fuerstenau,52.517223,7.676925,52.516388,7.6747222,0.1756064600725426,spatial,0.9
2052,7050.0,Fürstenberg (Oder),Fuerstenberg (Oder),52.145719,14.673847,52.143333,14.664444,0.6943240495878604,spatial,0.92
2057,7052.0,Fürstenwalde,Fuerstenwalde,52.358301,14.063805,52.359444,14.064445,0.13432154084982845,spatial,0.92
2325,11048.0,Görzke,Goerzke,52.171618,12.366115,52.171944,12.374166,0.5502374393038645,spatial,0.86
17108,18020.0,,Boppard,50.23288,7.591252,50.231388,7.5905557,0.17313800787020467,spatial,1.0
2374,11050.0,Gräfenhainichen,Graefenhainichen,51.732055,12.459432,51.729168,12.455556,0.4175050548094666,spatial,0.94
2417,10031.0,Greußen,Greussen,51.228182,10.948251,51.228054,10.943889,0.3040712369928284,spatial,0.75
2423,4014.0,Grevesmühlen,Grevesmuehlen,53.864762,11.185051,53.864445,11.184722,0.0413264109110598,spatial,0.92
12568,13073.0,,Herford,52.114746,8.673271,52.115555,8.6733332,0.09005702527940958,spatial,1.0
2602,9049.0,Großenhain,Grossenhain,51.291728,13.530913,51.291943,13.530278,0.05021208010902355,spatial,0.82
2694,11055.0,Güntersberge,Guentersberge,51.643436,10.977902,51.644722,10.981112,0.26364385298028575,spatial,0.92
12576,14099.0,,Siegburg,50.79608,7.203904,50.796391,7.2049999,0.08443139405171605,spatial,1.0
2840,12057.0,Haselünne,Haseluenne,52.673601,7.486447,52.673332,7.4866667,0.03337846922782231,spatial,0.9
2920,5032.0,,Neustadt (Holstein),54.106643,10.81035,54.105556,10.816112,0.3946042730468461,spatial,1.0
10532,10013.0,Buttstädt,Buttstaedt,51.121325,11.416973,51.121113,11.416389,0.04708580065720643,spatial,0.9
3180,15069.0,Bad Homburg vor der Höhe,Bad Homburg,50.229293,8.610768,50.228333,8.6127777,0.1784152923874198,spatial,0.79
