id,cid,lat,lon,match_dist_km,city,country,closeness,betw_topo,node_idx,city_w,country_w,lat_w,lon_w,elev,transport,in_hre,in_cne,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,logMA1200,logMA1300,logMA1400,logMA1500,log_betw,closeness_z,lpop1200,lpop1500,g
8902,1621.0,55.328145,8.762129,2.480620058116162,Ribe,Denmark,0.0021422677382612,0.0,218,Ribe,Denmark,55.35,8.77,5,river north sea,False,True,1000.0,1000.0,2000.0,2000.0,3000.0,1,0,0,0,0,1,0,10.706272800427255,11.10281797476339,11.000319157481654,11.46209830528641,0.0,-1.0772163344681946,6.907755278982137,8.006367567650246,1.0986122886681091
1813,626.0,52.220592,6.895297,1.04412592348457,Enschede,Netherlands,0.0032204399502633,0.0,219,Enschede,Netherlands,52.22,6.88,42,land north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,12.162627652840186,12.641883341708986,12.594718226037559,13.00035914853914,0.0,0.46051866880446357,,6.907755278982137,
8752,2225.0,51.050307,12.134652,0.3269694264333549,Zeitz,Germany,0.0029928436344848,892.0,220,Zeitz,Germany,51.05,12.13,160,river north sea,True,True,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,11.752106330673877,12.09147180159597,11.975882810563702,12.447787641716292,6.794586580876499,0.13591113626696655,6.907755278982137,7.600902459542082,0.6931471805599454
19786,818.0,60.167539,24.952033,4.946892254657348,Helsinki,Finland,0.0005720149076288,0.0,221,Helsinki,Finland,60.13,25.0,1,baltic,False,False,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,4.156706766977979,6.1393565228103055,6.111823996839646,6.5719146173587655,0.0,-3.316777616767975,,,
10547,2167.0,50.980945,11.329398,0.6662621690444112,Weimar,Germany,0.0031103025297017,862.0,222,Weimar,Germany,50.98,11.32,208,river north sea,True,True,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,11.834137274395669,12.181581865178922,12.036625759974754,12.500351804093944,6.760414691083428,0.3034360015993434,6.907755278982137,7.600902459542082,0.6931471805599454
18126,1440.0,65.015355,25.472386,0.5285157745030714,Oulu,Finland,0.0004798855598948,0.0,223,Oulu,Finland,65.02,25.47,1,baltic,False,False,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,2.037543272116468,3.514650847957105,3.4740608332960377,3.785750226021165,0.0,-3.4481764056276663,,,
8009,2153.0,60.713025,28.732889,1.456819868182002,Vyborg,Russia,0.0006777355462739,1428.0,224,Vyborg,Russia,60.7,28.73,10,baltic,False,False,0.0,0.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,5.998273284244195,6.29035185548898,6.128736179230364,6.5851796131114355,7.264730177929867,-3.1659943515314994,,6.907755278982137,
6477,1637.0,51.195619,5.985689,1.1098013478410125,Roermond,Netherlands,0.0030825534312944,0.0,225,Roermond,Netherlands,51.2,6.0,22,river north sea,True,True,0.0,1000.0,2000.0,6000.0,7000.0,1,0,0,0,0,1,0,12.160568605889916,12.671969841883243,12.623726482585276,13.028798933715532,0.0,0.2638590588297593,6.907755278982137,8.85366542803745,1.9459101490553135
17574,1433.0,51.232106,2.917664,1.3559206988647732,Ostende,Belgium,0.0029786028808104,0.0,226,Ostende,Belgium,51.22,2.92,34,north sea,True,True,0.0,0.0,1000.0,2000.0,3000.0,0,1,0,0,0,1,0,12.17148930144451,12.74203164517789,12.703228573809065,13.078226711098687,0.0,0.11560036851174488,,8.006367567650246,
2313,738.0,51.15621,14.990651,0.6920126170346902,Goerlitz,Germany,0.002516557911437,190.0,227,Goerlitz,Germany,51.15,14.99,201,river baltic,True,True,1000.0,2000.0,5000.0,8000.0,8000.0,1,0,0,0,1,0,0,11.24718518990391,11.614174299583876,11.609785268007899,12.016088136746614,5.25227342804663,-0.5433877918046486,7.600902459542082,8.987196820661973,1.3862943611198908
7461,1886.0,54.316002,13.090474,2.601858819997626,Stralsund,Germany,0.0025599277323312,0.0,228,Stralsund,Germany,54.32,13.13,9,baltic,True,True,0.0,2000.0,12000.0,15000.0,11000.0,0,1,0,0,1,0,0,11.221684904447567,11.665461585376,11.562211410249864,12.005819864806847,0.0,-0.48153191114636723,7.600902459542082,9.305650551780507,1.7047480922384253
5165,1310.0,51.152263,11.809909,0.7355272669196778,Naumburg,Germany,0.0031391501410028,1008.0,229,Naumburg,Germany,51.15,11.8,130,river north sea,True,True,1000.0,2000.0,2000.0,1000.0,5000.0,1,0,0,0,0,1,0,11.844173034890908,12.189453901517139,12.060320363469057,12.522529558260022,6.9167150203536085,0.34457969011653433,7.600902459542082,8.517193191416238,0.916290731874156
18118,2019.0,60.450667,22.275951,1.4250568852970904,Turku,Finland,0.0005213181995999,0.0,230,Turku,Finland,60.45,22.25,1,baltic + river,False,False,0.0,0.0,1000.0,1000.0,2000.0,1,1,0,0,1,0,0,3.03564335498557,4.310018359445263,4.255216130483636,4.396061834305694,0.0,-3.3890834150615237,,7.600902459542082,
4850,1181.0,50.567664,10.415375,0.4173331821423773,Meiningen,Germany,0.0028468751866749,330.0,231,Meiningen,Germany,50.57,10.42,287,river north sea,True,True,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,11.677806060376804,12.05589320928945,11.896800410294922,12.35257913024109,5.802118375377063,-0.07227526389433184,7.600902459542082,7.600902459542082,0.0
7529,1895.0,50.610377,10.693252,2.1694750560913887,Suhl,Germany,0.0028194108149684,30.0,232,Suhl,Germany,50.62,10.72,422,land north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,11.67323603429526,12.030089072724522,11.865352729330304,12.32610253911441,3.4339872044851463,-0.11144611734969222,,7.600902459542082,
4329,1035.0,52.158439,4.490032,1.1588805708045329,Leiden,Netherlands,0.003210970257556,216.0,233,Leiden,Netherlands,52.15,4.5,-2,river north sea,True,True,2000.0,2000.0,3000.0,6000.0,14000.0,1,0,0,0,0,1,0,12.256737763449125,12.785125998961501,12.749616652206829,13.149338806532391,5.37989735354046,0.44701259084757505,7.600902459542082,9.546812608597396,1.9459101490553135
4698,1118.0,50.85125,5.690547,2.936029573194947,Maastricht,Netherlands,0.0029565724831925,6.0,234,Maastricht,Netherlands,50.87,5.72,54,river north sea,True,True,3000.0,4000.0,10000.0,7000.0,10000.0,1,0,0,0,0,1,0,12.054995256042192,12.559333409066724,12.531346925882515,12.934456675819817,1.9459101490553132,0.08417967970531363,8.294049640102028,9.210340371976184,0.916290731874156
4653,1104.0,53.24995,10.40887,0.7405085729864247,Lueneburg,Germany,0.0037610691839511,462.0,235,Lueneburg,Germany,53.25,10.42,16,river north sea,True,True,4000.0,8000.0,8000.0,5000.0,12000.0,1,0,0,0,0,1,0,12.02635075632477,12.430952878757097,12.355087441209417,12.816278263652439,6.137727054086234,1.231587044690768,8.987196820661973,9.392661928770137,0.4054651081081637
14202,261.0,51.481156,7.133099,3.881097149529923,Bochum,Germany,0.0030574450574012,8.0,236,Bochum,Germany,51.47,7.08,100,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,12.17474105730944,12.64475128301431,12.590234561873853,12.975332658923964,2.1972245773362196,0.22804842952487797,6.907755278982137,6.907755278982137,0.0
17570,1336.0,51.129463,2.751689,0.1321237817027276,Nieuwpoort,Belgium,0.0029540593979525,0.0,237,Nieuwpoort,Belgium,51.13,2.75,2,north sea + river,True,True,1000.0,2000.0,5000.0,3000.0,6000.0,1,1,0,0,0,1,0,12.143857244764312,12.712631938398923,12.681780659967927,13.054281561689914,0.0,0.08059541079471008,7.600902459542082,8.699514748210191,1.0986122886681091
17573,1546.0,50.855548,2.727131,0.7944613321879391,Poperinge,Belgium,0.0028783474053102,0.0,238,Poperinge,Belgium,50.85,2.72,1,land north sea,True,True,2000.0,2000.0,2000.0,1000.0,4000.0,0,0,1,0,0,1,0,12.084900225556728,12.66220142727147,12.62840639090297,12.999254360432495,0.0,-0.027388248918975615,7.600902459542082,8.294049640102028,0.6931471805599454
17578,714.0,50.771503,3.882894,0.9220120370786868,Geraardsbergen,Belgium,0.0027627873573202,0.0,239,Geraardsbergen,Belgium,50.77,3.87,32,river north sea,True,True,1000.0,2000.0,4000.0,3000.0,5000.0,1,0,0,0,0,1,0,11.993457076103027,12.567097005371986,12.534719183640133,12.911054413655032,0.0,-0.19220489768430787,7.600902459542082,8.517193191416238,0.916290731874156
17612,2086.0,51.072294,2.662111,0.6073653412158846,Veurne,Belgium,0.0029391911348867,0.0,240,Veurne,Belgium,51.07,2.67,3,land north sea,True,True,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,12.138048815494317,12.710386837253163,12.67664408594347,13.051630852073787,0.0,0.05938966249250648,6.907755278982137,7.600902459542082,0.6931471805599454
17622,588.0,51.037632,2.377102,1.4621435792054944,Dunkerque,France,0.0028990137724151,0.0,241,Dunkerque,France,51.05,2.37,2,north sea,False,True,3000.0,3000.0,4000.0,3000.0,7000.0,0,1,0,0,0,1,0,12.096237204256733,12.67314768123497,12.639112122453973,13.00975754275992,0.0,0.002087001633693151,8.006367567650246,8.85366542803745,0.8472978603872043
17630,489.0,50.765278,3.006602,1.0786634940891684,Comines,France,0.0028383718310051,0.0,242,Comines,France,50.77,3.02,11,river north sea,False,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,12.066881694635793,12.645231792121585,12.609657243834768,12.982350466585112,0.0,-0.08440311092393331,6.907755278982137,6.907755278982137,0.0
