cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop900,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l800,l1000,l1200,l1300,l1400,l1500,elev_z
576,Dreux,France,48.73,1.37,75,land north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,8000.0,0,0,1,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.987196820661973,-0.541534389048959
582,Dueren,Germany,50.8,6.5,125,river north sea,True,True,1000.0,1000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.294828378796808
583,Duesseldorf,Germany,51.2,6.78,37,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,2000.0,2000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,-0.7290309568405938
584,Duisburg,Germany,51.42,6.77,33,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.7487674376607658
585,Dunafoeldvar,Hungary,46.8,18.92,114,river black sea,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.3491037010522813
588,Dunkerque,France,51.05,2.37,2,north sea,False,True,1000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,7000.0,0,1,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.85366542803745,-0.9017251640170995
592,Ebersbach,Germany,51.0,14.58,382,river north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,,,,,,,0.973240513899248
593,Eboli,Italy,40.62,15.05,145,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.19614597469594763
595,Edam,Netherlands,52.55,5.03,1,north sea,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,4000.0,0,1,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,-0.9066592842221425
596,Ede,Netherlands,52.03,5.67,30,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.7635697982758949
599,Eeklo,Belgium,51.18,3.57,6,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,3000.0,2000.0,2000.0,0,0,1,0,0,1,0,,,6.907755278982137,8.006367567650246,7.600902459542082,7.600902459542082,-0.8819886831969274
600,Eger,Hungary,47.9,20.37,185,river black sea,False,True,0.0,0.0,1000.0,2000.0,3000.0,4000.0,3000.0,1000.0,1,0,0,0,0,0,0,,6.907755278982137,8.006367567650246,8.294049640102028,8.006367567650246,6.907755278982137,0.0012188335057731464
601,Eichstaett,Germany,48.9,11.22,393,river black sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.0275158361547212
602,Eilenburg,Germany,51.45,12.62,106,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.3885766626926254
603,Einbeck,Germany,51.82,9.87,112,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,3000.0,7000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,8.006367567650246,8.85366542803745,-0.35897194146236727
604,Eindhoven,Netherlands,51.43,5.47,17,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8277133609414542
605,Eisenach,Germany,50.98,10.32,215,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,4000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,0.14924243965706374
606,Eisenstadt,Austria,47.85,16.53,182,river black sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.013583527109355913
607,Eisleben,Germany,51.52,11.53,114,river north sea,True,True,0.0,0.0,1000.0,2000.0,2000.0,4000.0,4000.0,9000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.294049640102028,8.294049640102028,9.104979856318357,-0.3491037010522813
610,Elberfeld,Germany,51.27,7.13,210,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.12457183863184863
611,Elbeuf,France,49.28,1.0,2,river north sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.9017251640170995
612,Elblag,Poland,54.17,19.42,10,baltic + river,False,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,5000.0,10000.0,1,1,0,0,1,0,0,,6.907755278982137,7.600902459542082,8.006367567650246,8.517193191416238,9.210340371976184,-0.8622522023767553
620,Emden,Germany,53.37,7.2,2,north sea + river,True,True,1000.0,1000.0,2000.0,2000.0,2000.0,3000.0,2000.0,5000.0,1,1,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.517193191416238,-0.9017251640170995
621,Emmerich,Germany,51.83,6.27,17,river north sea,True,True,1000.0,1000.0,2000.0,2000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,-0.8277133609414542
623,Enghien,Belgium,50.7,4.03,104,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,5000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.517193191416238,-0.39844490310271147
624,Enkhuizen,Netherlands,52.7,5.28,1,north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,4000.0,0,1,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,8.294049640102028,-0.9066592842221425
625,Enna,Italy,37.57,14.28,804,land mediterranean,False,True,2000.0,3000.0,4000.0,5000.0,7000.0,9000.0,12000.0,10000.0,0,0,1,0,0,0,1,7.600902459542082,8.294049640102028,8.85366542803745,9.104979856318357,9.392661928770137,9.210340371976184,3.0554392404274022
626,Enschede,Netherlands,52.22,6.88,42,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.7043603558153787
627,Epernay,France,49.05,3.95,68,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.5760732304842602
628,Epinal,France,48.18,6.45,315,river north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.6426544601613657
629,Erfurt,Germany,50.97,11.02,194,river north sea,True,True,1000.0,2000.0,4000.0,8000.0,15000.0,16000.0,11000.0,19000.0,1,0,0,0,0,1,0,6.907755278982137,8.294049640102028,9.615805480084347,9.680344001221918,9.305650551780507,9.852194258148577,0.045625915351160326
630,Erlangen,Germany,49.6,11.02,279,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.465026132779817
631,Eschweiler,Germany,50.82,6.27,135,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.24548717674637785
633,Essen,Germany,51.47,7.02,116,land north sea,True,True,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,3000.0,3000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,6.907755278982137,8.006367567650246,8.006367567650246,-0.33923546064219523
634,Esslingen,Germany,48.75,9.32,241,river north sea,True,True,1000.0,1000.0,2000.0,3000.0,4000.0,5000.0,10000.0,7000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.294049640102028,8.517193191416238,9.210340371976184,8.85366542803745,0.27752956498818226
635,Este,Italy,45.22,11.67,15,river mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,3000.0,1,0,0,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,8.006367567650246,-0.8375816013515403
638,Esztergom,Hungary,47.8,18.75,105,river black sea,False,True,3000.0,4000.0,6000.0,5000.0,4000.0,3000.0,2000.0,1000.0,1,0,0,0,0,0,0,8.006367567650246,8.699514748210191,8.294049640102028,8.006367567650246,7.600902459542082,6.907755278982137,-0.39351078289766844
639,Etampes,France,48.43,2.15,66,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.5859414708943462
640,Eu,France,50.05,1.42,2,river north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.9017251640170995
641,Eupen,Belgium,50.63,6.03,298,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.5587744166756343
643,Evergem,Belgium,51.12,3.7,7,land north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8770545629918843
645,Evreux,France,49.02,1.15,117,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.006367567650246,-0.3343013404371522
647,Faenza,Italy,44.28,11.88,35,river mediterranean,False,True,3000.0,3000.0,5000.0,6000.0,9000.0,12000.0,10000.0,11000.0,1,0,0,0,0,0,1,8.006367567650246,8.517193191416238,9.104979856318357,9.392661928770137,9.210340371976184,9.305650551780507,-0.7388991972506798
648,Falaise,France,48.9,-0.2,154,land north sea,False,True,0.0,1000.0,1000.0,2000.0,2000.0,2000.0,3000.0,3000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,-0.15173889285056047
650,Fano,Italy,43.83,13.02,12,med,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.8523839619666692
652,Fasano,Italy,40.83,17.37,111,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.3639060616674103
653,Favara,Italy,37.4,13.67,338,land mediterranean,False,True,0.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.7561392248773552
654,Fecamp,France,49.75,0.37,1,north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.9066592842221425
657,Ferentino,Italy,41.68,13.25,395,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,1.0373840765648072
658,Ferrara,Italy,44.83,11.58,9,river mediterranean,False,True,1000.0,2000.0,3000.0,6000.0,12000.0,17000.0,11000.0,19000.0,1,0,0,0,0,0,1,6.907755278982137,8.006367567650246,9.392661928770137,9.740968623038354,9.305650551780507,9.852194258148577,-0.8671863225817983
660,Figeac,France,44.53,2.03,170,river north sea,False,True,0.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.07279296956987215
663,Firenze,Italy,43.77,11.25,50,river mediterranean,False,True,3000.0,5000.0,7000.0,10000.0,15000.0,65000.0,55000.0,55000.0,1,0,0,0,0,0,1,8.006367567650246,8.85366542803745,9.615805480084347,11.082142548877775,10.915088464214607,10.915088464214607,-0.6648873941750345
664,Flensburg,Germany,54.78,9.43,26,baltic,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,2000.0,3000.0,0,1,0,0,1,0,0,,,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,-0.783306279096067
666,Foggia,Italy,41.45,15.57,64,land mediterranean,False,True,0.0,0.0,1000.0,2000.0,3000.0,4000.0,3000.0,4000.0,0,0,1,0,0,0,1,,6.907755278982137,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.5958097113044323
667,Foligno,Italy,42.95,12.7,234,river mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,0.24299072355288112
668,Fondi,Italy,41.35,13.42,8,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.8721204427868413
669,Fontainebleau,France,48.4,2.7,42,land north sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,1,0,,,,,,6.907755278982137,-0.7043603558153787
670,Fontenay le Comte,France,46.47,-0.8,2,land north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,2000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,7.600902459542082,-0.9017251640170995
671,Forli,Italy,44.22,12.05,29,land mediterranean,False,True,3000.0,4000.0,5000.0,7000.0,10000.0,14000.0,12000.0,11000.0,0,0,1,0,0,0,1,8.006367567650246,8.517193191416238,9.210340371976184,9.546812608597396,9.392661928770137,9.305650551780507,-0.7685039184809379
672,Fossano,Italy,44.55,7.72,357,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,7000.0,0,0,1,0,0,0,1,,,,6.907755278982137,6.907755278982137,8.85366542803745,0.8498875087731725
673,Fossombrone,Italy,43.7,12.8,118,river mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.3293672202321092
674,Fougeres,France,48.35,-1.2,62,land north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,2000.0,4000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,-0.6056779517145183
676,Francavilla,Italy,40.32,17.58,140,med,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.22081657572116273
677,Franeker,Netherlands,53.18,5.53,4,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8918569236070134
678,Frankenberg,Germany,50.9,13.02,262,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.38114608929408567
679,Frankenthal,Germany,50.1,8.67,96,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,12000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,9.392661928770137,-0.4379178647430556
680,Frankfurt am Main,Germany,50.1,8.67,119,river north sea,True,True,2000.0,2000.0,3000.0,3000.0,4000.0,13000.0,9000.0,12000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,9.472704636443673,9.104979856318357,9.392661928770137,-0.32443310002706616
681,Frankfurt am Oder,Germany,52.33,14.55,23,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,5000.0,3000.0,11000.0,1,0,0,0,0,1,0,,,6.907755278982137,8.517193191416238,8.006367567650246,9.305650551780507,-0.798108639711196
682,Freiberg,Germany,50.9,13.33,348,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,6000.0,4000.0,8000.0,0,0,1,0,0,1,0,,,6.907755278982137,8.699514748210191,8.294049640102028,8.987196820661973,0.8054804269277853
683,Freiburg,Germany,47.98,7.85,273,river north sea,True,True,0.0,0.0,1000.0,3000.0,8000.0,10000.0,9000.0,6000.0,1,0,0,0,0,1,0,,6.907755278982137,8.987196820661973,9.210340371976184,9.104979856318357,8.699514748210191,0.4354214115495589
684,Fribourg,Switzerland,46.8,7.15,610,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,5000.0,5000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,8.517193191416238,8.517193191416238,2.0982199206490564
686,Frosinone,Italy,41.63,13.32,291,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,0.5242355752403333
690,Fuerth,Germany,49.47,10.98,304,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,0.5883791379058925
691,Fulda,Germany,50.55,9.68,261,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,0.37621196908904264
693,Gaeta,Italy,41.2,13.58,1,med,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,4000.0,7000.0,0,1,0,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.294049640102028,8.85366542803745,-0.9066592842221425
695,Gaillac,France,43.9,1.88,105,river north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.39351078289766844
698,Gallipoli,Italy,40.05,17.97,1,med,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.9066592842221425
701,Gangi,Italy,37.68,14.17,1011,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,7.600902459542082,6.907755278982137,7.600902459542082,4.076802122871308
702,Gap,France,44.57,6.08,630,land mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,0,0,1,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,2.196902324749917
704,Gdansk,Poland,54.38,18.67,15,baltic,False,True,0.0,0.0,1000.0,2000.0,5000.0,9000.0,20000.0,30000.0,0,1,0,0,1,0,0,,6.907755278982137,8.517193191416238,9.104979856318357,9.903487552536127,10.308952660644293,-0.8375816013515403
705,Gdynia,Poland,54.5,18.55,5,baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,,,,,,,-0.8869228034019704
706,Gela,Italy,37.07,14.25,46,med,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.6846238749952066
708,Gelsenkirchen,Germany,51.52,7.1,48,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,,-0.6747556345851206
709,Geneve,Switzerland,46.2,6.15,406,river mediterranean,True,True,1000.0,1000.0,1000.0,2000.0,3000.0,4000.0,8000.0,12000.0,1,0,0,0,0,0,1,6.907755278982137,6.907755278982137,8.006367567650246,8.294049640102028,8.987196820661973,9.392661928770137,1.0916593988202805
710,Genova,Italy,44.42,8.95,105,med,False,True,7000.0,7000.0,11000.0,18000.0,29000.0,85000.0,55000.0,58000.0,0,1,0,0,0,0,1,8.85366542803745,9.305650551780507,10.275051108968611,11.350406535472453,10.915088464214607,10.968198289528557,-0.39351078289766844
711,Gent,Belgium,51.05,3.72,4,river north sea,True,True,2000.0,3000.0,5000.0,8000.0,25000.0,64000.0,64000.0,45000.0,1,0,0,0,0,1,0,7.600902459542082,8.517193191416238,10.126631103850338,11.06663836234181,11.06663836234181,10.714417768752456,-0.8918569236070134
712,Gentilly,France,48.82,2.35,42,land north sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.7043603558153787
713,Gera,Germany,50.7,12.18,194,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.045625915351160326
714,Geraardsbergen,Belgium,50.77,3.87,32,river north sea,True,True,0.0,0.0,0.0,1000.0,2000.0,4000.0,3000.0,5000.0,1,0,0,0,0,1,0,,,7.600902459542082,8.294049640102028,8.006367567650246,8.517193191416238,-0.7537015578658088
