cid,city,year,lpop,has_staple,has_fair,ever_staple,ever_fair,staple_year,fair_year,on_river,on_coast
1652,Rothenburg ob der Tauber,1300,8.517193191416238,0,0,0,0,,,1,0
1652,Rothenburg ob der Tauber,1400,8.699514748210191,0,0,0,0,,,1,0
1652,Rothenburg ob der Tauber,1500,8.699514748210191,0,0,0,0,,,1,0
1655,Rotterdam,1200,6.907755278982137,0,0,0,1,,1340.0,1,1
1655,Rotterdam,1300,6.907755278982137,0,0,0,1,,1340.0,1,1
1655,Rotterdam,1400,7.600902459542082,0,1,0,1,,1340.0,1,1
1655,Rotterdam,1500,8.517193191416238,0,1,0,1,,1340.0,1,1
1656,Roubaix,1200,6.907755278982137,0,0,0,0,,,0,0
1656,Roubaix,1300,7.600902459542082,0,0,0,0,,,0,0
1656,Roubaix,1400,6.907755278982137,0,0,0,0,,,0,0
1656,Roubaix,1500,7.600902459542082,0,0,0,0,,,0,0
1663,Ruda Slaska,1200,6.907755278982137,0,0,0,0,,,0,0
1663,Ruda Slaska,1300,6.907755278982137,0,0,0,0,,,0,0
1663,Ruda Slaska,1400,6.907755278982137,0,0,0,0,,,0,0
1663,Ruda Slaska,1500,6.907755278982137,0,0,0,0,,,0,0
1665,Ruiselede,1200,6.907755278982137,0,0,0,0,,,0,0
1665,Ruiselede,1300,7.600902459542082,0,0,0,0,,,0,0
1665,Ruiselede,1400,6.907755278982137,0,0,0,0,,,0,0
1665,Ruiselede,1500,7.600902459542082,0,0,0,0,,,0,0
1672,Rzeszow,1500,6.907755278982137,0,0,0,0,,,1,0
1692,Salzgitter,1300,6.907755278982137,0,0,0,0,,,0,0
1692,Salzgitter,1400,6.907755278982137,0,0,0,0,,,0,0
1692,Salzgitter,1500,6.907755278982137,0,0,0,0,,,0,0
1693,Salzwedel,1200,8.006367567650246,0,0,0,1,,1360.0,1,0
1693,Salzwedel,1300,8.006367567650246,0,0,0,1,,1360.0,1,0
1693,Salzwedel,1400,7.600902459542082,0,1,0,1,,1360.0,1,0
1693,Salzwedel,1500,8.517193191416238,0,1,0,1,,1360.0,1,0
1710,Sandomierz,1200,7.600902459542082,0,0,1,0,1565.0,,1,0
1710,Sandomierz,1300,8.006367567650246,0,0,1,0,1565.0,,1,0
1710,Sandomierz,1400,7.600902459542082,0,0,1,0,1565.0,,1,0
1710,Sandomierz,1500,8.006367567650246,0,0,1,0,1565.0,,1,0
1733,Schaarbeek,1200,6.907755278982137,0,0,0,0,,,0,0
1733,Schaarbeek,1300,6.907755278982137,0,0,0,0,,,0,0
1733,Schaarbeek,1400,6.907755278982137,0,0,0,0,,,0,0
1735,Schiedam,1200,6.907755278982137,0,0,0,0,,,1,1
1735,Schiedam,1300,6.907755278982137,0,0,0,0,,,1,1
1735,Schiedam,1400,7.600902459542082,0,0,0,0,,,1,1
1735,Schiedam,1500,8.294049640102028,0,0,0,0,,,1,1
1736,Schleswig,1200,7.600902459542082,0,0,0,1,,1550.0,0,1
1736,Schleswig,1300,8.006367567650246,0,0,0,1,,1550.0,0,1
1736,Schleswig,1400,7.600902459542082,0,0,0,1,,1550.0,0,1
1736,Schleswig,1500,7.600902459542082,0,0,0,1,,1550.0,0,1
1737,Schmalkalden,1200,7.600902459542082,0,0,0,0,,,0,0
1737,Schmalkalden,1300,7.600902459542082,0,0,0,0,,,0,0
1737,Schmalkalden,1400,6.907755278982137,0,0,0,0,,,0,0
1737,Schmalkalden,1500,6.907755278982137,0,0,0,0,,,0,0
1738,Schneeberg,1400,6.907755278982137,0,0,0,0,,,0,0
1738,Schneeberg,1500,7.600902459542082,0,0,0,0,,,0,0
1740,Schwabach,1200,6.907755278982137,0,0,0,0,,,0,0
1740,Schwabach,1300,7.600902459542082,0,0,0,0,,,0,0
1740,Schwabach,1400,6.907755278982137,0,0,0,0,,,0,0
1740,Schwabach,1500,7.600902459542082,0,0,0,0,,,0,0
1744,Schweinfurt,1200,6.907755278982137,0,0,0,0,,,1,0
1744,Schweinfurt,1300,7.600902459542082,0,0,0,0,,,1,0
1744,Schweinfurt,1400,8.006367567650246,0,0,0,0,,,1,0
1744,Schweinfurt,1500,8.294049640102028,0,0,0,0,,,1,0
1745,Schwerin,1200,7.600902459542082,0,1,0,1,,1171.0,1,0
1745,Schwerin,1300,7.600902459542082,0,1,0,1,,1171.0,1,0
1745,Schwerin,1400,6.907755278982137,0,1,0,1,,1171.0,1,0
1745,Schwerin,1500,8.006367567650246,0,1,0,1,,1171.0,1,0
1751,Sedan,1400,6.907755278982137,0,0,0,0,,,1,0
1751,Sedan,1500,7.600902459542082,0,0,0,0,,,1,0
1788,Siegen,1200,6.907755278982137,0,0,0,0,,,0,0
1788,Siegen,1300,7.600902459542082,0,0,0,0,,,0,0
1788,Siegen,1400,7.600902459542082,0,0,0,0,,,0,0
1788,Siegen,1500,8.006367567650246,0,0,0,0,,,0,0
1806,Slupsk,1200,7.600902459542082,0,0,0,0,,,1,0
1806,Slupsk,1300,7.600902459542082,0,0,0,0,,,1,0
1806,Slupsk,1400,6.907755278982137,0,0,0,0,,,1,0
1806,Slupsk,1500,8.294049640102028,0,0,0,0,,,1,0
1809,Sneek,1200,6.907755278982137,0,0,1,1,1517.0,1456.0,1,0
1809,Sneek,1300,7.600902459542082,0,0,1,1,1517.0,1456.0,1,0
1809,Sneek,1400,7.600902459542082,0,0,1,1,1517.0,1456.0,1,0
1809,Sneek,1500,8.006367567650246,0,1,1,1,1517.0,1456.0,1,0
1811,Soest,1200,9.392661928770137,0,1,0,1,,1100.0,0,0
1811,Soest,1300,9.392661928770137,0,1,0,1,,1100.0,0,0
1811,Soest,1400,8.987196820661973,0,1,0,1,,1100.0,0,0
1811,Soest,1500,9.210340371976184,0,1,0,1,,1100.0,0,0
1813,Soignies,1200,6.907755278982137,0,0,0,0,,,0,0
1813,Soignies,1300,7.600902459542082,0,0,0,0,,,0,0
1813,Soignies,1400,6.907755278982137,0,0,0,0,,,0,0
1813,Soignies,1500,6.907755278982137,0,0,0,0,,,0,0
1817,Solingen,1200,6.907755278982137,0,0,0,0,,,0,0
1817,Solingen,1300,7.600902459542082,0,0,0,0,,,0,0
1817,Solingen,1400,6.907755278982137,0,0,0,0,,,0,0
1817,Solingen,1500,6.907755278982137,0,0,0,0,,,0,0
1819,Sollies Pont,1500,6.907755278982137,0,0,0,0,,,0,0
1828,Sosnowiec,1200,6.907755278982137,0,0,0,0,,,1,0
1828,Sosnowiec,1300,6.907755278982137,0,0,0,0,,,1,0
1828,Sosnowiec,1400,6.907755278982137,0,0,0,0,,,1,0
1828,Sosnowiec,1500,6.907755278982137,0,0,0,0,,,1,0
1834,Spandau,1200,6.907755278982137,0,0,1,0,1450.0,,1,0
1834,Spandau,1300,6.907755278982137,0,0,1,0,1450.0,,1,0
1834,Spandau,1400,6.907755278982137,0,0,1,0,1450.0,,1,0
1834,Spandau,1500,6.907755278982137,1,0,1,0,1450.0,,1,0
1836,Speyer,1200,8.85366542803745,0,0,0,0,,,1,0
1836,Speyer,1300,9.104979856318357,0,0,0,0,,,1,0
1836,Speyer,1400,8.517193191416238,0,0,0,0,,,1,0
1836,Speyer,1500,9.472704636443673,0,0,0,0,,,1,0
1841,St Amand les Eaux,1200,7.600902459542082,0,0,0,0,,,1,0
1841,St Amand les Eaux,1300,8.006367567650246,0,0,0,0,,,1,0
1841,St Amand les Eaux,1400,7.600902459542082,0,0,0,0,,,1,0
1841,St Amand les Eaux,1500,8.006367567650246,0,0,0,0,,,1,0
1861,St Omer,1200,9.210340371976184,0,0,0,0,,,1,0
1861,St Omer,1300,9.305650551780507,0,0,0,0,,,1,0
1861,St Omer,1400,8.85366542803745,0,0,0,0,,,1,0
1861,St Omer,1500,9.305650551780507,0,0,0,0,,,1,0
1866,St-Niklaas,1200,6.907755278982137,0,0,0,0,,,0,0
1866,St-Niklaas,1300,6.907755278982137,0,0,0,0,,,0,0
1866,St-Niklaas,1500,6.907755278982137,0,0,0,0,,,0,0
1867,St-Truiden,1200,8.006367567650246,0,0,0,0,,,0,0
1867,St-Truiden,1300,8.517193191416238,0,0,0,0,,,0,0
1867,St-Truiden,1400,8.294049640102028,0,0,0,0,,,0,0
1867,St-Truiden,1500,8.294049640102028,0,0,0,0,,,0,0
1868,Stade,1200,7.600902459542082,0,1,1,1,1259.0,1038.0,1,1
1868,Stade,1300,7.600902459542082,1,1,1,1,1259.0,1038.0,1,1
1868,Stade,1400,6.907755278982137,1,1,1,1,1259.0,1038.0,1,1
1868,Stade,1500,7.600902459542082,1,1,1,1,1259.0,1038.0,1,1
1872,Stargard Szczecinski,1200,6.907755278982137,0,0,0,0,,,0,0
1872,Stargard Szczecinski,1300,7.600902459542082,0,0,0,0,,,0,0
1872,Stargard Szczecinski,1400,6.907755278982137,0,0,0,0,,,0,0
1872,Stargard Szczecinski,1500,8.294049640102028,0,0,0,0,,,0,0
1878,Stendal,1200,6.907755278982137,0,0,1,1,1547.0,1563.0,1,0
1878,Stendal,1300,7.600902459542082,0,0,1,1,1547.0,1563.0,1,0
1878,Stendal,1400,8.699514748210191,0,0,1,1,1547.0,1563.0,1,0
1878,Stendal,1500,8.699514748210191,0,0,1,1,1547.0,1563.0,1,0
1886,Stralsund,1200,7.600902459542082,0,0,1,0,1446.0,,0,1
1886,Stralsund,1300,9.392661928770137,0,0,1,0,1446.0,,0,1
1886,Stralsund,1400,9.615805480084347,0,0,1,0,1446.0,,0,1
1886,Stralsund,1500,9.305650551780507,1,0,1,0,1446.0,,0,1
1895,Suhl,1300,6.907755278982137,0,0,0,1,,1544.0,0,0
1895,Suhl,1400,6.907755278982137,0,0,0,1,,1544.0,0,0
1895,Suhl,1500,7.600902459542082,0,0,0,1,,1544.0,0,0
1896,Sulechow,1300,6.907755278982137,0,0,0,0,,,0,0
1896,Sulechow,1400,6.907755278982137,0,0,0,0,,,0,0
1896,Sulechow,1500,6.907755278982137,0,0,0,0,,,0,0
1902,Svendborg,1200,6.907755278982137,0,0,0,1,,1600.0,0,1
1902,Svendborg,1300,6.907755278982137,0,0,0,1,,1600.0,0,1
1902,Svendborg,1400,6.907755278982137,0,0,0,1,,1600.0,0,1
1902,Svendborg,1500,6.907755278982137,0,0,0,1,,1600.0,0,1
1906,Swidnik,1400,6.907755278982137,0,0,0,0,,,0,0
1906,Swidnik,1500,7.600902459542082,0,0,0,0,,,0,0
1911,Szczecin,1200,8.294049640102028,0,0,1,0,1283.0,,1,0
1911,Szczecin,1300,8.699514748210191,1,0,1,0,1283.0,,1,0
1911,Szczecin,1400,8.294049640102028,1,0,1,0,1283.0,,1,0
1911,Szczecin,1500,9.104979856318357,1,0,1,0,1283.0,,1,0
1931,Tarnow,1200,6.907755278982137,0,0,1,0,1565.0,,0,0
1931,Tarnow,1300,6.907755278982137,0,0,1,0,1565.0,,0,0
1931,Tarnow,1400,6.907755278982137,0,0,1,0,1565.0,,0,0
1931,Tarnow,1500,6.907755278982137,0,0,1,0,1565.0,,0,0
1941,Temse,1200,7.600902459542082,0,0,0,0,,,1,0
1941,Temse,1300,7.600902459542082,0,0,0,0,,,1,0
1941,Temse,1400,6.907755278982137,0,0,0,0,,,1,0
1941,Temse,1500,7.600902459542082,0,0,0,0,,,1,0
1952,Tiel,1200,8.006367567650246,0,0,0,1,,1447.0,1,0
1952,Tiel,1300,8.006367567650246,0,0,0,1,,1447.0,1,0
1952,Tiel,1400,7.600902459542082,0,0,0,1,,1447.0,1,0
1952,Tiel,1500,8.006367567650246,0,1,0,1,,1447.0,1,0
1953,Tielt,1200,6.907755278982137,0,0,0,0,,,0,0
1953,Tielt,1300,6.907755278982137,0,0,0,0,,,0,0
1953,Tielt,1400,6.907755278982137,0,0,0,0,,,0,0
1953,Tielt,1500,6.907755278982137,0,0,0,0,,,0,0
1954,Tienen,1200,8.294049640102028,0,0,1,0,1460.0,,0,0
1954,Tienen,1300,8.517193191416238,0,0,1,0,1460.0,,0,0
1954,Tienen,1400,8.006367567650246,0,0,1,0,1460.0,,0,0
1954,Tienen,1500,9.104979856318357,1,0,1,0,1460.0,,0,0
1955,Tilburg,1200,6.907755278982137,0,0,0,0,,,0,0
1955,Tilburg,1300,6.907755278982137,0,0,0,0,,,0,0
1955,Tilburg,1400,6.907755278982137,0,0,0,0,,,0,0
1955,Tilburg,1500,7.600902459542082,0,0,0,0,,,0,0
1964,Toenning,1200,6.907755278982137,0,0,0,0,,,0,1
1964,Toenning,1300,6.907755278982137,0,0,0,0,,,0,1
1964,Toenning,1400,6.907755278982137,0,0,0,0,,,0,1
1964,Toenning,1500,7.600902459542082,0,0,0,0,,,0,1
1971,Tongeren,1200,8.294049640102028,0,0,0,0,,,1,0
1971,Tongeren,1300,8.517193191416238,0,0,0,0,,,1,0
1971,Tongeren,1400,8.006367567650246,0,0,0,0,,,1,0
1971,Tongeren,1500,8.987196820661973,0,0,0,0,,,1,0
1974,Torgau,1200,7.600902459542082,0,0,0,0,,,1,0
1974,Torgau,1300,6.907755278982137,0,0,0,0,,,1,0
1974,Torgau,1400,7.600902459542082,0,0,0,0,,,1,0
1974,Torgau,1500,8.006367567650246,0,0,0,0,,,1,0
1975,Torhout,1200,7.600902459542082,0,0,0,0,,,0,0
1975,Torhout,1300,7.600902459542082,0,0,0,0,,,0,0
1975,Torhout,1400,6.907755278982137,0,0,0,0,,,0,0
1975,Torhout,1500,6.907755278982137,0,0,0,0,,,0,0
1986,Torun,1200,6.907755278982137,0,0,1,0,1403.0,,1,0
1986,Torun,1300,7.600902459542082,0,0,1,0,1403.0,,1,0
1986,Torun,1400,8.006367567650246,0,0,1,0,1403.0,,1,0
1986,Torun,1500,9.305650551780507,1,0,1,0,1403.0,,1,0
1992,Tourcoing,1200,7.600902459542082,0,0,0,0,,,1,0
1992,Tourcoing,1300,8.006367567650246,0,0,0,0,,,1,0
1992,Tourcoing,1400,7.600902459542082,0,0,0,0,,,1,0
1992,Tourcoing,1500,8.294049640102028,0,0,0,0,,,1,0
1993,Tournai,1200,9.740968623038354,0,0,0,0,,,1,0
1993,Tournai,1300,9.903487552536127,0,0,0,0,,,1,0
1993,Tournai,1400,10.596634733096073,0,0,0,0,,,1,0
1993,Tournai,1500,10.46310334047155,0,0,0,0,,,1,0
2020,Turnhout,1200,6.907755278982137,0,0,0,0,,,0,0
2020,Turnhout,1300,7.600902459542082,0,0,0,0,,,0,0
2020,Turnhout,1400,6.907755278982137,0,0,0,0,,,0,0
2020,Turnhout,1500,7.600902459542082,0,0,0,0,,,0,0
2023,Tychy,1500,6.907755278982137,0,0,0,0,,,0,0
2032,Unna,1200,7.600902459542082,0,0,0,0,,,0,0
2032,Unna,1300,7.600902459542082,0,0,0,0,,,0,0
2032,Unna,1400,6.907755278982137,0,0,0,0,,,0,0
2032,Unna,1500,8.006367567650246,0,0,0,0,,,0,0
2038,Utrecht,1200,8.006367567650246,0,1,1,1,1542.0,1127.0,1,0
2038,Utrecht,1300,8.699514748210191,0,1,1,1,1542.0,1127.0,1,0
2038,Utrecht,1400,9.472704636443673,0,1,1,1,1542.0,1127.0,1,0
2038,Utrecht,1500,10.126631103850338,0,1,1,1,1542.0,1127.0,1,0
2045,Valenciennes,1200,8.85366542803745,0,0,0,0,,,1,0
2045,Valenciennes,1300,9.210340371976184,0,0,0,0,,,1,0
2045,Valenciennes,1400,8.85366542803745,0,0,0,0,,,1,0
2045,Valenciennes,1500,9.615805480084347,0,0,0,0,,,1,0
2062,Velbert,1200,7.600902459542082,0,0,0,0,,,0,0
2062,Velbert,1300,7.600902459542082,0,0,0,0,,,0,0
2062,Velbert,1400,6.907755278982137,0,0,0,0,,,0,0
2062,Velbert,1500,6.907755278982137,0,0,0,0,,,0,0
2073,Venlo,1300,6.907755278982137,0,1,1,1,1343.0,1294.0,1,0
2073,Venlo,1400,6.907755278982137,1,1,1,1,1343.0,1294.0,1,0
2073,Venlo,1500,8.006367567650246,1,1,1,1,1343.0,1294.0,1,0
2077,Verden,1200,7.600902459542082,0,1,0,1,,985.0,1,0
2077,Verden,1300,7.600902459542082,0,1,0,1,,985.0,1,0
2077,Verden,1400,6.907755278982137,0,1,0,1,,985.0,1,0
2077,Verden,1500,7.600902459542082,0,1,0,1,,985.0,1,0
2083,Verviers,1200,6.907755278982137,0,0,0,0,,,1,0
2083,Verviers,1300,6.907755278982137,0,0,0,0,,,1,0
2083,Verviers,1400,6.907755278982137,0,0,0,0,,,1,0
2083,Verviers,1500,8.006367567650246,0,0,0,0,,,1,0
2086,Veurne,1200,6.907755278982137,0,0,0,0,,,0,0
2086,Veurne,1300,7.600902459542082,0,0,0,0,,,0,0
2086,Veurne,1400,6.907755278982137,0,0,0,0,,,0,0
2086,Veurne,1500,7.600902459542082,0,0,0,0,,,0,0
2096,Viersen,1300,6.907755278982137,0,0,0,1,,1560.0,0,0
2096,Viersen,1400,6.907755278982137,0,0,0,1,,1560.0,0,0
2096,Viersen,1500,7.600902459542082,0,0,0,1,,1560.0,0,0
2136,Vlaardingen,1200,6.907755278982137,0,0,0,1,,1270.0,1,1
2136,Vlaardingen,1300,7.600902459542082,0,1,0,1,,1270.0,1,1
2136,Vlaardingen,1400,6.907755278982137,0,1,0,1,,1270.0,1,1
2136,Vlaardingen,1500,7.600902459542082,0,1,0,1,,1270.0,1,1
2139,Vlissingen,1400,6.907755278982137,0,1,0,1,,1368.0,0,1
2139,Vlissingen,1500,8.294049640102028,0,1,0,1,,1368.0,0,1
2156,Walbrzych,1300,6.907755278982137,0,0,0,0,,,0,0
2156,Walbrzych,1400,6.907755278982137,0,0,0,0,,,0,0
2156,Walbrzych,1500,6.907755278982137,0,0,0,0,,,0,0
2158,Warburg,1200,7.600902459542082,0,0,0,1,,1366.0,1,0
2158,Warburg,1300,7.600902459542082,0,0,0,1,,1366.0,1,0
2158,Warburg,1400,6.907755278982137,0,1,0,1,,1366.0,1,0
2158,Warburg,1500,7.600902459542082,0,1,0,1,,1366.0,1,0
2159,Waregem,1200,6.907755278982137,0,0,0,0,,,0,0
2159,Waregem,1300,6.907755278982137,0,0,0,0,,,0,0
2159,Waregem,1400,6.907755278982137,0,0,0,0,,,0,0
2159,Waregem,1500,6.907755278982137,0,0,0,0,,,0,0
2162,"Warszawa, Warsaw, Worszewa, Werszewa",1300,7.600902459542082,0,0,1,0,1440.0,,1,0
2162,"Warszawa, Warsaw, Worszewa, Werszewa",1400,6.907755278982137,0,0,1,0,1440.0,,1,0
2162,"Warszawa, Warsaw, Worszewa, Werszewa",1500,8.517193191416238,1,0,1,0,1440.0,,1,0
2165,Wavre,1200,6.907755278982137,0,0,0,0,,,1,0
2165,Wavre,1300,6.907755278982137,0,0,0,0,,,1,0
2165,Wavre,1400,6.907755278982137,0,0,0,0,,,1,0
2165,Wavre,1500,6.907755278982137,0,0,0,0,,,1,0
2166,Weert,1200,6.907755278982137,0,0,0,1,,1414.0,0,0
2166,Weert,1300,6.907755278982137,0,0,0,1,,1414.0,0,0
2166,Weert,1400,6.907755278982137,0,0,0,1,,1414.0,0,0
2166,Weert,1500,8.517193191416238,0,1,0,1,,1414.0,0,0
2167,Weimar,1200,6.907755278982137,0,0,0,1,,1456.0,1,0
2167,Weimar,1300,7.600902459542082,0,0,0,1,,1456.0,1,0
2167,Weimar,1400,6.907755278982137,0,0,0,1,,1456.0,1,0
2167,Weimar,1500,7.600902459542082,0,1,0,1,,1456.0,1,0
2168,Weissenfels,1200,6.907755278982137,1,0,1,1,1185.0,1500.0,1,0
2168,Weissenfels,1300,7.600902459542082,1,0,1,1,1185.0,1500.0,1,0
2168,Weissenfels,1400,6.907755278982137,1,0,1,1,1185.0,1500.0,1,0
2168,Weissenfels,1500,6.907755278982137,1,1,1,1,1185.0,1500.0,1,0
2171,Werden,1200,7.600902459542082,0,0,0,0,,,1,0
2171,Werden,1300,7.600902459542082,0,0,0,0,,,1,0
2171,Werden,1400,6.907755278982137,0,0,0,0,,,1,0
2171,Werden,1500,7.600902459542082,0,0,0,0,,,1,0
2172,Wesel,1200,7.600902459542082,0,0,0,1,,1270.0,1,0
2172,Wesel,1300,8.006367567650246,0,1,0,1,,1270.0,1,0
2172,Wesel,1400,8.699514748210191,0,1,0,1,,1270.0,1,0
2172,Wesel,1500,8.699514748210191,0,1,0,1,,1270.0,1,0
2175,Wetteren,1200,6.907755278982137,0,0,0,0,,,0,0
2175,Wetteren,1300,6.907755278982137,0,0,0,0,,,0,0
2175,Wetteren,1400,6.907755278982137,0,0,0,0,,,0,0
2175,Wetteren,1500,6.907755278982137,0,0,0,0,,,0,0
2176,Wetzlar,1200,8.294049640102028,0,0,0,0,,,1,0
2176,Wetzlar,1300,8.699514748210191,0,0,0,0,,,1,0
2176,Wetzlar,1400,8.294049640102028,0,0,0,0,,,1,0
2176,Wetzlar,1500,7.600902459542082,0,0,0,0,,,1,0
2182,Wiesbaden,1200,6.907755278982137,0,0,0,0,,,1,0
2182,Wiesbaden,1300,6.907755278982137,0,0,0,0,,,1,0
2182,Wiesbaden,1400,6.907755278982137,0,0,0,0,,,1,0
2182,Wiesbaden,1500,6.907755278982137,0,0,0,0,,,1,0
2186,Wingene,1200,7.600902459542082,0,0,0,0,,,0,0
2186,Wingene,1300,7.600902459542082,0,0,0,0,,,0,0
2186,Wingene,1400,6.907755278982137,0,0,0,0,,,0,0
2186,Wingene,1500,6.907755278982137,0,0,0,0,,,0,0
2187,Winterswijk,1200,6.907755278982137,0,0,0,0,,,0,0
2187,Winterswijk,1300,6.907755278982137,0,0,0,0,,,0,0
2187,Winterswijk,1400,6.907755278982137,0,0,0,0,,,0,0
2187,Winterswijk,1500,6.907755278982137,0,0,0,0,,,0,0
2189,Wismar,1200,8.006367567650246,0,0,1,1,1435.0,1397.0,0,1
2189,Wismar,1300,8.987196820661973,0,0,1,1,1435.0,1397.0,0,1
2189,Wismar,1400,8.699514748210191,0,1,1,1,1435.0,1397.0,0,1
2189,Wismar,1500,9.104979856318357,1,1,1,1,1435.0,1397.0,0,1
2191,Wittenberg,1200,7.600902459542082,0,0,1,0,1415.0,,1,0
2191,Wittenberg,1300,8.006367567650246,0,0,1,0,1415.0,,1,0
2191,Wittenberg,1400,7.600902459542082,0,0,1,0,1415.0,,1,0
2191,Wittenberg,1500,7.600902459542082,1,0,1,0,1415.0,,1,0
2192,Wolfenbuettel,1200,7.600902459542082,0,0,0,1,,1570.0,0,0
2192,Wolfenbuettel,1300,7.600902459542082,0,0,0,1,,1570.0,0,0
2192,Wolfenbuettel,1400,6.907755278982137,0,0,0,1,,1570.0,0,0
2192,Wolfenbuettel,1500,7.600902459542082,0,0,0,1,,1570.0,0,0
2194,Wolin,1200,6.907755278982137,0,0,0,0,,,0,1
2194,Wolin,1300,6.907755278982137,0,0,0,0,,,0,1
2194,Wolin,1400,6.907755278982137,0,0,0,0,,,0,1
2194,Wolin,1500,6.907755278982137,0,0,0,0,,,0,1
2199,Workum,1400,6.907755278982137,0,0,0,0,,,1,0
2199,Workum,1500,7.600902459542082,0,0,0,0,,,1,0
2200,Worms,1200,9.392661928770137,0,0,0,0,,,1,0
2200,Worms,1300,9.740968623038354,0,0,0,0,,,1,0
2200,Worms,1400,9.210340371976184,0,0,0,0,,,1,0
2200,Worms,1500,8.699514748210191,0,0,0,0,,,1,0
2201,Wroclaw,1200,8.517193191416238,0,0,1,0,1274.0,,1,0
2201,Wroclaw,1300,9.392661928770137,1,0,1,0,1274.0,,1,0
2201,Wroclaw,1400,9.210340371976184,1,0,1,0,1274.0,,1,0
2201,Wroclaw,1500,10.126631103850338,1,0,1,0,1274.0,,1,0
2202,Wschowa,1300,6.907755278982137,0,0,0,0,,,0,0
2202,Wschowa,1400,6.907755278982137,0,0,0,0,,,0,0
2202,Wschowa,1500,6.907755278982137,0,0,0,0,,,0,0
2203,Wuelfrath,1200,6.907755278982137,0,0,0,1,,1579.0,0,0
2203,Wuelfrath,1300,6.907755278982137,0,0,0,1,,1579.0,0,0
2203,Wuelfrath,1400,6.907755278982137,0,0,0,1,,1579.0,0,0
2203,Wuelfrath,1500,6.907755278982137,0,0,0,1,,1579.0,0,0
2204,Wuerzburg,1200,8.517193191416238,0,0,0,0,,,1,0
2204,Wuerzburg,1300,8.85366542803745,0,0,0,0,,,1,0
2204,Wuerzburg,1400,8.699514748210191,0,0,0,0,,,1,0
2204,Wuerzburg,1500,8.85366542803745,0,0,0,0,,,1,0
2205,Wuppertal,1500,6.907755278982137,0,0,0,0,,,1,0
2213,Zaandam,1300,6.907755278982137,0,0,0,0,,,1,0
2213,Zaandam,1400,6.907755278982137,0,0,0,0,,,1,0
2213,Zaandam,1500,8.006367567650246,0,0,0,0,,,1,0
2214,Zabrze,1300,6.907755278982137,0,0,0,0,,,0,0
2214,Zabrze,1400,6.907755278982137,0,0,0,0,,,0,0
2214,Zabrze,1500,6.907755278982137,0,0,0,0,,,0,0
2216,Zagan,1200,6.907755278982137,0,0,0,0,,,1,0
2216,Zagan,1300,7.600902459542082,0,0,0,0,,,1,0
2216,Zagan,1400,6.907755278982137,0,0,0,0,,,1,0
2216,Zagan,1500,7.600902459542082,0,0,0,0,,,1,0
2225,Zeitz,1200,6.907755278982137,0,0,1,1,1278.0,1252.0,1,0
2225,Zeitz,1300,7.600902459542082,1,1,1,1,1278.0,1252.0,1,0
2225,Zeitz,1400,6.907755278982137,1,1,1,1,1278.0,1252.0,1,0
2225,Zeitz,1500,7.600902459542082,1,1,1,1,1278.0,1252.0,1,0
2226,Zele,1200,6.907755278982137,0,0,0,0,,,0,0
2226,Zele,1300,7.600902459542082,0,0,0,0,,,0,0
2226,Zele,1400,6.907755278982137,0,0,0,0,,,0,0
2226,Zele,1500,6.907755278982137,0,0,0,0,,,0,0
2229,Zerbst,1200,8.294049640102028,0,0,0,0,,,1,0
2229,Zerbst,1300,9.104979856318357,0,0,0,0,,,1,0
2229,Zerbst,1400,8.517193191416238,0,0,0,0,,,1,0
2229,Zerbst,1500,8.699514748210191,0,0,0,0,,,1,0
2232,Zielona Gora,1200,6.907755278982137,0,0,0,0,,,0,0
2232,Zielona Gora,1300,6.907755278982137,0,0,0,0,,,0,0
2232,Zielona Gora,1400,6.907755278982137,0,0,0,0,,,0,0
2232,Zielona Gora,1500,7.600902459542082,0,0,0,0,,,0,0
2233,Zierikzee,1200,6.907755278982137,0,0,1,1,1531.0,1516.0,0,1
2233,Zierikzee,1300,7.600902459542082,0,0,1,1,1531.0,1516.0,0,1
2233,Zierikzee,1400,6.907755278982137,0,0,1,1,1531.0,1516.0,0,1
2233,Zierikzee,1500,8.294049640102028,0,0,1,1,1531.0,1516.0,0,1
2235,Zittau,1200,6.907755278982137,0,0,1,0,1425.0,,1,0
2235,Zittau,1300,7.600902459542082,0,0,1,0,1425.0,,1,0
2235,Zittau,1400,8.517193191416238,0,0,1,0,1425.0,,1,0
2235,Zittau,1500,8.517193191416238,1,0,1,0,1425.0,,1,0
2238,Zlotoryja,1200,6.907755278982137,0,0,0,0,,,0,0
2238,Zlotoryja,1300,7.600902459542082,0,0,0,0,,,0,0
2238,Zlotoryja,1400,6.907755278982137,0,0,0,0,,,0,0
2238,Zlotoryja,1500,6.907755278982137,0,0,0,0,,,0,0
2240,Zoetermeer,1300,6.907755278982137,0,0,0,0,,,0,0
2240,Zoetermeer,1400,6.907755278982137,0,0,0,0,,,0,0
2243,Zomergem,1200,6.907755278982137,0,0,0,0,,,0,0
2243,Zomergem,1300,7.600902459542082,0,0,0,0,,,0,0
2243,Zomergem,1400,6.907755278982137,0,0,0,0,,,0,0
2243,Zomergem,1500,6.907755278982137,0,0,0,0,,,0,0
2246,Zutphen,1200,8.006367567650246,0,0,0,1,,1294.0,1,0
2246,Zutphen,1300,8.294049640102028,0,1,0,1,,1294.0,1,0
2246,Zutphen,1400,8.699514748210191,0,1,0,1,,1294.0,1,0
