city_id,year,pop_pers,pop_pers_lag,log_pop,log_pop_lag,buringh_city,country,transport,p_lat,p_lon,elev_m,legal_capacity_cont,legal_capacity_score,merchant_capital_cont,merchant_capital_score,trade_access_cont,trade_access_score,agricultural_surplus_cont,agricultural_surplus_score,noble_extraction_cont,noble_extraction_score,conflict_risk_cont,conflict_risk_score,yr_1400,yr_1500,pred_lag_only,residual_lag_only,z_legal_capacity_cont,z_merchant_capital_cont,z_trade_access_cont,z_agricultural_surplus_cont,z_noble_extraction_cont,z_conflict_risk_cont
11084,1500,4000.0,5000.0,8.294049640102028,8.517193191416238,Langensalza,Germany,river north sea,51.12,10.67,185,3.2241,3,0.3,1,4.3057,2,4.1846,1,1.0,2,0.0,0,0,1,8.784948888890591,-0.4908992487885637,0.24620164987570464,-0.5020239875739685,1.2547638213373653,0.687282990046316,-0.055509171507291795,-0.37234730701128815
11094,1500,18000.0,10000.0,9.798127036878302,9.210340371976184,Magdeburg,Germany,river north sea,52.12,11.63,42,3.7469,3,6.5,3,4.631,3,4.2604,3,0.0,1,0.0,0,0,1,9.407634744074196,0.39049229280410636,0.48275583670872657,3.4946339057191813,1.4599361610577501,0.7823089452863701,-0.16981822983744027,-0.37234730701128815
11096,1500,5000.0,3000.0,8.517193191416238,8.006367567650246,Merseburg,Germany,river north sea,51.35,11.98,88,1.7338,2,1.3,2,4.3685,2,3.9186,2,0.0,1,0.5,1,0,1,8.326050837646314,0.1911423537699246,-0.4281225747556123,0.14259825327976536,1.2943728681693363,0.3538145983068131,-0.16981822983744027,0.12411576900376273
11101,1500,5000.0,1000.0,8.517193191416238,6.907755278982137,Naumburg,Germany,river north sea,51.15,11.8,130,3.1889,3,5.5,3,4.3992,3,3.2028,2,0.0,1,1.5,3,0,1,7.339117107450821,1.1780760839654176,0.23027451258319814,2.8500116648654474,1.313735889470953,-0.543541322020768,-0.16981822983744027,1.1170419210338645
11104,1500,6000.0,3000.0,8.699514748210191,8.006367567650246,Nordhausen,Germany,river north sea,51.5,10.78,180,7.149,3,2.8,2,4.2459,2,3.6274,2,-2.0,0,0.0,0,0,1,8.326050837646314,0.37346391056387773,2.0221227055393,1.109531614560366,1.217046926424119,-0.0112455358080115,-0.3984363464977372,-0.37234730701128815
11114,1500,5000.0,2000.0,8.517193191416238,7.600902459542082,Quedlinburg,Germany,land north sea,51.8,11.15,123,3.0739,3,1.3,2,4.1627,2,3.317,2,0.0,1,0.0,0,0,1,7.961802962634423,0.5553902287818149,0.17823983108779368,0.14259825327976536,1.16457124654482,-0.40037556887546205,-0.16981822983744027,-0.37234730701128815
11121,1500,5000.0,2000.0,8.517193191416238,7.600902459542082,Salzwedel,Germany,river north sea,52.86,11.15,19,1.9196,2,2.5,2,4.5808,2,3.6695,2,2.0,2,0.0,0,0,1,7.961802962634423,0.5553902287818149,-0.34405262847868906,0.9161449423042459,1.428274152284423,0.04153273220790241,0.058799886822856674,-0.37234730701128815
11145,1500,6000.0,6000.0,8.699514748210191,8.699514748210191,Stendal,Germany,river north sea,52.6,11.85,32,3.6374,3,1.3,2,4.2876,2,3.8461,2,2.0,2,0.0,0,0,1,8.948736692829918,-0.2492219446197268,0.4332097704152761,0.14259825327976536,1.243347838094393,0.2629256569492414,0.058799886822856674,-0.37234730701128815
11148,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Suhl,Germany,land north sea,50.62,10.72,422,1.6807,2,0.0,0,2.1948,2,3.5033,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.4521490233417512,-0.6954106598300887,-0.07661734040797763,-0.16682233060076518,-0.16981822983744027,-0.37234730701128815
11155,1500,3000.0,2000.0,8.006367567650246,7.600902459542082,Torgau,Germany,river north sea,51.57,13.0,78,3.1749,3,0.0,0,4.0874,2,3.844,2,0.0,1,0.5,1,0,1,7.961802962634423,0.0445646050158226,0.22393985570549682,-0.6954106598300887,1.117078233384829,0.260293011751298,-0.16981822983744027,0.12411576900376273
11161,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Weissenfels,Germany,river north sea,51.2,11.97,100,2.2199,2,3.3,3,4.4312,3,3.0521,0,1.0,2,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.20817423845199345,1.4318427349872327,1.333918843270683,-0.7324649559874717,-0.055509171507291795,-0.37234730701128815
11167,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Wittenberg,Germany,river north sea,51.87,12.65,75,2.8461,3,1.5,3,3.9034,3,3.289,1,0.0,1,0.0,0,0,1,7.961802962634423,-0.3609005030923411,0.07516591417776605,0.2715227014505121,1.0010262490363793,-0.4354775048480414,-0.16981822983744027,-0.37234730701128815
11172,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Zeitz,Germany,river north sea,51.05,12.13,160,3.9094,3,4.8,3,4.2154,3,3.7543,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,0.5562831040391896,2.3987760962678335,1.1978100485837508,0.1478414525819997,-0.16981822983744027,-0.37234730701128815
11173,1500,6000.0,5000.0,8.699514748210191,8.517193191416238,Zerbst,Germany,river north sea,51.97,12.1,67,3.8195,3,3.0,2,4.0062,2,3.8195,2,0.0,1,0.0,0,0,1,8.784948888890591,-0.0854341406804,0.5156055573745211,1.2384560627311128,1.0658639881180132,0.22957881777529143,-0.16981822983744027,-0.37234730701128815
12016,1500,18000.0,18000.0,9.798127036878302,9.798127036878302,Braunschweig,Germany,river north sea,52.25,10.5,71,2.9324,3,4.3,3,4.7352,2,4.0112,2,0.0,1,1.0,1,0,1,9.935670423025414,-0.1375433861471116,0.11421454907388273,2.076464975840967,1.5256569043681223,0.4699017151304141,-0.16981822983744027,0.6205788450188136
12017,1500,18000.0,7000.0,9.798127036878302,8.85366542803745,Bremen,Germany,river north sea,53.08,8.8,3,2.8,3,5.8,3,4.3743,3,4.6725,3,0.0,1,0.0,0,0,1,9.087217307896156,0.7109097289821467,0.054306794030477765,3.0433983371215674,1.2980310285455374,1.2989342243685111,-0.16981822983744027,-0.37234730701128815
12024,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Celle,Germany,river north sea,52.62,10.08,40,2.8137,3,4.0,3,4.6739,3,4.6299,1,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,0.0605057082607999,1.8830783035848466,1.4869939334955136,1.2455291360673724,-0.16981822983744027,-0.37234730701128815
12033,1500,7000.0,3000.0,8.85366542803745,8.006367567650246,Einbeck,Germany,land north sea,51.82,9.87,112,2.9915,3,2.5,2,4.4855,2,3.1102,2,0.0,1,1.0,1,0,1,8.326050837646314,0.5276145903911367,0.140955850607608,0.9161449423042459,1.3681667929996009,-0.6596284388443696,-0.16981822983744027,0.6205788450188136
12037,1500,5000.0,2000.0,8.517193191416238,7.600902459542082,Emden,Germany,north sea + river,53.37,7.2,2,1.8,2,4.5,3,4.3496,3,5.0191,2,1.0,2,0.0,0,0,1,7.961802962634423,0.5553902287818149,-0.3981686972339098,2.2053894240117136,1.2824523110813704,1.7334460460862244,-0.055509171507291795,-0.37234730701128815
12048,1500,7000.0,5000.0,8.85366542803745,8.517193191416238,Goettingen,Germany,land north sea,51.53,9.95,150,3.0546,3,4.0,3,4.5906,2,3.9551,2,1.0,2,0.0,0,0,1,8.784948888890591,0.06871653914685893,0.16950705410639105,1.8830783035848466,1.4344551818855906,0.3995724791282108,-0.055509171507291795,-0.37234730701128815
12049,1500,12000.0,6000.0,9.392661928770137,8.699514748210191,Goslar,Germany,river north sea,51.9,10.42,406,7.0217,3,4.0,3,4.934,2,3.6299,3,-2.0,0,0.5,1,0,1,8.948736692829918,0.4439252359402186,1.9645225755013433,1.8830783035848466,1.6510435048489478,-0.008111434381888416,-0.3984363464977372,0.12411576900376273
12052,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Hameln,Germany,river north sea,52.1,9.35,68,2.8735,3,4.3,3,5.0953,2,4.5866,1,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,0.08756374263841031,2.076464975840967,1.7527782063457138,1.191246499366919,-0.16981822983744027,-0.37234730701128815
12053,1500,6000.0,5000.0,8.699514748210191,8.517193191416238,Hannover,Germany,river north sea,52.4,9.73,53,1.353,2,2.8,2,4.8328,2,3.8821,2,0.0,1,3.0,2,0,1,8.784948888890591,-0.0854341406804,-0.6004252418290911,1.109531614560366,1.5872149134573,0.30805671748541485,-0.16981822983744027,2.6064311490790173
12059,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Helmstedt,Germany,land north sea,52.22,11.0,123,1.4597,2,1.3,2,4.3334,2,3.9913,0,2.0,2,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.5521461069111809,0.14259825327976536,1.272234690720257,0.4449542677784741,0.058799886822856674,-0.37234730701128815
12062,1500,10000.0,6000.0,9.210340371976184,8.699514748210191,Hildesheim,Germany,river north sea,52.15,9.95,129,1.9239,2,4.3,3,4.4669,3,4.0956,3,0.0,1,0.0,0,0,1,8.948736692829918,0.2616036791462655,-0.3421069838662522,2.076464975840967,1.3564354511035073,0.5757089792763324,-0.16981822983744027,-0.37234730701128815
12071,1500,3000.0,1000.0,8.006367567650246,6.907755278982137,Leer,Germany,river north sea,53.23,7.43,3,0.3,1,0.0,0,2.6056,2,4.9336,2,1.0,2,0.0,0,0,1,7.339117107450821,0.6672504601994254,-1.0768819341304914,-0.6954106598300887,0.18248132899606184,1.626259777312813,-0.055509171507291795,-0.37234730701128815
12076,1500,12000.0,5000.0,9.392661928770137,8.517193191416238,Lueneburg,Germany,river north sea,53.25,10.42,16,8.9315,3,5.5,3,4.3614,3,4.3752,3,-3.0,0,0.0,0,0,1,8.784948888890591,0.6077130398795454,2.8286602687180706,2.8500116648654474,1.289894775295021,0.926226882773946,-0.5127454048278857,-0.37234730701128815
12085,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Norden,Germany,north sea,53.6,7.2,7,0.3,1,1.5,0,3.5912,2,3.1871,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-1.0768819341304914,0.2715227014505121,0.8041163060277594,-0.5632234789768212,-0.16981822983744027,-0.37234730701128815
12091,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Oldenburg,Germany,river north sea,53.15,8.22,5,1.8,2,4.8,3,3.7899,3,3.9009,0,0.0,1,3.5,3,0,1,7.961802962634423,-0.3609005030923411,-0.3981686972339098,2.3987760962678335,0.9294398347779603,0.33162516020986116,-0.16981822983744027,3.102894225094068
12092,1500,6000.0,5000.0,8.699514748210191,8.517193191416238,Osnabrueck,Germany,river north sea,52.27,8.03,65,1.3834,2,4.3,3,4.0941,3,4.4209,2,0.0,1,0.0,0,0,1,8.784948888890591,-0.0854341406804,-0.5866699868946538,2.076464975840967,1.121304039336648,0.9835182568434763,-0.16981822983744027,-0.37234730701128815
12109,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Salzgitter,Germany,land north sea,52.15,10.4,90,1.9819,2,0.3,1,4.7928,2,4.1647,1,0.0,1,3.0,3,0,1,7.339117107450821,-0.43136182846868376,-0.3158634053729177,-0.5020239875739685,1.561986221207637,0.6623355426943759,-0.16981822983744027,2.6064311490790173
12118,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Stade,Germany,north sea + river,53.6,9.47,9,2.8425,3,5.8,3,4.8805,3,4.2786,1,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,0.07353700240921424,3.0433983371215674,1.617300128965023,0.8051252036685469,-0.16981822983744027,-0.37234730701128815
12127,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Verden,Germany,river north sea,52.92,9.22,20,6.8,3,3.3,2,4.0115,2,5.0109,1,-2.0,0,0.5,1,0,1,7.339117107450821,0.26178535209126164,1.8642087590880285,1.4318427349872327,1.0692067898410935,1.723166193408541,-0.3984363464977372,0.12411576900376273
12138,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Wolfenbuettel,Germany,land north sea,52.17,10.53,77,0.4598,1,0.0,0,2.8848,2,3.5661,1,2.0,2,0.0,0,0,1,7.339117107450821,0.26178535209126164,-1.0045763506264422,-0.6954106598300887,0.3585776008987098,-0.08809370277655135,0.058799886822856674,-0.37234730701128815
13009,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Beckum,Germany,land north sea,51.75,8.03,100,3.005,3,1.0,2,4.1083,2,3.181,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,0.14706426973967726,-0.050788418976354825,1.1302602250852782,-0.5708706864565617,-0.16981822983744027,-0.37234730701128815
13014,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Bielefeld,Germany,land north sea,52.02,8.52,118,1.3942,2,2.8,2,4.0961,2,3.4152,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.5817832515889982,1.109531614560366,1.1225654739491309,-0.27726806485734484,-0.16981822983744027,-0.37234730701128815
13019,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Bochum,Germany,land north sea,51.47,7.08,100,0.642,1,1.3,2,4.3903,2,3.6092,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.9221353161180708,0.14259825327976536,1.3081225054454027,-0.034061794190188316,-0.16981822983744027,-0.37234730701128815
13025,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Bottrop,Germany,land north sea,51.52,6.92,55,0.637,1,0.3,1,2.7459,2,3.0461,1,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.9243976935743927,-0.5020239875739685,0.2709709670617549,-0.739986799410167,-0.16981822983744027,-0.37234730701128815
13034,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Coesfeld,Germany,river north sea,51.93,7.17,89,2.0177,2,1.0,2,4.2149,2,4.1717,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.2996647827856526,-0.050788418976354825,1.1974946899306302,0.6711110266875214,-0.16981822983744027,-0.37234730701128815
13039,1500,8000.0,9000.0,8.987196820661973,9.104979856318357,Dortmund,Germany,land north sea,51.52,7.47,86,7.1173,3,5.0,3,4.3223,3,3.8523,1,-2.0,0,0.0,0,0,1,9.312984567841811,-0.32578774717983805,2.007779232466219,2.5277005444385803,1.2652337286209756,0.2706982284860271,-0.3984363464977372,-0.37234730701128815
13067,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Hamm,Germany,river north sea,51.67,7.82,63,3.046,3,1.0,2,4.4692,2,3.0051,1,0.0,1,0.0,0,0,1,7.961802962634423,-0.3609005030923411,0.16561576488151714,-0.050788418976354825,1.3578861009078629,-0.7913860627985866,-0.16981822983744027,-0.37234730701128815
13069,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Hattingen,Germany,river north sea,51.4,7.18,90,2.1659,2,1.3,2,2.4656,2,3.38,0,0.0,1,0.5,1,0,1,7.339117107450821,-0.43136182846868376,-0.2326079149802703,0.14259825327976536,0.09418090612224113,-0.321396212937159,-0.16981822983744027,0.12411576900376273
13073,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Herford,Germany,river north sea,52.1,8.67,65,6.8584,3,1.3,2,4.5018,2,3.9702,0,-2.0,0,0.0,0,0,1,7.961802962634423,-0.3609005030923411,1.8906333277778686,0.14259825327976536,1.3784474850913386,0.4185024517419951,-0.3984363464977372,-0.37234730701128815
13082,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Ibbenbueren,Germany,river north sea,52.27,7.72,70,0.406,1,0.0,0,2.3808,2,3.3442,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-1.0289195320564661,-0.6954106598300887,0.040696078552955484,-0.3662765453592426,-0.16981822983744027,-0.37234730701128815
13083,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Iserlohn,Germany,land north sea,51.37,7.68,247,2.1229,2,1.0,2,3.7136,2,3.2364,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.25206436110463903,-0.050788418976354825,0.8813161043117281,-0.5014189988536725,-0.16981822983744027,-0.37234730701128815
13094,1500,3000.0,1000.0,8.006367567650246,6.907755278982137,Lippstadt,Germany,river north sea,51.67,8.32,79,2.9843,3,2.8,2,3.7907,2,2.9432,2,0.0,1,0.0,0,0,1,7.339117107450821,0.6672504601994254,0.13769802707050458,1.109531614560366,0.9299444086229538,-0.8689864141093959,-0.16981822983744027,-0.37234730701128815
13104,1500,4000.0,2000.0,8.294049640102028,7.600902459542082,Minden,Germany,river north sea,52.28,8.92,42,1.3,2,6.5,3,4.7373,3,4.369,2,0.0,1,0.0,0,0,1,7.961802962634423,0.3322466774676043,-0.6244064428661036,3.4946339057191813,1.5269814107112298,0.9184543112371598,-0.16981822983744027,-0.37234730701128815
13105,1500,10000.0,11000.0,9.210340371976184,9.305650551780507,Muenster,Germany,river north sea,51.95,7.62,55,1.4928,2,1.3,2,4.1194,2,4.2896,2,0.0,1,0.0,0,0,1,9.493256243351182,-0.28291587137499796,-0.5371691681503298,0.14259825327976536,1.1372611871845595,0.8189152499434889,-0.16981822983744027,-0.37234730701128815
13117,1500,4000.0,4000.0,8.294049640102028,8.294049640102028,Paderborn,Germany,land north sea,51.72,8.75,110,1.4197,2,2.8,2,4.2208,2,4.0555,1,0.0,1,0.0,0,0,1,8.584488817818025,-0.2904391777159976,-0.5702451265617564,1.109531614560366,1.2012159220374554,0.5254379924013173,-0.16981822983744027,-0.37234730701128815
13123,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Recklinghausen,Germany,land north sea,51.58,7.2,85,3.1074,3,1.3,2,4.5161,2,3.3418,1,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,0.1933977600451507,0.14259825327976536,1.3874667425705929,-0.3692852827283205,-0.16981822983744027,-0.37234730701128815
13125,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Rheine,Germany,river north sea,52.28,7.43,35,1.918,2,2.8,2,4.9199,2,4.4737,1,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.3447765892647121,1.109531614560366,1.6421503908309414,1.0497104789631977,-0.16981822983744027,-0.37234730701128815
13137,1500,3000.0,2000.0,8.006367567650246,7.600902459542082,Siegen,Germany,land north sea,50.87,8.03,267,0.6126,1,0.0,0,1.9931,2,3.4726,2,0.0,1,0.0,0,0,1,7.961802962634423,0.0445646050158226,-0.9354380955612437,-0.6954106598300887,-0.20383302107690338,-0.2053090961135574,-0.16981822983744027,-0.37234730701128815
13138,1500,10000.0,8000.0,9.210340371976184,8.987196820661973,Soest,Germany,land north sea,51.57,8.12,101,4.0337,2,4.0,3,3.6103,3,4.1662,3,-1.0,1,0.0,0,0,1,9.20717467300163,0.0031656989745538766,0.6125258076033527,1.8830783035848466,0.8161630065769734,0.6642160035500498,-0.2841272881675887,-0.37234730701128815
13143,1500,3000.0,1000.0,8.006367567650246,6.907755278982137,Unna,Germany,land north sea,51.53,7.68,100,3.091,3,1.3,2,4.5325,2,3.5857,2,0.0,1,0.5,1,0,1,7.339117107450821,0.6672504601994254,0.18597716198841474,0.14259825327976536,1.3978105063929547,-0.06352234759574577,-0.16981822983744027,0.12411576900376273
13150,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Warburg,Germany,river north sea,51.48,9.17,230,1.9423,2,2.8,2,4.0472,2,3.4932,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.33378143482698747,1.109531614560366,1.091723397673918,-0.1794841003623027,-0.16981822983744027,-0.37234730701128815
14001,1500,18000.0,10000.0,9.798127036878302,9.210340371976184,Aachen,Germany,land north sea,50.78,6.08,176,7.1397,3,0.3,1,3.9574,2,4.8811,3,-2.0,0,2.0,3,0,1,9.407634744074196,0.39049229280410636,2.0179146834705413,-0.5020239875739685,1.0350849835734244,1.5604436473642265,-0.3984363464977372,1.6135049970489155
14012,1500,3000.0,3000.0,8.006367567650246,8.006367567650246,Bonn,Germany,river north sea,50.73,7.08,54,2.2384,2,0.3,1,1.6349,2,4.8353,2,0.0,1,0.5,1,0,1,8.326050837646314,-0.31968326999606766,-0.1998034418636023,-0.5020239875739685,-0.42975596017263595,1.5030269092376505,-0.16981822983744027,0.12411576900376273
14018,1500,3000.0,2000.0,8.006367567650246,7.600902459542082,Dueren,Germany,river north sea,50.8,6.5,125,1.7081,2,0.3,1,1.6785,2,4.3586,2,0.0,1,0.5,1,0,1,7.961802962634423,0.0445646050158226,-0.4397511948811071,-0.5020239875739685,-0.4022566856205032,0.9054164493044878,-0.16981822983744027,0.12411576900376273
14019,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Duesseldorf,Germany,river north sea,51.2,6.78,37,2.2143,2,3.3,2,5.0,2,3.2885,2,0.0,1,0.5,1,0,1,7.961802962634423,-0.3609005030923411,-0.21070810120307393,1.4318427349872327,1.6926708470608915,-0.43610432513326625,-0.16981822983744027,0.12411576900376273
14022,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Duisburg,Germany,river north sea,51.42,6.77,33,3.1581,3,3.5,3,5.0862,3,4.0595,2,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,0.21633826745225512,1.5607671831579797,1.7470386788589154,0.5304525546831137,-0.16981822983744027,-0.37234730701128815
14026,1500,4000.0,2000.0,8.294049640102028,7.600902459542082,Emmerich,Germany,river north sea,51.83,6.27,17,2.0221,2,1.0,2,5.2551,2,5.7548,2,0.0,1,0.0,0,0,1,7.961802962634423,0.3322466774676043,-0.29767389062408933,-0.050788418976354825,1.8535668318831175,2.6557494137657462,-0.16981822983744027,-0.37234730701128815
14028,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Eschweiler,Germany,river north sea,50.82,6.27,135,0.6738,1,0.0,0,1.8956,2,3.9775,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.9077465954958632,-0.6954106598300887,-0.26532795843545715,0.42765402790627455,-0.16981822983744027,-0.37234730701128815
14029,1500,3000.0,3000.0,8.006367567650246,8.006367567650246,Essen,Germany,land north sea,51.47,7.02,116,1.6556,2,4.3,3,4.7994,3,3.9935,2,0.0,1,1.0,2,0,1,8.326050837646314,-0.31968326999606766,-0.4635061581724874,2.076464975840967,1.5661489554288317,0.4477122770334627,-0.16981822983744027,0.6205788450188136
14031,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Werden,Germany,river north sea,51.38,7.0,58,2.1744,2,0.0,0,2.637,2,3.5909,2,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.22876187330452313,-0.6954106598300887,0.20228585241204738,-0.05700341662940977,-0.16981822983744027,-0.37234730701128815
14048,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Hueckeswagen,Germany,river north sea,51.13,7.33,308,0.7121,1,0.0,0,1.9832,2,3.1098,0,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.8904167841804371,-0.6954106598300887,-0.210077122408695,-0.6601298950725493,-0.16981822983744027,-0.37234730701128815
14059,1500,4000.0,1000.0,8.294049640102028,6.907755278982137,Kleve,Germany,river north sea,51.8,6.18,12,2.0239,2,0.3,1,3.2228,2,4.0648,2,0.0,1,0.0,0,0,1,7.339117107450821,0.954932532651207,-0.2968594347398135,-0.5020239875739685,0.5717600504083625,0.537096849706495,-0.16981822983744027,-0.37234730701128815
14060,1500,45000.0,40000.0,10.714417768752456,10.596634733096073,Koeln,Germany,river north sea,50.92,6.95,46,9.2994,3,3.5,3,4.3484,3,4.5917,3,-3.0,0,0.0,0,0,1,10.6530064544414,0.06141131431105684,2.9951260019542394,1.5607671831579797,1.2816954503138804,1.1976400662762108,-0.5127454048278857,-0.37234730701128815
14064,1500,2000.0,3000.0,7.600902459542082,8.006367567650246,Koenigswinter,Germany,river north sea,50.67,7.18,80,0.7169,1,0.0,0,1.5717,2,3.446,2,0.0,1,0.0,0,0,1,8.326050837646314,-0.7251483781042314,-0.8882449018223681,-0.6954106598300887,-0.4696172939271035,-0.23865593528750742,-0.16981822983744027,-0.37234730701128815
14070,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Leverkusen,Germany,river north sea,51.03,6.98,60,0.7741,1,0.0,0,2.7214,2,3.1096,2,0.0,1,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.8623633037220452,-0.6954106598300887,0.25551839305883645,-0.660380623186639,-0.16981822983744027,-0.37234730701128815
14073,1500,3000.0,1000.0,8.006367567650246,6.907755278982137,Mettmann,Germany,land north sea,51.25,6.97,140,0.7126,1,0.3,1,2.4948,2,3.644,2,0.0,1,0.0,0,0,1,7.339117107450821,0.6672504601994254,-0.8901905464348049,-0.5020239875739685,0.11259785146449536,0.009564897661446163,-0.16981822983744027,-0.37234730701128815
14077,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Muelheim an der Ruhr,Germany,river north sea,51.42,6.83,63,0.6621,1,0.3,1,2.9151,2,3.6358,2,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.9130405587436565,-0.5020239875739685,0.3776883352778296,-0.0007149550162377569,-0.16981822983744027,-0.37234730701128815
14079,1500,2000.0,2000.0,7.600902459542082,7.600902459542082,Neuss,Germany,river north sea,51.2,6.68,40,2.2135,2,4.3,3,5.0948,2,4.8765,2,0.0,1,1.0,2,0,1,7.961802962634423,-0.3609005030923411,-0.21107008159608562,2.076464975840967,1.7524628476925932,1.55467690074016,-0.16981822983744027,0.6205788450188136
14088,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Radevormwald,Germany,land north sea,51.2,7.35,421,2.1989,2,0.3,1,2.0233,2,2.5967,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.21767622376854553,-0.5020239875739685,-0.1847853584284079,-1.303372871770065,-0.16981822983744027,-0.37234730701128815
14091,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Remscheid,Germany,land north sea,51.18,7.18,365,0.7212,1,0.0,0,2.1892,2,2.3914,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.8862992572099312,-0.6954106598300887,-0.08014935732293034,-1.560745280883298,-0.16981822983744027,-0.37234730701128815
14097,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Rheydt,Germany,land north sea,51.3,6.45,70,0.6893,1,0.0,0,2.6359,2,3.5645,0,0.0,1,3.0,3,0,1,7.339117107450821,-0.43136182846868376,-0.9007332253812652,-0.6954106598300887,0.2015920633751816,-0.0900995276892705,-0.16981822983744027,2.6064311490790173
14100,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Solingen,Germany,land north sea,51.17,7.08,221,2.2315,2,1.3,2,2.3318,2,3.3374,0,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.2029255227533265,0.14259825327976536,0.009790930547118298,-0.3748013012382972,-0.16981822983744027,-0.37234730701128815
14104,1500,1000.0,1000.0,6.907755278982137,6.907755278982137,Velbert,Germany,land north sea,51.37,7.03,230,0.6872,1,0.0,0,2.4431,2,3.6498,2,0.0,1,0.0,0,0,1,7.339117107450821,-0.43136182846868376,-0.9016834239129204,-0.6954106598300887,0.07998976673180569,0.01683601297005163,-0.16981822983744027,-0.37234730701128815
14105,1500,2000.0,1000.0,7.600902459542082,6.907755278982137,Viersen,Germany,land north sea,51.25,6.38,41,0.6678,1,0.0,0,2.7687,2,2.7945,0,3.0,3,0.0,0,0,1,7.339117107450821,0.26178535209126164,-0.9104614484434497,-0.6954106598300887,0.2853513216440629,-1.0554027669352009,0.17310894515300515,-0.37234730701128815
