city_id,comment,time_point,type_origin,type_category,legal_family,legal_family_own,unused,uncertainty,range,source
18087,Sp. wurde ab 614 stets als civitas bezeichnet,614,0,2,,S04,0,0,0,4c
18087,"Das Sp.er Stadtrecht wurde an eine Reihe von Städten in der heutigen Pfalz, im Elsaß und in Baden-Württemberg verliehen: Selz (1139) …",1139,1,1,,S04,0,2,0,4b
18087,"Kelt. Oppidum Noviomagus von ungewissen Umfang. Im 1. Jh. V. Chr. Von den Nemetern, einem Stamm der Scharen Ariovists, unter röm. Herrschaft besiedelt und zum Vorort der civitas Nemetum bestimmt",-100,5,10,,,0,0,4,3a
18088,Erste Verleihung der Stadtrechte mindestens im 13. Jh. ,1299,1,1,,,0,2,4,4b
18088,Nach Bodenfund ursp kleine röm. Siedlung zwischen drei hochgelegenen Befestigungswerken. 1056 als Burgort erstmals erwähnt,1056,5,10,,,0,0,0,"3a, 3b"
18089,Stadtgründer Johann III. von Sponheim-Starkenburg durch Bau der Grevenburg über Trb. 1350-57,1350,0,0,,,0,0,2,4a
18089,"Trb. Bekam 1856 Stadtrecht und wurde von Landbürgermeisterei Tr, getrennt; 1904 beide Orte wieder städt. Vereinigt",1856,1,1,,,0,0,0,4b
18089,Entstanden aus kelt. Röm. Siedlungen; Tr. vor 840 erstmals erwähnt.,840,5,10,,,0,0,0,"3a, 3b"
18090,"Bis 1139 urbs oder civitas, später nur civitas",1139,0,2,,,0,0,0,4c
18090,"Stadtrecht um 1190 kodifiziert, keine Verleihungsurkunde",1190,1,1,,,0,0,1,4b
18090,"Die T.er Talweite, besonders auch die Umgebung des Stadtkernes, besitzt Funde seit der jüngeren Steinzeit. Siedlungen der Spät-La-Tene-Zeit wurden im südl. Teil des heutigen Stadtbereiches festgestellt. Die Römerstadt wurde zwischen 16 und 13 v. Chr. Von Octavianus Augustus gegründet. ",-16,5,10,,,0,0,1,3a
18091,"Eine förml. Verleihung des Stadtrechtes ist urkl. nicht bekannt. U. wird 1474 zum ersten Male Stadt genannt, jedoch erst 1578 in den kurköln. Landtagsprotokollen untern den Städten aufgeführt. ",1474,1,3,,,0,0,0,4b
18091,Mit dem Übergang U.s an Preußen (1815) ging das Stadtrecht verloren.,1815,2,,,,0,0,0,4b
18091,1952 Wiederverleihung des Stadtrechtes durch das Land Rheinland-Pfalz,1952,3,7,,,0,0,0,4b
18091,"Alte Siedlung (erwähnt 886), vermutl. Aus grundherrl. Hof entstanden",886,5,10,,,0,0,0,3b
18092,Erst am 2.11.1856 wurde das Stadtrecht nachder preuß. Städteordnung verliehen. ,1856,1,1,,,0,0,0,4b
18092,836 Weihe der Pfarrkirche zu Ehren der Märtyrer Marcellinus und Petrus,836,5,10,,,0,0,0,3b
18093,Durch Kaiser Ludwig d. Bayern wurden 1341 W. die Rechte und Freiheiten der Stadt Neustadt verliehen. ,1341,1,1,N02,,0,0,0,4
18093,Erste Erwähnung 766 anläßl. Der Schenkung eines Weinberges an Kloster Lorsch. ,766,5,10,,,0,0,0,3b
18094,"Kg. Adolf von Nassau freite 1292 für Agnes, Witwe Heinrichs I. von W., das oppidum W. und verlieh ihm die Rechte der Reichsstadt Wetzlar.",1292,1,1,W02,,0,0,0,"4a,c"
18094,Offenbar in Anlehnung an die um 1209 zuerst erwähnt und wohl schon im 12. Jh. Erbaute Burg entstanden. ,1100,5,10,,,0,0,4,3b
18095,1291 Verleihung der Stadtrechte durch Rudolf von Habsburg,1291,1,1,,,0,0,0,4b
18095,"Eine Portikus- Villa an der Lieser innerhalb der heutigen Gemarkung und verschiedene Einzelfunde bezeugen eine röm Ansiedlung, wenn auch nicht im heutigen Siedlungskern. 1114 villa",1114,5,10,,,0,0,0,"3a, 3b"
18096,1275 durch Kaiser Rudolf von Habsburg gegründet als eine befestigte und freie Stadt,1275,1,1,,,0,0,0,4a
18096,Woluistein (1275) ,1275,5,10,,,0,0,0,1
18097,seit 771 fast stets civitas,771,0,2,,,0,0,0,4c
18097,W.er Stadtrechtsreform 1499,1499,1,1,,,0,2,0,4b
18097,"Vor der jungen Steinzeit an, d.h. seit der Seßhaftwerdung ackerbauender Kultur (etwa 3000 v. Chr.), ist das Stadtgebiet in ununterbrochener Folge stark besiedelt.",-3000,5,10,,,0,0,0,3a
18098,"Stadtrechtsverleihung nicht bekannt. In Urkunde 1332 genannt, in der der Erzbf. Balduin die kaiserl. Bestätigung für die trier. Städte erhielt.",1332,1,3,,,0,0,0,4b
18098,Caimitae (690),690,5,10,,,0,0,0,1
18099,"Wann Z. Stadt wurde, lässt sich nicht feststellen; die Siedlung war nie ein Bauerndorf, sondern trug von Anfang an an dem Kaim zu einer Stadt in sich. Kaiser Karl IV. verlieh am 16.4.1352 auf Wunsch des Stadtherrn, Grf. Walram II., das Recht von Hagenau. ",1352,1,1,H01,,0,0,0,4b
18099,"Zum ersten Male wird Z. als Burg 1170 erwähnt, während eine Urkunde von 1180 bereits auf einen dabei liegenden Ort schließen lässt",1170,5,10,,,0,0,0,3b
19001,Stadterhebung wohl 1773 nach Verlegung der Residenz der Grf. von der Leyen nach B. ,1773,1,1,,,0,0,0,4b
19001,"Trort der bis jetzt vielfach vertretenen Behauptung, die auch im 19. Jh. durch Fälschung von Inschriften gestützt werden sollte, kann der Ursprung B.s aus einem röm. Castell nicht nachgewiesen werden. Eine Burganlage der Bliesgaugrf. im 10. Jh. gilt als wahrscheinlich. ",900,5,10,,,0,0,4,"3a, 3b"
19002,"Am 1.9.1949 wurde der Gemeinde D. durch die Regierung der Saarlands die Bezeichnung ""Stadt D."" verliehen",1949,1,1,,,0,0,0,4
19002,Dullinga (um 950),950,5,10,,,0,0,1,1
19003,"Am 30.8.1962 verlieh der Minister des Innern des Saarlandes der Gemeinde D. das Recht, die Bezeichnung ""Stadt"" zu führen",1962,1,1,,,0,0,0,4
19003,Dodonisvillare (9. Jh),800,5,10,,,0,0,4,1
19004,Kaiser Ludwig der Bayer gewährte am 27.7.1330 der Stadt H. auf Bitten der Edlen Friedrich und Konrad die gleichen Freiheiten wie Kaiserslautern. ,1330,1,1,K04,,0,0,0,"4a,b"
19004,"Röm Gebäudereste im Stadtteil Erbach-Reiskirchen in den Distrikten ""Im Weiherchen"" und ""Im Wäldchen"". Die Siedlung H. entstand in Anlehnung an die gleichnamige bereits 1172 bezeugte Burg",1172,5,10,,,0,0,0,"3a, 3b"
19005,"Den Titel ""Stadt"" erhielt M anläßl. der Auflösung des gemeinschaft. Hochgerichts M-Saargau 1778",1778,1,3,,,0,0,0,"4a,b"
19005,"Die erste Nennung wird vermutet in einem Befehl, den der röm. Kaiser Valentinian I. 369 von der röm. Mansio ""Praedium Martiaticum"" an den Chef seines Militär-Kabinettes Probus ergehen ließ. ",369,5,10,,,0,0,0,1
19006,Am. 23.12.1921 verlieh die Regierungskomm. Des Saargebietes der Großgemeinde die Stadtrechte mit Wirkung zum 1.4.1922.,1922,1,1,,,0,0,0,4
19006,"N. als Waldrodungssiedlung in der Altmark des schon 767 erwähnten Dorfes Wiebelskirchen auf einer Flußterrasse der Blies gegründet, 1281 erstmals urkl. Genannt",767,5,10,,,0,0,0,"3b,c"
19007,Rhein. Städteordnung 1857 verliehen,1857,1,1,,,0,0,0,4a
19007,"Röm. Baureste wurden auf der Höhe des Reiherwaldes und an anderen Stellen festgestellt. 1393 ""sloß, burg vnd vorburg"" zu O. ",1393,5,10,,,0,0,0,"3a, 3b"
19008,"Der 1321 von Grf. Johann I. von S.-Commercy verliehene Freiheitsbrief ist wesentl. vom Recht von Beaumont beeinflusst und stellt evtl. eine Kodifizierung des schon länger güktigem städt- Gewohnheitsrecht dar, welches nunmehr auf St. Johann ausgedehnt wurde",1321,1,1,,,0,0,0,4b
19008,Eine wahrscheinl. frühgeschichtliche Befestigungsanlage liegt im Stiftswald auf der H. 335,335,5,10,,,0,0,0,"3a, 3b"
19010,1875 Verleihung der rhein. Städteordunung,1875,1,1,,,0,0,0,4
19010,Röm. Fundamentreste; Mathalstat (960),960,5,10,,,0,0,0,"1, 3a"
19011,Grf. Johann I. von Saarbrücken-Commercy verlieh 1321 dem Ort die Stadtrechte ,1321,1,1,,,0,0,0,4b
19011,"Am Fuße des Halberges im Osten des Bannes von St. Johann und zum Teil auf dem Brebacher Bann lag ein röm Vicus, der nachweislich von der Mitte des 1. bis zum Anfang des 5. Jh. besiedelt und seit dem 4. Jh. durch ein Castell gesichert war. ",50,5,10,,,0,0,0,3a
19012,keine Info,,4,,,,0,0,0,
19012,"Am 5.8. 1680 erfolgte die Grundsteinlegung zu einer franz. Festung, die den Namen S. erhielt. Unweit der Neugründung lagen die schon vor dem Jahre 1000 nachweibaren Dörfer Roden, Lisdorf und Fraulautern mit einem um 1160 entstandenen Augustinerinnenstift",1680,5,10,,,0,0,0,"3b,c"
19013,St. I. wurde 1829 zur Stadt erhoben ,1829,1,1,,,0,0,0,4
19013,"Vielfache Spuren röm. Besiedlung innerhalb des Weichbildes der Stadt, insbesonde zahlreiche Brandgräber aus dem 1. und 2. Jh. n. Chr.",0,5,10,,,0,0,4,3a
19014,"Kaiser Ludwig der Bayer verlieh am 23.8.1332 die Stadtrechte durch Vermittlung des Landesherrn Kurfürst Balduin von Trier. In einem Sammelprivileg für mehrere andere Orte des Kurfürstentums Trier erhielt St. W. den Rang einer Stadt mit allen Rechten, Ehren und Gewohnheiten, wie solche die Stadt Frankfurt besessen. ",1332,1,1,F01,,0,0,0,"4a,b"
19014,"Siedlungsreste aus röm Zeit; Urkl. Erwähnung von zwei ""presbiteri de S. Wandalin"" (1180) lässt auf einen Kirchort und vorhandene Pfarr- und Kapitelskirche schließen. ",1180,5,10,,,0,0,0,"3a, 3b"
19015,"Aus Anlass des 600jährigen Bestehends wurde der Gemeinde S. am 18.6.1946 die Bezeichnung ""Stadt S.Saar"" verliehen",1946,1,1,,S15,0,0,0,4b
19015,1346 Solzpach in dem banne und inne dem dorff.,1346,5,10,,,0,0,0,3b
19016,"Am 1.4.1937 wurde V. das Recht verliehen, die Bezeichnung ""Stadt"" zu führen",1937,1,1,,,0,0,0,4a
19016,Spätröm- Befestigungsanlaeg im Rammelwald; Königshof 822,822,5,10,,,0,0,0,"3a, 3b"
20001,"Obwohl A. in einer Urkunde von 1347 schon Stadt genannt ist und damals schon befestigt war, erhielten die Besitzer des Ortes und einer anstoßenden Tiefburg, die Reichsritter von A. Stadtrecht für denselben 1374 durch Kaiser Karl IV.",1347,0,3,,,0,0,0,4a
20001,"Obwohl A. in einer Urkunde von 1347 schon Stadt genannt ist und damals schon befestigt war, erhielten die Besitzer des Ortes und einer anstoßenden Tiefburg, die Reichsritter von A. Stadtrecht für denselben 1374 durch Kaiser Karl IV.",1374,1,1,,,0,0,0,4a
20001,1239 Alostheim,1239,5,10,,,0,0,0,1
20002,Kg. Albrecht I. verlieh 1306 das Recht der Reichsstadt Rotenburg o. d. T.,1306,1,1,R05,,0,0,0,4a
20002,erstmals 1212 urkundlich erwähnt,1212,5,10,,,0,0,0,3
20003,Es ist anzunehmen dass die Stadt 1250 Stadtrecht erhielt,1250,1,1,,,0,0,0,4a
20003,"B ging aus dem Dorf Wanshofen hervor, das 1213 zum ersten Mal erwähnt wurde",1213,5,10,,,0,0,0,3
20004,Stadtrecht vor 1282. Stadtwiki: 1282 verliehen,1282,1,1,B14,B14,0,0,0,wiki
20004,Bereit 766 als zum Enzgau gehörig erwähnt,766,5,10,,,0,0,0,3
20005,Marktrechte wahrscheinlich zugleich mit Stadtrecht A. des 13. Jhd verliehen,1200,1,1,,,0,0,3,4
20005,976 fränk. Königshof,976,5,10,,,0,0,0,3
20006,Die Siedlung vermutlich 1255/56 durch die Edelherren von Dürn zur Stadt erhoben,1255,1,1,,,0,0,1,4a
20006,Bucheim (774),774,5,10,,,0,0,0,1
20007,Stadtgründung erfolgte spätestens 1231,1231,1,0,,,0,2,0,4
20007,Burg E seit 636,636,5,10,,,0,0,0,3
20008,es erhielt sicher Ende 13. Jhd Reichsstadtrechte,1275,1,1,R06,,0,0,2,4a
20008,Die Siedlung E als kaiserl Kammergut um 10. Jhd Reichsbesitz ,900,5,10,,,0,0,4,3
20009,"erhielt um 1227, sicher vor 1234 durch Kaiser Friedrich II. Stadtrecht",1227,1,1,,,0,0,2,4a
20009,Funde lassen auf eine röm. Siedlung schließen. Der Ort 788 im Güter beschrieb des Klosters Weißenburg,788,5,10,,,0,0,0,3
20010,1333 erhielt F durch Kaiser Ludwig den Bayern das Stadtrecht von Gelnhausen,1333,1,1,G01,,0,0,0,4a
20010,Der Ort entstand im Schutze der 1195 erbauten Burg,1195,5,10,,,0,0,0,3
20011,E. 13. Jhd Stadtrecht; 1406 das Stadtrecht von Bretten neu verliehen,1275,1,1,,,0,0,2,4a
20011,E. 13. Jhd Stadtrecht; 1406 das Stadtrecht von Bretten neu verliehen,1406,3,8,B14,,0,0,2,4a
20011,urspr. Ortssiedlung 868,868,5,10,,,0,0,0,3
20012,Um 1320 erhielt G. wahrscheinlich durch Kaiser Ludwig den Bayern Stadtrecht,1320,1,1,,,0,0,0,4
20012,8. Jhd zuerst erwähnt,700,5,10,,,0,0,4,3
20013,"Über die Stadtrechtsverleihung ist nichts bekannt. Zunächst wird H ohne bestimmte Ortsbezeichnung genannt, seit den 1220er Jahren (1225? Und 1229) civitas",1220,1,2,,,0,0,0,4
20013,Heidelberch (1196),1196,5,10,,,0,0,0,1
20014,Die Siedlung bekam vor 1286 die Rechte einer reichsunmittelbaren Stadt. 1307 als schwäbische Reichsstadt bezeichnet.,1286,1,1,R06,,0,2,0,4b
20014,Heidelsheim wurde 1935 die Stadtrechte entzogen,1935,2,,,,0,2,0,ext
20014,Wiederverleihung des Stadtrechts im Juni 1952,1952,3,7,,,0,0,0,4b
20014,Der Ort erstmals 770 erwähnt,770,5,10,,,0,0,0,3
20015,"Zeitpunkt der Stadtrechtsverleihung unbekannt. 1294 oppidum. 1325 verschrieb Kaiser Ludwig der Bayer die Stadt Ha zusammen mit dem Steinsberg an Kraft von Hohenlohe. 1369 Hilrespach die stat""",1369,1,3,,,0,0,3,4
20015,Hilleresbach (798),798,5,10,,,0,0,0,1
20016,Großhz Friedrich I. von Baden erhob 1895 das Dorf H zur Stadt,1895,1,1,,,0,0,0,4
20016,"Schenkung von Ländereien ""villa Ochinheim"" 769 an Kloster Lorsch",769,5,10,,,0,0,0,3
20017,1717 wurde K die Hauptstadt der Markgrafschaft Baden-Durlach; im gleichen Jahre sowie im Jahr darauf wurden alle fürstl. Kanzleien und Kollegien von Durlach nach K verlegt.,1717,1,4,,,0,1,0,3.4
20017,Anlage am 17.6. 1715,1715,5,10,,,0,0,0,3.4
20018,bekam E. 12. Jhd oder A. 13. Jhd durch ienen der Hohenstaufenkaiser Stadtrecht verliehen,1175,1,1,,,0,0,3,3
20018,Siedlung wahrscheinlich nach 1110 entstanden. 1196 als oppidum Durlaich erstmals erwähnt,1110,5,10,,,0,0,0,3
20019,Stadtrecht seit 1354,1354,1,1,,,0,0,0,4
20019,Basilica (823),823,5,10,,,0,0,0,3
20020,Stadtrecht der Reichsstadt Rothenburg o. T. wahrscheinlich 1306,1306,1,1,R05,,0,0,0,4
20020,1365 erstmals erwähnt,1365,5,10,,,0,0,0,3
20021,K erhielt 1292 durch Kg. Adolf von Nassau das Stadtrecht von Frankfurt a. M. verliehen,1292,1,1,F01,,0,0,0,4
20021,"Die Reichsgüter des Taubergaus fielen 755 durch Schenkung an das Bt Würzburg, darunter wahrscheinlich die noch nicht namentlich belegte Siedlung K. Eine Burg um 1000 errichtet",755,5,10,,,0,0,0,3
20022,Erteilung des Stadtrechts im MA nicht bekannt,,4,,,,0,2,0,4a
20022,"Als 74 nach Christus die Römer auf das Rheinufer kamen, machten sie L zu einem festen Brückenkopt",74,5,10,,,0,0,0,3
20023,1344 erhob der Kaiser die Gem. L. zur Stadt,1344,1,1,,,0,0,0,"4a,c"
20023,1936 Stadtrechts verloren,1936,2,,,,0,0,0,"4a,c"
20023,Wiederverleihung des Stadtrechts 1950,1950,3,7,,,0,0,0,"4a,c"
20023,L. erstmals 1150 erwähnt,1150,5,10,,,0,0,0,3a
20024,Gründung der Stadt erfolgte 1606 durch Kurfürst Friedrich,1606,0,0,,,0,0,0,4a
20024,Durch die Priv. von 1607 erhielt M. Stadtrecht,1607,1,1,,,0,0,0,
20024,Der Name des Ortes tritt erstmals 766 auf.,766,5,10,,,0,0,0,3
20025,M. 13. die Entwicklung des Ortes zur befestigten Stadt schon abgeschlossen. Stadtrechtsverleihung angeblich unter Rudolf von Habsburg (1273-91),1273,1,1,,,0,0,2,4a
20025,Um 736 auf Reichsboden ein Benediktinerkloster gegründet,736,5,10,,,0,0,0,3a
20026,Stadtrechte zwischen 1358 und 1378 erworben. ,1378,1,1,,,0,0,0,4
20026,Stadtrecht in den 1930er Jahren entzogen,1930,2,,,,0,0,2,wiki
20026,1950 wurde N das verloren gegangene Stadtrecht wieder verliehen,1950,3,7,,,0,0,0,4
20026,Villa Bisgovesheim (988),988,5,10,,,0,0,0,3
20027,1241 bereits als freie Reichsstadt erwähnt,1241,1,3,R06,,0,2,0,4
20027,Erste urkundl Erwähnung 988,988,5,10,,,0,0,0,3
20028,Möglicherweise 1236 durch Kaiser Friedrich II. 1236 zur Stadt erhoben. Stadt sicher vor 1263,1236,1,1,,,0,0,3,4
20028,Nidenowe (1251),1251,5,10,,,0,0,0,1
20029,Die genaue Zeit der Erhebung des Dorfes zur Stadt ist nicht bekannt. 1337 heißt es erstmals burg und stat,1337,1,3,,,0,2,0,"4a,c"
20029,Villa Grumbach 789,789,5,10,,,0,0,0,3
20030,Erzbf. Johannes II. von Mainz bezeichnete 1409 O. als Stadt,1409,1,3,,,0,2,0,4
20030,Stiftungen an Kloster Lorsch 776-95,776,5,10,,,0,0,2,3
20031,Die Altenstadt besitzt kurz nach 1195 Stadtrecht.,1195,1,1,,,0,0,0,4
20031,An der Stelle der römischen Siedlung Portus entstand das Dorf P (1: 245-247),245,5,10,,,0,0,1,3a
20032,1338 verlieh der Kaiser das Stadtrecht von Landau,1338,1,1,L12,,0,0,0,4a
20032,Eine Burg 1191 erwähnt,1191,5,10,,,0,0,0,3
20033,1338 Stadtrecht erteilt (Stadtrecht von Landau),1338,1,1,L12,,0,0,0,4
20033,Siedlung entstanden im Schutze einer angebl. Schon im 11. Jhd vorhandenen Burg. Urkundlich zum ersten Mal 1184 erwähnt,1000,5,10,,,0,0,4,3
20034,Wie überall in der Pfalz vertrieb Kurfürst Friedrich III. in der Reform. Auch im Kloste S. die Mönche und siedelte an ihrem Platze 1562 30 hugenottische Flüchtlingsfamilien an. Es ist sehr wahrscheinlich dass bei dieser Gelegenheit S. das Stadtrecht bekam,1562,1,1,,,0,0,0,4
20034,1142 erfolgte Grundsteinlegung durch das Zisterzienserkloster,1142,5,10,,,0,0,0,3
20035,1833 durch Großherzog Lepold von Baden zur Stadt erhoben,1833,1,1,,,0,0,0,4
20035,suezzingen 765,765,5,10,,,0,0,0,1
20036,A. 13. Jhd wrsl zur Stadt erhoben,1200,1,1,,,0,0,3,"4a,b"
20036,Siedlung erstmals 770 erwähnt,770,5,10,,,0,0,0,3
20037,Der Ort muss zwischen 1265 und 1285 zur Stadt erhoben worden sein,1265,1,1,,,0,0,2,4a
20037,A. 8. Jhd soll Bonifatius hier in der Nähe einer Siedlung eine Kirche erbaut haben.,700,5,10,,,0,0,4,3
20038,"zeitpunkt der Verleihung des Stadtrechtes unbekannt, erfolgte wahrscheinlich aber erst unter württemb. Herrschaft.Ältester bekannter Beleg 1747",1747,1,1,,,0,2,0,4a
20038,"U. sicher bedeutend älter als erste urkundl. Erwähnung, doch Auuinnisheimer marca (771) und Auvinesheim (784) wahrsheinlich auf Dorf Oberöwisheim zu beziehen",771,5,10,,,0,0,0,3
20039,Der Ort vermutl. Schon vor 1200 mit Mauern umgeben und im 13. Jhd zur reichsunmittelbaren Stadt erhoben,1200,1,1,,,0,0,4,4
20039,795 Hofsiedlung im Besitze des Klosters,795,5,10,,,0,0,0,3a
20040,Zur Stadt erhoben durch Bad. Staatsministerialentschließung vom 2.9. 1901,1901,1,1,,,0,0,0,4
20040,Waltdorf (769) 3: Die Gegend schon frühzeitig besiedelt. W. selbst gehörte zum Lobdengau und wurde bereits im 8. Jhd wiederholt in den Urkunden des Klosters Lorsch genannt.,769,5,10,,,0,0,0,3
20041,zwischen 1275 und 1291 wohl zur Stadt erhoben (Bezeichnungen in Verpfändungsurkunden nach). Näherer Zeitpunkt einer Stadtrechtsverleihung nicht bekannt,1275,1,1,,,0,0,2,4
20041,Gebiet und Siedlung Dürn 795 im Verzeichnis der Schenkungen des Klosters Lorsch genannt,795,5,10,,,0,0,0,3
20042,als Stadtgründung ist der Bau der von vornehinein befestigten und mit Stadtrecht ausgestatteten Neustadt (vor 1264) anzusprechen,1264,1,0,,,0,2,0,4
20042,Fränk. Siedlungen 6./7. Jhd. 763 dem Kloster Lorsch übertragen,500,5,10,,,0,0,5,3
20043,1306 Verleihung von Frankfurter Stadtrechten durch Albrecht I.,1306,1,1,F01,,0,0,0,"3,4"
20043,"fränk, etwa um die Wende des 7./8. Jhd entstandene Ursiedlung",800,5,10,,,0,0,2,"3,4"
20044,"Zeit der Stadtgründung ungewiss, wohl bald nach 1225 durch die Pfalzgrf. Bei Rhein",1225,1,0,,,0,1,0,4a
20044,w. als fränk. Haufendorf entstanden. Villa Wezzinloch 801,801,5,10,,,0,0,0,3
21001,"Stadtgründer unbekannt. 1296 treten cives in Ahe auf. 1306 A. als civitas, 1339 als statt bezeichnet. wiki: 1283 Stadtrecht verliehen",1283,0,2,,,0,0,0,wiki
21001,1493 bekam A von Kaiser Friedrich III. die Rechte der Stadt Mengen,1493,1,1,M08,,0,0,0,4
21001,plebanus de Hahe zwischen 1184-89,1184,5,10,,,0,0,1,3
21002,1808 zur Stadt erhoben,1808,1,1,,,0,0,0,"4a,c"
21002,"Röm. Villa, 1050 villa",1050,5,10,,,0,0,0,3a
21003,"Bgm, Gericht und Rat zuerst 1506 erwähnt Stadtordnung von 1507 bzw. 1510 unter Markgrf. Christoph I. (1475-1527)",1506,1,4,,,0,0,0,4
21003,villa Baden 1046,1046,5,10,,,0,0,0,3a
21004,Stadterhebung 1897,1897,1,1,,,0,0,0,4
21004,seit 858 von Rheinau abhängige Mönchsniederlassung,858,5,10,,,0,0,0,3
21005,Herren von B erweiterten Burgbau M. 14. Jhd zu kleiner Stadt. Erwähnung als Stadt erst 1420. Stadtrechte nicht überliefert,1420,1,3,,,0,2,0,4
21005,Alem. Gräberfunde in der Nähe der heutigen Kirche. Im 13. Jhd Burg der Herren von B 1: Blumenberg (1260),1260,5,10,,,0,0,0,"1, 3"
21006,"Kirchort 1275, ""statt"" 1362 3b: Entstehung der Stadt vermutlich als Ausweitung der Burganlage",1362,1,3,,,0,2,0,"3a, 3b"
21006,"Kirchort 1275, ""statt"" 1362",1275,5,10,,,0,0,0,3a
21007,1891 wurde dem Amtsort die Eigenschaft einer Stadt verliehen,1891,1,1,,,0,0,0,4
21007,"plebanus de B. 1223, dorff 1400, zwing und bann 1429",1223,5,10,,,0,0,0,3a
21008,Erst Grf. Heinrich von Fürstenberg verlieh 1295 Stadtrecht,1295,1,1,,,0,0,0,4
21008,Curtis Prulingen 1181,1181,5,10,,,0,0,0,3a
21009,"Stadtrecht, im wesentlichen nach Freiburger Recht, vor 1196",1196,1,1,F02,,0,2,0,4b
21009,oppidum (Alsatiae) 938,938,5,10,,,0,0,0,3a
21010,Zur Stadt erhoben 1835 durch Großhz. Leopold von Baden,1835,1,1,,,0,0,0,4
21010,"In banno Bühel 1283, als Siedlung sicher älter",1283,5,10,,,0,0,0,3a
21011,Stadtrecht um 1300,1300,1,1,,,0,0,1,4b
21011,"castrum 1231, bur und stat 1316",1231,5,10,,,0,0,0,3a
21012,D. wurde 1810 zur Stadt erhoben,1810,1,1,,,0,0,0,4
21012,Esginga (889),889,5,10,,,0,0,0,1
21013,"Die Stadt vermutlich zwischen 1287 und 1290 entstanden, wurde mit Freiburger Recht bewidmet. Ausdrücklich als Stadt wird E erstmals im Tennenbacher Güterbuch von 1341 erwähnt",1287,1,1,F02,,0,0,1,4
21013,E. erstmals als Eltravelt 1178 in einer Bestätigungsbulle des Papstes Alexander III. für das Frauenkloster Waldkirch genannt,1178,5,10,,,0,0,0,3
21014,1590 zur Stadt erhoben,1590,1,1,,,0,0,0,4
21014,Anemotingen (1094),1094,5,10,,,0,0,0,1
21015,um 1290 wurde E Hauptort der oberen Herrschaft Üsenburg. Um diese Zeit Stadtgründung,1290,1,0,,,0,0,1,4a
21015,oppidum (763),763,5,10,,,0,0,0,3a
21016,Spätestens Konradin von Staufen verlieh bei seinem Besuch 1267 dem festen Platz E Markt- und Stadtrechte,1267,1,1,,,0,0,0,4b
21016,Martinskirche 1039 zuerst genannt,1039,5,10,,,0,0,0,3
21017,"Unter der Botmäßigkeit der Bf von Straßburg, die ihm lange vor 1312 Stadtrecht verliehen",1312,1,1,,,0,2,0,"4a,b"
21017,"E blieb Stadt bis 1921, von da an ""Stadtgem.""",1921,2,,,,0,0,0,
21017,"1938 Wiederverleihung der Bezeichnung ""Stadt""",1938,3,7,,,0,0,0,
21017,"Etwa 640-740 bestand ein Hzt Elsaß unter dem Herzoggeschlecht der Ettichonen, von denen E. seinen Namen erhalten hat",640,5,10,,,0,0,2,3a
21018,1120 Stadtrechtsverleihung,1120,1,1,,,0,0,0,"3,4"
21018,"Als erste Erwähnung kann eine in ihrem Wert umstrittene Notiz in den Marbacher Annalen gelten, die die Stadt 1091 gegründet wissen will",1091,5,10,,,0,0,0,"3,4"
21019,1745 Stadtrecht verliehen,1746,1,1,,,0,0,0,4a
21019,1921 Eingemeindung in das kleine Dorf F mit Verlust der Bezeichnung Stadt,1921,2,,,,0,0,0,
21019,Wiederaufnahme durch die vereinigten Gem. 1956,1956,3,7,,,0,0,0,
21019,Fregistatt (828),828,5,10,,,0,0,0,1
21020,Um die Burg entstand M 13. Jhd eine kleine zu Wehrzwecken bestimmte Stadt. Stadtrecht nach zähringischem Muster. Erste Erwähnung als Stadt im rechtlichen Sinn 1278,1278,1,3,Z02,,0,2,0,"4a,b"
21020,"Oppidum 1236, stat 1307",1307,1,3,,,0,2,0,4c
21020,1841 sank die Stadt zur rein ländlichen Siedlung herab,1841,2,,,,0,0,0,ext
21020,Stadtrecht 1956 wieder verliehen,1956,3,7,,,0,0,0,"4a,b"
21020,Fürstenberc (1175),1175,5,10,,,0,0,0,1
21021,F wurde 1873 zur Stadt erhoben,1873,1,1,,,0,0,0,"4b,c"
21021,ecclesia (1179),1179,5,10,,,0,0,0,3a
21022,1922 zur Stadt erhoben,1922,1,1,,,0,0,0,"4b,c"
21022,Gakenuwe (1288),1288,5,10,,,0,0,0,1
21023,"Die freiadeligen Herren von G gründeten zwischen 1250 und 1300 einen Markt in G, dem sie (vor 1318) Stadtrecht verschafften",1318,1,1,,,0,2,0,4
21023,Alem. Sippendorf mit altem sanktgallischem und reichenauischem Besitz. 1: Chisincas (764),764,5,10,,,0,0,0,1
21024,Erste urkundl. Erwähnung der Stadt G. 1139,1139,1,1,,,0,2,0,4c
21024,Monasterium A. 9. Jhd,800,5,10,,,0,0,4,3a
21025,Der Marktflecken wurde 1891 wegen seines industriellen Emporblühens zur Stadt erhoben,1891,1,1,,,0,0,0,4c
21025,Entstehungszeit der weltl. Siedlung neben dem Kloster unbekannt. Deren Kirche 1275 erwähnt. 1: Cell St. Georgii 1084,1084,5,10,,,0,0,0,"1,3"
21026,Kaiserl. Stadtbrief (zwischen 1235 und 1250) 1417 beim Stadtbrand verloren,1235,1,1,,,0,0,2,4c
21026,"Villa, quae forensis est 1219",1219,5,10,,,0,0,0,3a
